Location,Parameter,Analytical Method,Calculated Method,Qual,Result,Units,MDL,ML,RL,Sampling Date,Sampling Time,Sampling Date Time,Analysis Date,Analysis Time,Review Priority Indicator,QA Codes,Comments,Facility Name,Report Name,Latitude,Longitude,Receiving Water Body
RSW-003,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.96,mg/L,0.008,0.02,,10/4/2011,10:08:00,10/4/2011 10:08,10/7/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  October 2011,37.8053,121.4025,Old River
RSW-002,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.084,mg/L,0.008,0.02,,10/4/2011,10:19:00,10/4/2011 10:19,10/7/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  October 2011,37.8057,121.3992,Old River
RSW-001,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.082,mg/L,0.008,0.02,,10/4/2011,10:34:00,10/4/2011 10:34,10/7/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  October 2011,37.8218,121.3735,Old River
EFF-001,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,2.5,mg/L,0.008,0.02,,10/4/2011,13:15:00,10/4/2011 13:15,10/7/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  October 2011,,,
RSW-006,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.11,mg/L,0.008,0.02,,11/10/2011,8:14:00,11/10/2011 8:14,11/18/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  November 2011,37.82,121.4428,Old River
RSW-003,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.15,mg/L,0.008,0.02,,11/10/2011,8:32:00,11/10/2011 8:32,11/18/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  November 2011,37.8053,121.4025,Old River
RSW-002,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.12,mg/L,0.008,0.02,,11/10/2011,8:39:00,11/10/2011 8:39,11/18/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  November 2011,37.8057,121.3992,Old River
RSW-001,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.32,mg/L,0.008,0.02,,11/10/2011,8:47:00,11/10/2011 8:47,11/18/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  November 2011,37.8218,121.3735,Old River
RSW-005,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.12,mg/L,0.008,0.02,,11/10/2011,9:36:00,11/10/2011 9:36,11/18/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  November 2011,37.801,121.437,Old River
EFF-001,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,3.1,mg/L,0.008,0.02,,11/10/2011,12:30:00,11/10/2011 12:30,11/18/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  November 2011,,,
RSW-005,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.13,mg/L,0.008,0.02,,12/8/2011,8:09:00,12/8/2011 8:09,12/16/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  December 2011,37.801,121.437,Old River
RSW-006,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.14,mg/L,0.008,0.02,,12/8/2011,8:41:00,12/8/2011 8:41,12/16/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  December 2011,37.82,121.4428,Old River
RSW-003,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.15,mg/L,0.008,0.02,,12/8/2011,8:54:00,12/8/2011 8:54,12/16/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  December 2011,37.8053,121.4025,Old River
RSW-002,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.12,mg/L,0.008,0.02,,12/8/2011,9:08:00,12/8/2011 9:08,12/16/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  December 2011,37.8057,121.3992,Old River
RSW-001,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.13,mg/L,0.008,0.02,,12/8/2011,9:22:00,12/8/2011 9:22,12/16/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  December 2011,37.8218,121.3735,Old River
EFF-001,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,2.7,mg/L,0.008,0.02,,12/8/2011,11:02:00,12/8/2011 11:02,12/16/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  December 2011,,,
EFF-001,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,4,mg/L,0.008,0.02,,1/10/2012,8:10:00,1/10/2012 8:10,1/13/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  January 2012,,,
RSW-005,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.14,mg/L,0.008,0.02,,1/10/2012,10:12:00,1/10/2012 10:12,1/13/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  January 2012,37.801,121.437,Old River
RSW-006,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.13,mg/L,0.008,0.02,,1/10/2012,10:35:00,1/10/2012 10:35,1/13/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  January 2012,37.82,121.4428,Old River
RSW-003,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.19,mg/L,0.008,0.02,,1/10/2012,10:50:00,1/10/2012 10:50,1/13/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  January 2012,37.8053,121.4025,Old River
RSW-002,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.12,mg/L,0.008,0.02,,1/10/2012,11:00:00,1/10/2012 11:00,1/13/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  January 2012,37.8057,121.3992,Old River
RSW-001,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.14,mg/L,0.008,0.02,,1/10/2012,11:08:00,1/10/2012 11:08,1/13/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  January 2012,37.8218,121.3735,Old River
RSW-005,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.13,mg/L,0.008,0.02,,2/14/2012,10:43:00,2/14/2012 10:43,2/17/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2012,37.801,121.437,Old River
RSW-006,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.17,mg/L,0.008,0.02,,2/14/2012,11:08:00,2/14/2012 11:08,2/17/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2012,37.82,121.4428,Old River
RSW-003,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.24,mg/L,0.008,0.02,,2/14/2012,11:25:00,2/14/2012 11:25,2/17/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2012,37.8053,121.4025,Old River
RSW-002,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.14,mg/L,0.008,0.02,,2/14/2012,11:33:00,2/14/2012 11:33,2/17/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2012,37.8057,121.3992,Old River
RSW-001,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.14,mg/L,0.008,0.02,,2/14/2012,11:45:00,2/14/2012 11:45,2/17/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2012,37.8218,121.3735,Old River
EFF-001,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,3.8,mg/L,0.008,0.02,,2/14/2012,12:28:00,2/14/2012 12:28,2/17/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2012,,,
RSW-005,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.17,mg/L,0.008,0.02,,3/27/2012,8:35:00,3/27/2012 8:35,3/30/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  March 2012,37.801,121.437,Old River
RSW-003,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.21,mg/L,0.008,0.02,,3/27/2012,9:16:00,3/27/2012 9:16,3/30/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  March 2012,37.8053,121.4025,Old River
RSW-002,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.15,mg/L,0.008,0.02,,3/27/2012,9:26:00,3/27/2012 9:26,3/30/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  March 2012,37.8057,121.3992,Old River
RSW-001,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.15,mg/L,0.008,0.02,,3/27/2012,9:44:00,3/27/2012 9:44,3/30/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  March 2012,37.8218,121.3735,Old River
EFF-001,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,3.4,mg/L,0.008,0.02,,3/27/2012,12:20:00,3/27/2012 12:20,3/30/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  March 2012,,,
RSW-006,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.18,mg/L,0.008,0.02,,3/27/2012,17:00:00,3/27/2012 17:00,3/30/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  March 2012,37.82,121.4428,Old River
RSW-005,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.17,mg/L,0.008,0.02,,4/3/2012,8:25:00,4/3/2012 8:25,4/5/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2012,37.801,121.437,Old River
RSW-006,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.17,mg/L,0.008,0.02,,4/3/2012,8:46:00,4/3/2012 8:46,4/5/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2012,37.82,121.4428,Old River
RSW-003,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.18,mg/L,0.008,0.02,,4/3/2012,9:07:00,4/3/2012 9:07,4/5/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2012,37.8053,121.4025,Old River
RSW-002,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.13,mg/L,0.008,0.02,,4/3/2012,9:27:00,4/3/2012 9:27,4/5/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2012,37.8057,121.3992,Old River
RSW-001,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.14,mg/L,0.008,0.02,,4/3/2012,9:50:00,4/3/2012 9:50,4/5/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2012,37.8218,121.3735,Old River
EFF-001,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,3.1,mg/L,0.008,0.02,,4/3/2012,10:56:00,4/3/2012 10:56,4/5/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2012,,,
RSW-006,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.15,mg/L,0.008,0.02,,5/22/2012,8:30:00,5/22/2012 8:30,5/25/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for May 2012,37.82,121.4428,Old River
RSW-003,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.11,mg/L,0.008,0.02,,5/22/2012,8:55:00,5/22/2012 8:55,5/25/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for May 2012,37.8053,121.4025,Old River
RSW-002,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.23,mg/L,0.008,0.02,,5/22/2012,9:18:00,5/22/2012 9:18,5/25/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for May 2012,37.8057,121.3992,Old River
RSW-001,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.076,mg/L,0.008,0.02,,5/22/2012,9:40:00,5/22/2012 9:40,5/25/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for May 2012,37.8218,121.3735,Old River
RSW-005,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.14,mg/L,0.008,0.02,,5/22/2012,11:07:00,5/22/2012 11:07,5/25/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for May 2012,37.801,121.437,Old River
EFF-001,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,2.9,mg/L,0.008,0.02,,5/22/2012,12:40:00,5/22/2012 12:40,5/25/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for May 2012,,,
RSW-005,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.2,mg/L,0.008,0.02,,6/19/2012,8:30:00,6/19/2012 8:30,7/3/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for June 2012,37.801,121.437,Old River
RSW-006,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.17,mg/L,0.008,0.02,,6/19/2012,8:59:00,6/19/2012 8:59,7/3/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for June 2012,37.82,121.4428,Old River
RSW-003,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.19,mg/L,0.008,0.02,,6/19/2012,9:20:00,6/19/2012 9:20,7/3/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for June 2012,37.8053,121.4025,Old River
RSW-002,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.14,mg/L,0.008,0.02,,6/19/2012,9:33:00,6/19/2012 9:33,7/3/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for June 2012,37.8057,121.3992,Old River
RSW-001,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.1,mg/L,0.008,0.02,,6/19/2012,9:48:00,6/19/2012 9:48,7/3/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for June 2012,37.8218,121.3735,Old River
EFF-001,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,3.9,mg/L,0.008,0.02,,6/19/2012,12:25:00,6/19/2012 12:25,7/3/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for June 2012,,,
RSW-005,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.2,mg/L,0.008,0.02,,7/3/2012,9:05:00,7/3/2012 9:05,7/24/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for July 2012,37.801,121.437,Old River
RSW-006,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.16,mg/L,0.008,0.02,,7/3/2012,9:38:00,7/3/2012 9:38,7/24/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for July 2012,37.82,121.4428,Old River
RSW-003,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.22,mg/L,0.008,0.02,,7/3/2012,10:02:00,7/3/2012 10:02,7/24/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for July 2012,37.8053,121.4025,Old River
RSW-002,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.14,mg/L,0.008,0.02,,7/3/2012,10:33:00,7/3/2012 10:33,7/24/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for July 2012,37.8057,121.3992,Old River
RSW-001,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.14,mg/L,0.008,0.02,,7/3/2012,10:46:00,7/3/2012 10:46,7/24/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for July 2012,37.8218,121.3735,Old River
EFF-001,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,3.6,mg/L,0.008,0.02,,7/3/2012,12:56:00,7/3/2012 12:56,7/24/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for July 2012,,,
RSW-005,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.22,mg/L,0.008,0.02,,8/7/2012,8:51:00,8/7/2012 8:51,8/21/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for August 2012,37.801,121.437,Old River
RSW-006,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.22,mg/L,0.008,0.02,,8/7/2012,9:15:00,8/7/2012 9:15,8/21/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for August 2012,37.82,121.4428,Old River
RSW-003,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.21,mg/L,0.008,0.02,,8/7/2012,9:31:00,8/7/2012 9:31,8/21/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for August 2012,37.8053,121.4025,Old River
RSW-002,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.2,mg/L,0.008,0.02,,8/7/2012,9:39:00,8/7/2012 9:39,8/21/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for August 2012,37.8057,121.3992,Old River
RSW-001,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.2,mg/L,0.008,0.02,,8/7/2012,9:49:00,8/7/2012 9:49,8/21/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for August 2012,37.8218,121.3735,Old River
EFF-001,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.21,mg/L,0.008,0.02,,8/7/2012,10:58:00,8/7/2012 10:58,8/21/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for August 2012,,,
RSW-005,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.13,mg/L,0.008,0.02,,9/4/2012,8:23:00,9/4/2012 8:23,9/11/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for September 2012,37.801,121.437,Old River
RSW-006,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.11,mg/L,0.008,0.02,,9/4/2012,8:45:00,9/4/2012 8:45,9/11/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for September 2012,37.82,121.4428,Old River
RSW-003,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.15,mg/L,0.008,0.02,,9/4/2012,9:00:00,9/4/2012 9:00,9/11/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for September 2012,37.8053,121.4025,Old River
RSW-002,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.15,mg/L,0.008,0.02,,9/4/2012,9:10:00,9/4/2012 9:10,9/11/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for September 2012,37.8057,121.3992,Old River
RSW-001,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.14,mg/L,0.008,0.02,,9/4/2012,9:20:00,9/4/2012 9:20,9/11/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for September 2012,37.8218,121.3735,Old River
EFF-001,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.14,mg/L,0.008,0.02,,9/4/2012,10:35:00,9/4/2012 10:35,9/11/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for September 2012,,,
RSW-005,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.14,mg/L,0.008,0.02,,10/2/2012,8:50:00,10/2/2012 8:50,10/9/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for October 2012,37.801,121.437,Old River
RSW-006,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.19,mg/L,0.008,0.02,,10/2/2012,9:25:00,10/2/2012 9:25,10/9/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for October 2012,37.82,121.4428,Old River
RSW-003,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.14,mg/L,0.008,0.02,,10/2/2012,9:40:00,10/2/2012 9:40,10/9/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for October 2012,37.8053,121.4025,Old River
RSW-002,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.16,mg/L,0.008,0.02,,10/2/2012,9:53:00,10/2/2012 9:53,10/9/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for October 2012,37.8057,121.3992,Old River
RSW-001,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.15,mg/L,0.008,0.02,,10/2/2012,10:07:00,10/2/2012 10:07,10/9/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for October 2012,37.8218,121.3735,Old River
EFF-001,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.3,mg/L,0.008,0.02,,10/2/2012,10:58:00,10/2/2012 10:58,10/9/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for October 2012,,,
RSW-005,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.16,mg/L,0.008,0.02,,11/13/2012,8:15:00,11/13/2012 8:15,11/27/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for November 2012,37.801,121.437,Old River
RSW-006,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.19,mg/L,0.008,0.02,,11/13/2012,8:39:00,11/13/2012 8:39,12/3/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for November 2012,37.82,121.4428,Old River
RSW-003,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,3.7,mg/L,0.008,0.02,,11/13/2012,9:03:00,11/13/2012 9:03,11/24/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for November 2012,37.8053,121.4025,Old River
RSW-002,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.17,mg/L,0.008,0.02,,11/13/2012,9:14:00,11/13/2012 9:14,11/27/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for November 2012,37.8057,121.3992,Old River
RSW-001,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.17,mg/L,0.008,0.02,,11/13/2012,9:29:00,11/13/2012 9:29,11/27/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for November 2012,37.8218,121.3735,Old River
EFF-001,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.17,mg/L,0.008,0.02,,11/13/2012,11:04:00,11/13/2012 11:04,11/27/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for November 2012,,,
RSW-005,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.2,mg/L,0.008,0.02,,12/4/2012,7:45:00,12/4/2012 7:45,12/11/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for December 2012,37.801,121.437,Old River
RSW-006,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.16,mg/L,0.008,0.02,,12/4/2012,8:04:00,12/4/2012 8:04,12/11/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for December 2012,37.82,121.4428,Old River
RSW-003,"Phosphorus, Total (as P)","Phosphorus, All Forms, (Colorimetric, Automated, Ascorbic Acid )",,=,0.17,mg/L,0.008,0.02,,12/4/2012,8:13:00,12/4/2012 8:13,12/11/2012,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for December 2012,37.8053,121.4025,Old River
