Date,DRP** mg/L P,Month,NH3 mg/L N,NO2 mg/L N,NO3 mg/L N,PO4 mg/L P,SKN mg/L N,Salinity,TDN mg/L N,TDP mg/L P,TKN mg/L N,TN mg/L N,TP mg/L P,TSS mg/L,Year,flow mgd,pH,peak_flow mgd,temperature degC,urea* mg/L N
2003-10-05,,10.0,,,0.56,3.99,,0.8,,,40.75,,3.49,3.3,2003.0,15.37,,,24.0,
2003-10-06,,10.0,,,0.56,3.99,,,,,40.75,,3.49,,2003.0,15.8,,,23.7,
2003-10-07,,10.0,23.0,,0.56,3.99,,0.8,,,40.75,,3.49,3.0,2003.0,15.61,,,23.8,
2003-10-08,,10.0,,,0.56,3.99,,,,,40.75,,3.49,,2003.0,15.53,,,23.7,
2003-10-09,,10.0,,,0.56,3.99,,0.8,,,40.75,,3.49,3.9,2003.0,15.86,,,23.6,
2003-10-10,,10.0,,,0.56,3.99,,,,,40.75,,3.49,,2003.0,15.28,,,23.2,
2003-10-11,,10.0,,,0.56,3.99,,,,,40.75,,3.49,,2003.0,14.87,,,23.8,
2003-10-12,,10.0,,,0.56,3.99,,0.8,,,40.75,,3.49,3.6,2003.0,14.87,,,23.5,
2003-10-13,,10.0,,,0.56,3.99,,,,,40.75,,3.49,,2003.0,15.24,,,23.4,
2003-10-14,,10.0,,,0.56,3.99,,0.8,,,40.75,,3.49,3.0,2003.0,15.82,,,23.4,
2003-10-15,,10.0,,,0.56,3.99,,,,,40.75,,3.49,,2003.0,15.82,,,23.1,
2003-10-16,,10.0,28.0,,0.56,3.99,,0.9,,,40.75,,3.49,1.8,2003.0,15.55,,,23.3,
2003-10-17,,10.0,,,0.56,3.99,,,,,40.75,,3.49,,2003.0,15.41,,,23.4,
2003-10-18,,10.0,,,0.56,3.99,,,,,40.75,,3.49,,2003.0,15.22,,,23.6,
2003-10-19,,10.0,,,0.56,3.99,,0.9,,,40.75,,3.49,1.8,2003.0,15.39,,,23.4,
2003-10-20,,10.0,,,0.56,3.99,,,,,40.75,,3.49,,2003.0,15.69,,,23.6,
2003-10-21,,10.0,24.0,,0.56,3.99,,0.9,,,40.75,,3.49,2.4,2003.0,15.36,,,23.7,
2003-10-22,,10.0,,,0.56,3.99,,,,,40.75,,3.49,,2003.0,16.1,,,23.6,
2003-10-23,,10.0,,,0.56,3.99,,0.9,,,40.75,,3.49,3.0,2003.0,16.08,,,23.5,
2003-10-24,,10.0,,,0.56,3.99,,,,,40.75,,3.49,,2003.0,14.71,,,23.4,
2003-10-25,,10.0,,,0.56,3.99,,,,,40.75,,3.49,,2003.0,14.85,,,23.7,
2003-10-26,,10.0,,,0.56,3.99,,0.8,,,40.75,,3.49,2.9,2003.0,14.93,,,23.7,
2003-10-27,,10.0,,,0.56,3.99,,,,,40.75,,3.49,,2003.0,15.24,,,23.7,
2003-10-28,,10.0,,,0.56,3.99,,0.8,,,40.75,,3.49,3.6,2003.0,15.51,,,23.6,
2003-10-29,,10.0,,,0.56,3.99,,,,,40.75,,3.49,,2003.0,15.63,,,23.7,
2003-10-30,,10.0,,,0.56,3.99,,0.8,,,40.75,,3.49,3.1,2003.0,16.1,,,22.4,
2003-10-31,,10.0,,,0.56,3.99,,,,,40.75,,3.49,,2003.0,15.34,,,22.5,
2003-11-01,,11.0,,,0.56,3.99,,,,,40.75,,3.49,,2003.0,15.28,,,23.7,
2003-11-02,,11.0,,,0.56,3.99,,0.8,,,40.75,,3.49,3.8,2003.0,14.67,,,22.2,
2003-11-03,,11.0,,,0.56,3.99,,,,,40.75,,3.49,,2003.0,16.0,,,22.1,
2003-11-04,,11.0,23.0,,0.56,3.99,,0.8,,,40.75,,3.49,3.4,2003.0,15.47,,,21.6,
2003-11-05,,11.0,,,0.56,3.99,,,,,40.75,,3.49,,2003.0,,,,21.7,
2003-11-06,,11.0,,,0.56,3.99,,0.8,,,40.75,,3.49,4.2,2003.0,,,,22.0,
2003-11-07,,11.0,,,0.56,3.99,,,,,40.75,,3.49,,2003.0,16.33,,,22.1,
2003-11-08,,11.0,,,0.56,3.99,,,,,40.75,,3.49,,2003.0,16.88,,,22.0,
2003-11-09,,11.0,,,0.56,3.99,,0.8,,,40.75,,3.49,9.6,2003.0,17.54,,,21.6,
2003-11-10,,11.0,,,0.56,3.99,,,,,40.75,,3.49,,2003.0,16.57,,,21.6,
2003-11-11,,11.0,,,0.56,3.99,,0.8,,,40.75,,3.49,3.2,2003.0,16.59,,,21.6,
2003-11-12,,11.0,,,0.56,3.99,,,,,40.75,,3.49,,2003.0,15.92,,,21.8,
2003-11-13,,11.0,24.0,,0.56,3.99,,0.8,,,40.75,,3.49,2.1,2003.0,15.84,,,21.8,
2003-11-14,,11.0,,,0.56,3.99,,,,,40.75,,3.49,,2003.0,16.45,,,21.9,
2003-11-15,,11.0,,,0.56,3.99,,,,,40.75,,3.49,,2003.0,15.8,,,21.8,
2003-11-16,,11.0,,,0.56,3.99,,0.8,,,40.75,,3.49,2.6,2003.0,15.88,,,21.4,
2003-11-17,,11.0,,,0.56,3.99,,,,,40.75,,3.49,,2003.0,16.33,,,21.7,
2003-11-18,,11.0,,,0.56,3.99,,0.8,,,40.75,,3.49,3.2,2003.0,16.02,,,21.2,
2003-11-19,,11.0,,,0.56,3.99,,,,,40.75,,3.49,,2003.0,15.49,,,21.3,
2003-11-20,,11.0,20.0,,0.56,3.99,,0.9,,,40.75,,3.49,2.9,2003.0,15.57,,,21.2,
2003-11-21,,11.0,,,0.56,3.99,,,,,40.75,,3.49,,2003.0,16.02,,,21.0,
2003-11-22,,11.0,,,0.56,3.99,,,,,40.75,,3.49,,2003.0,15.53,,,20.5,
2003-11-23,,11.0,18.0,,0.56,3.99,,0.9,,,40.75,,3.49,6.6,2003.0,15.88,,,20.0,
2003-11-24,,11.0,,,0.56,3.99,,,,,40.75,,3.49,,2003.0,15.77,,,20.4,
2003-11-25,,11.0,,,0.56,3.99,,0.9,,,40.75,,3.49,5.3,2003.0,16.12,,,20.1,
2003-11-26,,11.0,,,0.56,3.99,,,,,40.75,,3.49,,2003.0,15.96,,,20.4,
2003-11-27,,11.0,,,0.56,3.99,,,,,40.75,,3.49,,2003.0,15.63,,,20.2,
2003-11-28,,11.0,,,0.56,3.99,,,,,40.75,,3.49,,2003.0,14.5,,,20.7,
2003-11-29,,11.0,,,0.56,3.99,,,,,40.75,,3.49,,2003.0,15.22,,,20.5,
2003-11-30,,11.0,,,0.56,3.99,,0.9,,,40.75,,3.49,12.0,2003.0,16.96,,,20.1,
2003-12-01,,12.0,,,0.56,3.99,,,,,40.75,,3.49,,2003.0,17.99,,,20.2,
2003-12-02,,12.0,,,0.56,3.99,,,,,40.75,,3.49,,2003.0,16.49,,,20.3,
2003-12-03,,12.0,,,0.56,3.99,,,,,40.75,,3.49,,2003.0,16.37,,,20.1,
2003-12-04,,12.0,24.0,,0.56,3.99,,0.9,,,40.75,,3.49,3.0,2003.0,16.41,,,20.7,
2003-12-05,,12.0,,,0.56,3.99,,,,,40.75,,3.49,,2003.0,17.21,,,20.8,
2003-12-06,,12.0,,,0.56,3.99,,,,,40.75,,3.49,,2003.0,18.21,,,20.8,
2003-12-07,,12.0,,,0.56,3.99,,0.8,,,40.75,,3.49,3.6,2003.0,17.78,,,20.8,
2003-12-08,,12.0,,,0.56,3.99,,,,,40.75,,3.49,,2003.0,17.35,,,20.2,
2003-12-09,,12.0,,,0.56,3.99,,0.9,,,40.75,,3.49,4.2,2003.0,17.25,,,20.2,
2003-12-10,,12.0,,,0.56,3.99,,,,,40.75,,3.49,,2003.0,21.18,,,20.1,
2003-12-11,,12.0,20.0,,0.56,3.99,,0.9,,,40.75,,3.49,4.5,2003.0,19.5,,,19.8,
2003-12-12,,12.0,,,0.56,3.99,,,,,40.75,,3.49,,2003.0,18.17,,,19.8,
2003-12-13,,12.0,,,0.56,3.99,,,,,40.75,,3.49,,2003.0,17.66,,,20.4,
2003-12-14,,12.0,,,0.56,3.99,,0.9,,,40.75,,3.49,4.6,2003.0,20.61,,,20.1,
2003-12-15,,12.0,,,0.56,3.99,,1.0,,,40.75,,3.49,2.2,2003.0,18.97,,,19.7,
2003-12-16,,12.0,,,0.56,3.99,,,,,40.75,,3.49,,2003.0,17.58,,,19.7,
2003-12-17,,12.0,,,0.56,3.99,,,,,40.75,,3.49,,2003.0,17.21,,,19.7,
2003-12-18,,12.0,,,0.56,3.99,,1.0,,,40.75,,3.49,2.0,2003.0,17.31,,,19.9,
2003-12-19,,12.0,,,0.56,3.99,,,,,40.75,,3.49,,2003.0,19.15,,,20.0,
2003-12-20,,12.0,,,0.56,3.99,,,,,40.75,,3.49,,2003.0,18.05,,,19.8,
2003-12-21,,12.0,20.0,,0.56,3.99,,1.0,,,40.75,,3.49,2.6,2003.0,17.97,,,20.2,
2003-12-22,,12.0,,,0.56,3.99,,1.0,,,40.75,,3.49,2.5,2003.0,17.88,,,20.0,
2003-12-23,,12.0,,,0.56,3.99,,,,,40.75,,3.49,,2003.0,17.88,,,19.9,
2003-12-24,,12.0,,,0.56,3.99,,,,,40.75,,3.49,,2003.0,21.63,,,19.9,
2003-12-25,,12.0,,,0.56,3.99,,,,,40.75,,3.49,,2003.0,21.45,,,19.7,
2003-12-26,,12.0,,,0.56,3.99,,,,,40.75,,3.49,,2003.0,19.24,,,18.4,
2003-12-27,,12.0,,,0.56,3.99,,,,,40.75,,3.49,,2003.0,17.39,,,18.7,
2003-12-28,,12.0,,,0.56,3.99,,1.0,,,40.75,,3.49,3.5,2003.0,17.07,,,19.0,
2003-12-29,,12.0,,,0.56,3.99,,,,,40.75,,3.49,,2003.0,34.68,,,19.0,
2003-12-30,,12.0,,,0.56,3.99,,1.3,,,40.75,,3.49,5.8,2003.0,35.13,,,16.4,
2003-12-31,,12.0,,,0.56,3.99,,,,,40.75,,3.49,,2003.0,23.56,,,17.9,
2004-01-01,,1.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,41.75,,,18.3,
2004-01-02,,1.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,33.43,,,16.6,
2004-01-03,,1.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,25.38,,,17.1,
2004-01-04,,1.0,,,0.56,3.99,,1.1,,,40.75,,3.49,2.2,2004.0,23.19,,,17.5,
2004-01-05,,1.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,21.39,,,17.9,
2004-01-06,,1.0,,,0.56,3.99,,1.0,,,40.75,,3.49,5.2,2004.0,21.14,,,18.2,
2004-01-07,,1.0,,,0.56,3.99,,,,,40.75,,3.49,6.1,2004.0,20.1,,,18.3,
2004-01-08,,1.0,,,0.56,3.99,,1.1,,,40.75,,3.49,6.4,2004.0,20.49,,,18.5,
2004-01-09,,1.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,19.4,,,18.5,
2004-01-10,,1.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,19.61,,,19.0,
2004-01-11,,1.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,19.4,,,19.0,
2004-01-12,,1.0,,,0.56,3.99,,1.0,,,40.75,,3.49,6.4,2004.0,19.05,,,19.1,
2004-01-13,,1.0,,,0.56,3.99,,1.0,,,40.75,,3.49,5.8,2004.0,18.56,,,19.0,
2004-01-14,,1.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,18.07,,,18.8,
2004-01-15,,1.0,,,0.56,3.99,,1.0,,,40.75,,3.49,2.4,2004.0,17.89,,,18.8,
2004-01-16,,1.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,18.23,,,19.1,
2004-01-17,,1.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,17.68,,,18.9,
2004-01-18,,1.0,,,0.56,3.99,,1.0,,,40.75,,3.49,2.4,2004.0,16.98,,,18.9,
2004-01-19,,1.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,17.64,,,19.1,
2004-01-20,,1.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,18.19,,,19.1,
2004-01-21,,1.0,,,0.56,3.99,,1.0,,,40.75,,3.49,2.2,2004.0,17.68,,,18.9,
2004-01-22,,1.0,,,0.56,3.99,,1.0,,,40.75,,3.49,2.2,2004.0,17.8,,,18.7,
2004-01-23,,1.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,17.17,,,18.7,
2004-01-24,,1.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,18.46,,,19.0,
2004-01-25,,1.0,,,0.56,3.99,,0.9,,,40.75,,3.49,2.4,2004.0,17.68,,,18.6,
2004-01-26,,1.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,17.88,,,18.9,
2004-01-27,,1.0,,,0.56,3.99,,0.9,,,40.75,,3.49,2.5,2004.0,17.62,,,18.7,
2004-01-28,,1.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,17.31,,,18.8,
2004-01-29,,1.0,,,0.56,3.99,,0.9,,,40.75,,3.49,2.4,2004.0,17.35,,,18.8,
2004-01-30,,1.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,17.0,,,18.8,
2004-01-31,,1.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,17.72,,,18.4,
2004-02-01,,2.0,,,0.56,3.99,,0.9,,,40.75,,3.49,5.7,2004.0,17.58,,,18.6,
2004-02-02,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,22.33,,,18.9,
2004-02-03,,2.0,,,0.56,3.99,,0.8,,,40.75,,3.49,5.5,2004.0,23.11,,,18.0,
2004-02-04,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,20.86,,,18.2,
2004-02-05,,2.0,,,0.56,3.99,,0.8,,,40.75,,3.49,2.5,2004.0,18.95,,,18.2,
2004-02-06,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,18.34,,,18.4,
2004-02-07,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,18.29,,,18.4,
2004-02-08,,2.0,,,0.56,3.99,,0.9,,,40.75,,3.49,2.6,2004.0,17.88,,,18.6,
2004-02-09,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,17.76,,,18.4,
2004-02-10,,2.0,,,0.56,3.99,,0.9,,,40.75,,3.49,2.9,2004.0,17.58,,,18.5,
2004-02-11,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,17.45,,,18.4,
2004-02-12,,2.0,24.0,,0.56,3.99,,0.8,,,40.75,,3.49,2.5,2004.0,17.56,,,18.6,
2004-02-13,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,17.8,,,18.7,
2004-02-14,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,16.55,,,18.7,
2004-02-15,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,15.96,,,19.0,
2004-02-16,,2.0,,,0.56,3.99,,0.8,,,40.75,,3.49,5.8,2004.0,19.28,,,18.9,
2004-02-17,,2.0,,,0.56,3.99,,0.7,,,40.75,,3.49,8.4,2004.0,21.53,,,18.7,
2004-02-18,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,32.24,,,17.4,
2004-02-19,,2.0,20.0,,0.56,3.99,,0.7,,,40.75,,3.49,5.4,2004.0,22.21,,,17.9,
2004-02-20,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,19.95,,,18.4,
2004-02-21,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,19.16,,,18.4,
2004-02-22,,2.0,,,0.56,3.99,,0.8,,,40.75,,3.49,4.1,2004.0,20.18,,,18.8,
2004-02-23,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,18.95,,,18.8,
2004-02-24,,2.0,23.0,,0.56,3.99,,0.8,,,40.75,,3.49,5.3,2004.0,19.67,,,18.7,
2004-02-25,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,34.42,,,18.5,
2004-02-26,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,34.48,,,17.2,
2004-02-27,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,26.94,,,17.4,
2004-02-28,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,21.94,,,17.8,
2004-02-29,,2.0,,,0.56,3.99,,0.8,,,40.75,,3.49,3.1,2004.0,19.93,,,18.3,
2004-03-01,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,21.1,,,18.4,
2004-03-02,,3.0,24.0,,0.56,3.99,,0.8,,,40.75,,3.49,2.6,2004.0,20.38,,,18.3,
2004-03-03,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,19.79,,,18.7,
2004-03-04,,3.0,,,0.56,3.99,,0.8,,,40.75,,3.49,3.4,2004.0,19.52,,,18.7,
2004-03-05,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,18.75,,,18.7,
2004-03-06,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,18.7,,,19.0,
2004-03-07,,3.0,,,0.56,3.99,,0.8,,,40.75,,3.49,3.7,2004.0,18.05,,,19.3,
2004-03-08,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,18.27,,,19.6,
2004-03-09,,3.0,,,0.56,3.99,,0.8,,,40.75,,3.49,3.4,2004.0,18.38,,,19.7,
2004-03-10,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,17.88,,,19.9,
2004-03-11,,3.0,26.0,,0.56,3.99,,0.8,,,40.75,,3.49,2.4,2004.0,17.8,,,19.9,
2004-03-12,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,17.68,,,19.8,
2004-03-13,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,17.43,,,20.1,
2004-03-14,,3.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.8,2004.0,17.45,,,20.3,
2004-03-15,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,17.35,,,20.2,
2004-03-16,,3.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.9,2004.0,17.91,,,20.4,
2004-03-17,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,17.25,,,20.6,
2004-03-18,,3.0,27.0,,0.56,3.99,,0.8,,,40.75,,3.49,1.9,2004.0,17.76,,,20.6,
2004-03-19,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,17.13,,,20.5,
2004-03-20,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,16.88,,,20.7,
2004-03-21,,3.0,,,0.56,3.99,,0.8,,,40.75,,3.49,2.2,2004.0,17.64,,,20.6,
2004-03-22,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,18.03,,,20.6,
2004-03-23,,3.0,30.0,,0.56,3.99,,0.8,,,40.75,,3.49,1.5,2004.0,17.47,,,20.6,
2004-03-24,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,17.31,,,20.5,
2004-03-25,,3.0,,,0.56,3.99,,0.8,,,40.75,,3.49,2.0,2004.0,19.13,,,20.6,
2004-03-26,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,18.34,,,20.2,
2004-03-27,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,17.5,,,20.5,
2004-03-28,,3.0,,,0.56,3.99,,0.8,,,40.75,,3.49,2.0,2004.0,17.66,,,20.8,
2004-03-29,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,18.29,,,21.1,
2004-03-30,,3.0,,,0.56,3.99,,0.8,,,40.75,,3.49,2.0,2004.0,17.41,,,20.6,
2004-03-31,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,17.8,,,20.5,
2004-04-01,,4.0,,,0.56,3.99,,0.8,,,40.75,,3.49,2.4,2004.0,17.31,,,20.4,
2004-04-02,,4.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,17.19,,,20.4,
2004-04-03,,4.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,16.45,,,20.9,
2004-04-04,,4.0,,,0.56,3.99,,0.8,,,40.75,,3.49,2.4,2004.0,17.0,,,20.7,
2004-04-05,,4.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,16.88,,,20.4,
2004-04-06,,4.0,,,0.56,3.99,,0.8,,,40.75,,3.49,2.2,2004.0,17.54,,,20.2,
2004-04-07,,4.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,16.98,,,20.3,
2004-04-08,,4.0,31.0,,0.56,3.99,,0.8,,,40.75,,3.49,1.8,2004.0,16.14,,,20.5,
2004-04-09,,4.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,16.55,,,20.5,
2004-04-10,,4.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,16.74,,,20.9,
2004-04-11,,4.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.7,2004.0,16.23,,,20.7,
2004-04-12,,4.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,16.78,,,20.8,
2004-04-13,,4.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.6,2004.0,16.7,,,20.5,
2004-04-14,,4.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,16.59,,,20.8,
2004-04-15,,4.0,34.0,,0.56,3.99,,0.8,,,40.75,,3.49,1.8,2004.0,16.96,,,20.7,
2004-04-16,,4.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,16.64,,,20.8,
2004-04-17,,4.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,16.41,,,20.7,
2004-04-18,,4.0,,,0.56,3.99,,0.8,,,40.75,,3.49,2.0,2004.0,16.68,,,20.7,
2004-04-19,,4.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,17.09,,,20.8,
2004-04-20,,4.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.6,2004.0,16.7,,,20.9,
2004-04-21,,4.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,16.98,,,21.0,
2004-04-22,,4.0,31.0,,0.56,3.99,,0.8,,,40.75,,3.49,1.6,2004.0,16.55,,,20.6,
2004-04-23,,4.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,16.74,,,21.0,
2004-04-24,,4.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,16.66,,,21.6,
2004-04-25,,4.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.9,2004.0,16.16,,,21.8,
2004-04-26,,4.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,16.84,,,21.9,
2004-04-27,,4.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.7,2004.0,16.8,,,22.2,
2004-04-28,,4.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,16.63,,,21.9,
2004-04-29,,4.0,28.0,,0.56,3.99,,0.8,,,40.75,,3.49,1.2,2004.0,16.7,,,21.8,
2004-04-30,,4.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,16.51,,,21.6,
2004-05-01,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,16.57,,,21.8,
2004-05-02,,5.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.3,2004.0,16.43,,,22.3,
2004-05-03,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,16.74,,,22.2,
2004-05-04,,5.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.4,2004.0,16.51,,,22.0,
2004-05-05,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2004.0,16.96,,,21.9,
