Date,DRP** mg/L P,NH3 mg/L N,NO2 mg/L N,NO3 mg/L N,PO4 mg/L P,SKN mg/L N,TDN mg/L N,TDP mg/L P,TKN mg/L N,TN mg/L N,TP mg/L P,TSS mg/L,flow mgd,pH,peak_flow mgd,temperature degC,urea* mg/L N
2000-08-11,,,,0.82,0.06,,,,6.75,,0.24,,0.98,,,,
2000-08-12,,,,0.82,0.06,,,,6.75,,0.24,,1.39,,,,
2000-08-13,,,,0.82,0.06,,,,6.75,,0.24,,1.2,,,,
2000-08-14,,,,0.82,0.06,,,,6.75,,0.24,,0.98,,,,
2000-08-15,,,,0.82,0.06,,,,6.75,,0.24,,1.48,,,,
2000-08-16,,,,0.82,0.06,,,,6.75,,0.24,,1.6,,,,
2000-08-17,,,,0.82,0.06,,,,6.75,,0.24,,2.09,,,,
2000-08-18,,,,0.82,0.06,,,,6.75,,0.24,,2.1,,,,
2000-08-19,,,,0.82,0.06,,,,6.75,,0.24,,2.98,,,,
2000-08-20,,,,0.82,0.06,,,,6.75,,0.24,,3.69,,,,
2000-08-21,,,,0.82,0.06,,,,6.75,,0.24,,1.17,,,,
2000-08-22,,,,0.82,0.06,,,,6.75,,0.24,,1.14,,,,
2000-08-23,,,,0.82,0.06,,,,6.75,,0.24,,1.7,,,,
2000-08-24,,,,0.82,0.06,,,,6.75,,0.24,,1.79,,,,
2000-08-25,,,,0.82,0.06,,,,6.75,,0.24,,1.87,,,,
2000-08-26,,,,0.82,0.06,,,,6.75,,0.24,,1.76,,,,
2000-08-27,,,,0.82,0.06,,,,6.75,,0.24,,1.7,,,,
2000-08-28,,,,0.82,0.06,,,,6.75,,0.24,,1.73,,,,
2000-08-29,,,,0.82,0.06,,,,6.75,,0.24,,0.99,,,,
2000-08-30,,,,0.82,0.06,,,,6.75,,0.24,,0.0,,,,
2000-08-31,,,,0.82,0.06,,,,6.75,,0.24,,0.0,,,,
2000-09-01,,,,0.82,0.06,,,,6.75,,0.24,,2.97,,,,
2000-09-02,,,,0.82,0.06,,,,6.75,,0.24,,2.68,,,,
2000-09-03,,,,0.82,0.06,,,,6.75,,0.24,,3.08,,,,
2000-09-04,,,,0.82,0.06,,,,6.75,,0.24,,3.41,,,,
2000-09-05,,4.3,,0.82,0.06,,,,6.75,,0.24,,2.94,,,,
2000-09-06,,,,0.82,0.06,,,,6.75,,0.24,,3.37,,,,
2000-09-07,,,,0.82,0.06,,,,6.75,,0.24,,2.24,,,,
2000-09-08,,,,0.82,0.06,,,,6.75,,0.24,,1.75,,,,
2000-09-09,,,,0.82,0.06,,,,6.75,,0.24,,3.37,,,,
2000-09-10,,,,0.82,0.06,,,,6.75,,0.24,,6.52,,,,
2000-09-11,,,,0.82,0.06,,,,6.75,,0.24,,6.2,,,,
2000-09-12,,,,0.82,0.06,,,,6.75,,0.24,,4.33,,,,
2000-09-13,,,,0.82,0.06,,,,6.75,,0.24,,4.02,,,,
2000-09-14,,,,0.82,0.06,,,,6.75,,0.24,,2.02,,,,
2000-09-15,,,,0.82,0.06,,,,6.75,,0.24,,3.12,,,,
2000-09-16,,,,0.82,0.06,,,,6.75,,0.24,,2.4,,,,
2000-09-17,,,,0.82,0.06,,,,6.75,,0.24,,2.62,,,,
2000-09-18,,,,0.82,0.06,,,,6.75,,0.24,,2.56,,,,
2000-09-19,,,,0.82,0.06,,,,6.75,,0.24,,0.75,,,,
2000-09-20,,,,0.82,0.06,,,,6.75,,0.24,,1.13,,,,
2000-09-21,,,,0.82,0.06,,,,6.75,,0.24,,0.91,,,,
2000-09-22,,,,0.82,0.06,,,,6.75,,0.24,,4.54,,,,
2000-09-23,,,,0.82,0.06,,,,6.75,,0.24,,3.58,,,,
2000-09-24,,,,0.82,0.06,,,,6.75,,0.24,,4.05,,,,
2000-09-25,,,,0.82,0.06,,,,6.75,,0.24,,3.66,,,,
2000-09-26,,,,0.82,0.06,,,,6.75,,0.24,,4.21,,,,
2000-09-27,,,,0.82,0.06,,,,6.75,,0.24,,4.52,,,,
2000-09-28,,,,0.82,0.06,,,,6.75,,0.24,,4.76,,,,
2000-09-29,,,,0.82,0.06,,,,6.75,,0.24,,5.35,,,,
2000-09-30,,,,0.82,0.06,,,,6.75,,0.24,,5.0,,,,
2000-10-01,,,,0.82,0.06,,,,6.75,,0.24,,5.12,,,,
2000-10-02,,,,0.82,0.06,,,,6.75,,0.24,,5.08,,,,
2000-10-03,,,,0.82,0.06,,,,6.75,,0.24,,5.76,,,,
2000-10-04,,,,0.82,0.06,,,,6.75,,0.24,,5.17,,,,
2000-10-05,,,,0.82,0.06,,,,6.75,,0.24,,5.22,,,,
2000-10-06,,,,0.82,0.06,,,,6.75,,0.24,,5.35,,,,
2000-10-07,,,,0.82,0.06,,,,6.75,,0.24,,5.55,,,,
2000-10-08,,,,0.82,0.06,,,,6.75,,0.24,,7.0,,,,
2000-10-09,,7.9,,0.82,0.06,,,,6.75,,0.24,,6.79,,,,
2000-10-10,,,,0.82,0.06,,,,6.75,,0.24,,6.17,,,,
2000-10-11,,,,0.82,0.06,,,,6.75,,0.24,,6.28,,,,
2000-10-12,,,,0.82,0.06,,,,6.75,,0.24,,6.22,,,,
2000-10-13,,,,0.82,0.06,,,,6.75,,0.24,,5.26,,,,
2000-10-14,,,,0.82,0.06,,,,6.75,,0.24,,6.24,,,,
2000-10-15,,,,0.82,0.06,,,,6.75,,0.24,,4.54,,,,
2000-10-16,,,,0.82,0.06,,,,6.75,,0.24,,4.09,,,,
2000-10-17,,,,0.82,0.06,,,,6.75,,0.24,,4.03,,,,
