Date,DRP** mg/L P,NH3 mg/L N,NO2 mg/L N,NO3 mg/L N,PO4 mg/L P,SKN mg/L N,TDN mg/L N,TDP mg/L P,TKN mg/L N,TN mg/L N,TP mg/L P,TSS mg/L,flow mgd,pH,peak_flow mgd,temperature degC,urea* mg/L N
2000-07-15,,,,2.34,1.67,,,,31.0,,2.39,,77.84999847,,,,
2000-07-16,,,,2.34,1.67,,,,31.0,,2.39,,75.63999939,,,,
2000-07-17,,,,2.34,1.67,,,,31.0,,2.39,,70.61000061,,,,
2000-07-18,,,,2.34,1.67,,,,31.0,,2.39,,72.27999878,,,,
2000-07-19,,24.10000038,,2.34,1.67,,,,31.0,,2.39,,71.88999939,,,,
2000-07-20,,,,2.34,1.67,,,,31.0,,2.39,,69.23999786,,,,
2000-07-21,,,,2.34,1.67,,,,31.0,,2.39,,66.58000183,,,,
2000-07-22,,,,2.34,1.67,,,,31.0,,2.39,,78.88999939,,,,
2000-07-23,,,,2.34,1.67,,,,31.0,,2.39,,74.86000061,,,,
2000-07-24,,,,2.34,1.67,,,,31.0,,2.39,,67.36000061,,,,
2000-07-25,,,,2.34,1.67,,,,31.0,,2.39,,72.19000244,,,,
2000-07-26,,23.10000038,,2.34,1.67,,,,31.0,,2.39,,71.70999908,,,,
2000-07-27,,,,2.34,1.67,,,,31.0,,2.39,,71.30000305,,,,
2000-07-28,,,,2.34,1.67,,,,31.0,,2.39,,69.91000366,,,,
2000-07-29,,,,2.34,1.67,,,,31.0,,2.39,,73.56999969,,,,
2000-07-30,,,,2.34,1.67,,,,31.0,,2.39,,73.01000214,,,,
2000-07-31,,,,2.34,1.67,,,,31.0,,2.39,,67.33999634,,,,
2000-08-01,,,,2.34,1.67,,,,31.0,,2.39,,68.94000244,,,,
2000-08-02,,24.29999924,,2.34,1.67,,,,31.0,,2.39,,73.43000031,,,,
2000-08-03,,,,2.34,1.67,,,,31.0,,2.39,,64.19999695,,,,
2000-08-04,,,,2.34,1.67,,,,31.0,,2.39,,73.90000153,,,,
2000-08-05,,,,2.34,1.67,,,,31.0,,2.39,,78.15000153,,,,
2000-08-06,,,,2.34,1.67,,,,31.0,,2.39,,67.84999847,,,,
2000-08-07,,,,2.34,1.67,,,,31.0,,2.39,,64.88999939,,,,
2000-08-08,,,,2.34,1.67,,,,31.0,,2.39,,67.91000366,,,,
2000-08-09,,25.39999962,,2.34,1.67,,,,31.0,,2.39,,68.73000336,,,,
2000-08-10,,,,2.34,1.67,,,,31.0,,2.39,,66.48000336,,,,
2000-08-11,,,,2.34,1.67,,,,31.0,,2.39,,62.41999817,,,,
2000-08-12,,,,2.34,1.67,,,,31.0,,2.39,,75.83000183,,,,
2000-08-13,,,,2.34,1.67,,,,31.0,,2.39,,71.01000214,,,,
