Date,DRP** mg/L P,Month,NH3 mg/L N,NO2 mg/L N,NO3 mg/L N,PO4 mg/L,PO4 mg/L P,SKN mg/L N,TDN mg/L N,TDP mg/L P,TKN mg/L N,TN mg/L N,TP mg/L P,TSS mg/L,Year,flow mgd,orgN mg/L N,pH,peak_flow mgd,temperature degC,urea* mg/L N
2007-02-16,,2.0,,,,,2.6,,,,,,,,2007.0,7.11,,6.8,,17.9,
2007-02-17,,2.0,,,,,2.6,,,,,,,,2007.0,6.43,,6.7,,19.0,
2007-02-18,,2.0,,,,,2.6,,,,,,,8.5,2007.0,6.55,,6.7,,17.9,
2007-02-19,,2.0,,,,,2.6,,,,,,,4.3,2007.0,4.34,,7.0,,16.5,
2007-02-20,,2.0,0.24,,15.0,,2.6,,,,,,,6.2,2007.0,3.71,,6.8,,18.8,
2007-02-21,,2.0,,,,,2.6,,,,,,,4.9,2007.0,3.99,,7.0,,18.7,
2007-02-22,,2.0,,,,,2.6,,,,,,,3.2,2007.0,5.82,,6.7,,18.1,
2007-02-23,,2.0,,,,,2.6,,,,,,,,2007.0,4.95,,6.7,,17.3,
2007-02-24,,2.0,,,,,2.6,,,,,,,,2007.0,4.04,,6.6,,15.5,
2007-02-25,,2.0,,,,,2.6,,,,,,,5.7,2007.0,6.61,,6.7,,18.6,
2007-02-26,,2.0,,,,,2.6,,,,,,,4.8,2007.0,7.12,,6.9,,19.4,
2007-02-27,,2.0,,,,,2.6,,,,,,,4.6,2007.0,7.42,,6.8,,17.1,
2007-02-28,,2.0,,,,,2.6,,,,,,,3.1,2007.0,5.82,,6.9,,17.3,
2007-03-01,,3.0,0.2,,9.3,,2.6,,,,2.0,,,5.8,2007.0,5.85,1.79,6.7,,17.8,
2007-03-02,,3.0,,,,,2.6,,,,,,,,2007.0,5.04,,6.8,,17.4,
2007-03-03,,3.0,,,,,2.6,,,,,,,,2007.0,4.72,,7.1,,17.5,
2007-03-04,,3.0,,,,,2.6,,,,,,,3.7,2007.0,4.14,,6.9,,17.1,
2007-03-05,,3.0,0.2,,15.0,,2.6,,,,,,,2.7,2007.0,4.44,,6.8,,19.6,
2007-03-06,,3.0,,,,,2.6,,,,,,,2.7,2007.0,4.23,,6.9,,19.9,
2007-03-07,,3.0,,,,,2.6,,,,,,,2.3,2007.0,4.21,,6.9,,19.1,
2007-03-08,,3.0,,,,,2.6,,,,,,,3.1,2007.0,3.84,,6.9,,18.6,
2007-03-09,,3.0,,,,,2.6,,,,,,,,2007.0,4.12,,6.8,,19.0,
2007-03-10,,3.0,,,,,2.6,,,,,,,,2007.0,3.89,,6.9,,17.8,
2007-03-11,,3.0,,,,,2.6,,,,,,,3.9,2007.0,3.57,,6.8,,23.7,
2007-03-12,,3.0,0.42,,18.0,,2.6,,,,,,,2.4,2007.0,3.84,,6.7,,20.3,
2007-03-13,,3.0,,,,,2.6,,,,,,,1.7,2007.0,3.67,,6.9,,20.4,
2007-03-14,,3.0,,,,,2.6,,,,,,,3.2,2007.0,3.1,,7.4,,20.6,
2007-03-15,,3.0,,,,,2.6,,,,,,,2.4,2007.0,3.29,,6.8,,20.3,
2007-03-16,,3.0,,,,,2.6,,,,,,,,2007.0,3.59,,6.7,,20.8,
2007-03-17,,3.0,,,,,2.6,,,,,,,,2007.0,3.17,,6.7,,17.7,
2007-03-18,,3.0,,,,,2.6,,,,,,,2.5,2007.0,3.46,,6.6,,17.1,
2007-03-19,,3.0,0.28,,19.0,,2.6,,,,,,,1.7,2007.0,3.45,,6.5,,20.9,
2007-03-20,,3.0,,,,,2.6,,,,,,,1.1,2007.0,3.33,,6.7,,21.2,
2007-03-21,,3.0,,,,,2.6,,,,,,,1.0,2007.0,3.24,,6.9,,20.3,
2007-03-22,,3.0,,,,,2.6,,,,,,,1.1,2007.0,3.32,,6.8,,20.5,
2007-03-23,,3.0,,,,,2.6,,,,,,,,2007.0,3.09,,7.1,,20.7,
2007-03-24,,3.0,,,,,2.6,,,,,,,,2007.0,3.09,,6.8,,20.0,
2007-03-25,,3.0,,,,,2.6,,,,,,,2.7,2007.0,3.05,,6.8,,17.4,
2007-03-26,,3.0,0.2,,21.0,,2.6,,,,,,,1.9,2007.0,0.23,,6.7,,20.6,
2007-03-27,,3.0,,,,,2.6,,,,,,,1.6,2007.0,0.11,,6.5,,19.5,
2007-03-28,,3.0,,,,,2.6,,,,,,,2.5,2007.0,0.75,,6.9,,19.7,
2007-03-29,,3.0,,,,,2.6,,,,,,,3.3,2007.0,2.4,,6.9,,20.8,
2007-03-30,,3.0,,,,,2.6,,,,,,,,2007.0,1.45,,6.8,,20.0,
2007-03-31,,3.0,,,,,2.6,,,,,,,,2007.0,2.28,,7.0,,19.2,
2007-04-01,,4.0,,,,,2.6,,,,,,,5.6,2007.0,2.94,,6.8,,19.8,
2007-04-02,,4.0,0.37,,24.0,,2.6,,,,2.0,,,5.4,2007.0,2.98,1.59,6.8,,20.6,
2007-04-03,,4.0,,,,,2.6,,,,,,,4.5,2007.0,2.94,,6.9,,20.3,
2007-04-04,,4.0,,,,,2.6,,,,,,,4.0,2007.0,2.94,,6.9,,20.3,
2007-04-05,,4.0,,,,,2.6,,,,,,,5.4,2007.0,2.67,,6.9,,20.3,
2007-04-06,,4.0,,,,,2.6,,,,,,,,2007.0,3.3,,6.8,,20.9,
2007-04-07,,4.0,,,,,2.6,,,,,,,,2007.0,2.8,,6.7,,17.0,
2007-04-08,,4.0,,,,,2.6,,,,,,,9.1,2007.0,2.22,,6.7,,20.3,
2007-04-09,,4.0,0.44,,25.0,,2.6,,,,,,,7.9,2007.0,2.72,,6.7,,21.3,
2007-04-10,,4.0,,,,,2.6,,,,,,,5.8,2007.0,2.48,,6.3,,21.2,
2007-04-11,,4.0,,,,,2.6,,,,,,,6.9,2007.0,2.78,,6.7,,21.1,
2007-04-12,,4.0,,,,,2.6,,,,,,,7.4,2007.0,2.69,,6.8,,20.6,
2007-04-13,,4.0,,,,,2.6,,,,,,,,2007.0,2.73,,6.8,,20.7,
2007-04-14,,4.0,,,,,2.6,,,,,,,,2007.0,2.88,,6.7,,19.9,
2007-04-15,,4.0,,,,,2.6,,,,,,,7.4,2007.0,2.81,,6.7,,20.7,
2007-04-16,,4.0,0.45,,24.0,,2.6,,,,,,,9.8,2007.0,2.92,,6.7,,22.6,
2007-04-17,,4.0,,,,,2.6,,,,,,,4.3,2007.0,2.81,,6.8,,21.8,
2007-04-18,,4.0,,,,,2.6,,,,,,,4.4,2007.0,2.63,,7.1,,20.0,
2007-04-19,,4.0,,,,,2.6,,,,,,,4.3,2007.0,2.68,,7.2,,20.1,
2007-04-20,,4.0,,,,,2.6,,,,,,,,2007.0,2.71,,7.1,,20.0,
2007-04-21,,4.0,,,,,2.6,,,,,,,,2007.0,3.5,,7.0,,19.8,
2007-04-22,,4.0,,,,,2.6,,,,,,,7.8,2007.0,3.5,,7.1,,20.2,
2007-04-23,,4.0,0.45,,21.0,,2.6,,,,,,,16.2,2007.0,3.46,,7.1,,20.1,
2007-04-24,,4.0,,,,,2.6,,,,,,,10.4,2007.0,4.33,,7.1,,20.6,
2007-04-25,,4.0,,,,,2.6,,,,,,,9.2,2007.0,3.52,,7.1,,20.4,
2007-04-26,,4.0,,,,,2.6,,,,,,,12.3,2007.0,3.18,,7.0,,20.6,
2007-04-27,,4.0,,,,,2.6,,,,,,,,2007.0,3.38,,7.0,,20.8,
2007-04-28,,4.0,,,,,2.6,,,,,,,,2007.0,3.25,,7.0,,21.4,
2007-04-29,,4.0,,,,,2.6,,,,,,,5.3,2007.0,3.18,,6.9,,20.5,
2007-04-30,,4.0,,,,,2.6,,,,,,,7.1,2007.0,3.18,,6.8,,21.5,
2007-05-01,,5.0,0.45,,24.0,,2.6,,,,2.8,,,5.4,2007.0,3.2,2.35,7.0,,21.1,
2007-05-02,,5.0,,,,,2.6,,,,,,,5.8,2007.0,3.22,,7.0,,21.4,
2007-05-03,,5.0,,,,,2.6,,,,,,,6.3,2007.0,2.71,,7.0,,20.8,
2007-05-04,,5.0,,,,,2.6,,,,,,,,2007.0,3.04,,6.7,,21.1,
2007-05-05,,5.0,,,,,2.6,,,,,,,,2007.0,2.96,,6.8,,20.4,
2007-05-06,,5.0,,,,,2.6,,,,,,,5.6,2007.0,3.37,,6.7,,21.7,
2007-05-07,,5.0,0.36,,25.0,,2.6,,,,,,,6.2,2007.0,3.21,,6.8,,22.3,
2007-05-08,,5.0,,,,,2.6,,,,,,,6.0,2007.0,3.14,,6.7,,23.1,
2007-05-09,,5.0,,,,,2.6,,,,,,,5.2,2007.0,2.96,,7.1,,22.5,
2007-05-10,,5.0,,,,,2.6,,,,,,,6.9,2007.0,3.23,,7.0,,21.9,
2007-05-11,,5.0,,,,,2.6,,,,,,,,2007.0,3.36,,7.0,,21.6,
2007-05-12,,5.0,,,,,2.6,,,,,,,,2007.0,3.43,,7.0,,19.0,
2007-05-13,,5.0,,,,,2.6,,,,,,,5.4,2007.0,2.98,,6.9,,18.2,
2007-05-14,,5.0,0.24,,27.0,,2.6,,,,,,,5.4,2007.0,3.4,,6.9,,22.4,
2007-05-15,,5.0,,,,,2.6,,,,,,,2.9,2007.0,3.26,,7.0,,21.8,
2007-05-16,,5.0,,,,,2.6,,,,,,,4.2,2007.0,3.34,,7.0,,21.7,
2007-05-17,,5.0,,,,,2.6,,,,,,,7.7,2007.0,3.65,,7.1,,21.6,
2007-05-18,,5.0,,,,,2.6,,,,,,,,2007.0,3.21,,7.0,,18.9,
2007-05-19,,5.0,,,,,2.6,,,,,,,,2007.0,3.31,,7.0,,21.7,
2007-05-20,,5.0,,,,,2.6,,,,,,,7.7,2007.0,2.5,,7.0,,22.1,
2007-05-21,,5.0,0.61,,29.0,,2.6,,,,,,,6.9,2007.0,2.39,,7.0,,22.3,
2007-05-22,,5.0,,,,,2.6,,,,,,,3.8,2007.0,3.24,,6.9,,22.2,
2007-05-23,,5.0,,,,,2.6,,,,,,,5.6,2007.0,3.0,,6.9,,23.1,
2007-05-24,,5.0,,,,,2.6,,,,,,,4.8,2007.0,2.48,,6.9,,22.6,
2007-05-25,,5.0,,,,,2.6,,,,,,,,2007.0,2.95,,7.0,,22.0,
2007-05-26,,5.0,,,,,2.6,,,,,,,,2007.0,3.16,,6.9,,22.5,
2007-05-27,,5.0,,,,,2.6,,,,,,,4.1,2007.0,2.9,,6.9,,21.4,
2007-05-28,,5.0,,,,,2.6,,,,,,,3.1,2007.0,3.02,,6.8,,22.7,
2007-05-29,,5.0,0.28,,29.0,,2.6,,,,,,,4.5,2007.0,3.03,,6.8,,22.2,
2007-05-30,,5.0,,,,,2.6,,,,,,,3.7,2007.0,3.18,,7.0,,22.2,
2007-05-31,,5.0,,,,,2.6,,,,,,,2.8,2007.0,3.96,,7.1,,22.1,
2007-06-01,,6.0,,,,,2.6,,,,,,,,2007.0,3.51,,7.1,,21.9,
2007-06-02,,6.0,,,,,2.6,,,,,,,,2007.0,3.47,,7.1,,21.9,
2007-06-03,,6.0,,,,,2.6,,,,,,,5.0,2007.0,3.09,,7.0,,22.2,
2007-06-04,,6.0,0.28,,26.0,,2.6,,,,0.88,,,4.0,2007.0,3.67,0.6,7.0,,22.5,
2007-06-05,,6.0,,,,,2.6,,,,,,4.5,3.5,2007.0,3.67,,6.9,,21.9,
2007-06-06,,6.0,,,,,2.6,,,,,,,3.2,2007.0,3.75,,7.0,,22.0,
2007-06-07,,6.0,,,,,2.6,,,,,,,2.5,2007.0,2.99,,7.1,,22.2,
2007-06-08,,6.0,,,,,2.6,,,,,,,,2007.0,3.44,,7.0,,22.3,
2007-06-09,,6.0,,,,,2.6,,,,,,,,2007.0,3.39,,7.0,,22.8,
2007-06-10,,6.0,,,,,2.6,,,,,,,3.5,2007.0,3.09,,7.0,,23.3,
2007-06-11,,6.0,0.26,,25.0,,2.6,,,,,,,3.3,2007.0,3.57,,7.0,,22.8,
2007-06-12,,6.0,,,,,2.6,,,,,,,3.9,2007.0,3.04,,7.0,,22.9,
2007-06-13,,6.0,,,,,2.6,,,,,,,3.3,2007.0,2.81,,7.0,,23.5,
2007-06-14,,6.0,,,,,2.6,,,,,,,2.3,2007.0,2.51,,7.0,,23.9,
2007-06-15,,6.0,,,,,2.6,,,,,,,,2007.0,2.66,,6.9,,24.2,
2007-06-16,,6.0,,,,,2.6,,,,,,,,2007.0,2.6,,7.0,,23.4,
2007-06-17,,6.0,,,,,2.6,,,,,,,2.3,2007.0,3.77,,6.8,,23.5,
2007-06-18,,6.0,0.36,,21.0,,2.6,,,,,,,3.5,2007.0,2.85,,6.8,,23.8,
2007-06-19,,6.0,,,,,2.6,,,,,,,2.9,2007.0,2.46,,6.8,,24.2,
2007-06-20,,6.0,,,,,2.6,,,,,,,2.2,2007.0,2.99,,6.8,,22.8,
2007-06-21,,6.0,,,,,2.6,,,,,,,2.8,2007.0,2.68,,6.8,,23.6,
2007-06-22,,6.0,,,,,2.6,,,,,,,,2007.0,2.53,,6.9,,23.3,
2007-06-23,,6.0,,,,,2.6,,,,,,,,2007.0,2.54,,7.0,,23.4,
2007-06-24,,6.0,,,,,2.6,,,,,,,1.6,2007.0,2.07,,6.9,,23.5,
2007-06-25,,6.0,0.29,,20.0,,2.6,,,,,,,2.3,2007.0,2.64,,6.6,,23.1,
2007-06-26,,6.0,,,,,2.6,,,,,,,1.1,2007.0,2.89,,6.8,,24.5,
2007-06-27,,6.0,,,,,2.6,,,,,,,1.2,2007.0,2.43,,7.0,,24.1,
2007-06-28,,6.0,,,,,2.6,,,,,,,2.2,2007.0,2.33,,7.0,,22.5,
2007-06-29,,6.0,,,,,2.6,,,,,,,,2007.0,2.51,,6.9,,23.0,
2007-06-30,,6.0,,,,,2.6,,,,,,,,2007.0,2.6,,7.1,,22.3,
2007-07-01,,7.0,,,,,2.6,,,,,,,2.4,2007.0,2.63,,7.0,,27.4,
2007-07-02,,7.0,0.21,,32.0,,2.6,,,,2.0,,,2.2,2007.0,2.44,0.2,7.0,,24.0,
2007-07-03,,7.0,,,,,2.6,,,,,,,2.0,2007.0,2.68,,7.0,,23.8,
2007-07-04,,7.0,,,,,2.6,,,,,,,3.2,2007.0,2.97,,7.0,,24.6,
2007-07-05,,7.0,,,,,2.6,,,,,,,3.4,2007.0,2.32,,6.9,,25.3,
2007-07-06,,7.0,,,,,2.6,,,,,,,,2007.0,2.56,,7.0,,24.9,
2007-07-07,,7.0,,,,,2.6,,,,,,,,2007.0,2.39,,6.9,,24.5,
2007-07-08,,7.0,,,,,2.6,,,,,,,3.6,2007.0,2.4,,7.0,,24.2,
2007-07-09,,7.0,0.34,,32.0,,2.6,,,,,,,3.1,2007.0,2.82,,7.0,,24.4,
2007-07-10,,7.0,,,,,2.6,,,,,,,,2007.0,2.78,,7.0,,23.5,
2007-07-11,,7.0,,,,,2.6,,,,,,,5.1,2007.0,3.07,,7.1,,23.6,
2007-07-12,,7.0,,,,,2.6,,,,,,,1.0,2007.0,2.63,,7.2,,24.3,
2007-07-13,,7.0,,,,,2.6,,,,,,,2.2,2007.0,2.69,,7.2,,23.8,
2007-07-14,,7.0,,,,,2.6,,,,,,,,2007.0,3.1,,7.1,,24.0,
2007-07-15,,7.0,,,,,2.6,,,,,,,1.3,2007.0,2.79,,7.1,,24.1,
2007-07-16,,7.0,0.2,,27.0,,2.6,,,,,,,1.5,2007.0,2.57,,7.1,,23.7,
2007-07-17,,7.0,,,,,2.6,,,,,,,1.1,2007.0,2.51,,7.1,,23.7,
2007-07-18,,7.0,,,,,2.6,,,,,,,1.0,2007.0,2.55,,7.1,,23.9,
2007-07-19,,7.0,,,,,2.6,,,,,,,1.8,2007.0,2.96,,7.1,,24.7,
2007-07-20,,7.0,,,,,2.6,,,,,,,,2007.0,2.96,,7.1,,23.9,
2007-07-21,,7.0,,,,,2.6,,,,,,,,2007.0,2.84,,7.2,,24.8,
2007-07-22,,7.0,,,,,2.6,,,,,,,2.2,2007.0,2.18,,7.5,,24.6,
2007-07-23,,7.0,0.2,,28.0,,2.6,,,,,,,1.8,2007.0,2.75,,7.1,,24.2,
2007-07-24,,7.0,,,,,2.6,,,,,,,1.6,2007.0,2.94,,7.0,,23.3,
2007-07-25,,7.0,,,,,2.6,,,,,,,1.9,2007.0,2.45,,7.1,,23.7,
2007-07-26,,7.0,,,,,2.6,,,,,,,1.1,2007.0,2.81,,7.1,,24.1,
2007-07-27,,7.0,,,,,2.6,,,,,,,,2007.0,2.41,,7.1,,23.2,
2007-07-28,,7.0,,,,,2.6,,,,,,,,2007.0,2.29,,7.1,,24.0,
2007-07-29,,7.0,,,,,2.6,,,,,,,1.2,2007.0,3.11,,7.2,,24.4,
2007-07-30,,7.0,,,,,2.6,,,,,,,1.5,2007.0,3.25,,7.0,,22.9,
2007-07-31,,7.0,,,,,2.6,,,,,,,1.4,2007.0,2.94,,7.1,,24.0,
2007-08-01,,8.0,0.2,,28.0,,2.6,,,,0.54,,,1.6,2007.0,3.63,0.4,7.1,,24.4,
2007-08-02,,8.0,,,,,2.6,,,,,,,1.0,2007.0,2.46,,7.1,,24.3,
2007-08-03,,8.0,,,,,2.6,,,,,,,,2007.0,2.63,,7.0,,23.5,
2007-08-04,,8.0,,,,,2.6,,,,,,,,2007.0,2.24,,7.0,,24.3,
2007-08-05,,8.0,,,,,2.6,,,,,,,1.9,2007.0,2.01,,6.9,,23.8,
2007-08-06,,8.0,0.24,,29.0,,2.6,,,,,,,1.4,2007.0,2.15,,6.8,,22.6,
2007-08-07,,8.0,,,,,2.6,,,,,,,1.9,2007.0,2.92,,6.8,,22.7,
2007-08-08,,8.0,,,,,2.6,,,,,,,2.9,2007.0,2.51,,6.8,,24.6,
2007-08-09,,8.0,,,,,2.6,,,,,,,2.3,2007.0,2.26,,7.3,,24.3,
2007-08-10,,8.0,,,,,2.6,,,,,,,,2007.0,2.29,,7.3,,24.9,
2007-08-11,,8.0,,,,,2.6,,,,,,,,2007.0,2.35,,7.2,,24.0,
2007-08-12,,8.0,,,,,2.6,,,,,,,1.5,2007.0,2.04,,7.1,,24.0,
2007-08-13,,8.0,0.2,,29.0,,2.6,,,,,,,1.8,2007.0,2.64,,7.0,,25.0,
2007-08-14,,8.0,,,,,2.6,,,,,,,2.2,2007.0,2.57,,7.0,,24.9,
2007-08-15,,8.0,,,,,2.6,,,,,,,1.4,2007.0,2.32,,7.1,,24.9,
2007-08-16,,8.0,,,,,2.6,,,,,,,1.7,2007.0,2.19,,7.2,,25.3,
2007-08-17,,8.0,,,,,2.6,,,,,,,,2007.0,0.07,,7.1,,24.8,
2007-08-18,,8.0,,,,,2.6,,,,,,,,2007.0,1.77,,6.7,,24.8,
2007-08-19,,8.0,,,,,2.6,,,,,,,1.9,2007.0,2.41,,7.1,,24.4,
2007-08-20,,8.0,0.26,,27.0,,2.6,,,,,,,2.1,2007.0,2.2,,7.0,,25.3,
2007-08-21,,8.0,,,,,2.6,,,,,,,1.5,2007.0,2.4,,7.1,,25.4,
2007-08-22,,8.0,,,,,2.6,,,,,,,2.3,2007.0,2.58,,7.1,,25.8,
2007-08-23,,8.0,,,,,2.6,,,,,,,1.4,2007.0,2.26,,7.1,,23.1,
2007-08-24,,8.0,,,,,2.6,,,,,,,,2007.0,2.07,,7.0,,25.3,
2007-08-25,,8.0,,,,,2.6,,,,,,,,2007.0,2.57,,7.1,,25.7,
2007-08-26,,8.0,,,,,2.6,,,,,,,10.5,2007.0,2.08,,7.0,,24.4,
2007-08-27,,8.0,0.31,,28.0,,2.6,,,,,,,2.1,2007.0,1.8,,6.9,,24.4,
2007-08-28,,8.0,,,,,2.6,,,,,,,,2007.0,0.02,,,,,
2007-08-29,,8.0,,,,,2.6,,,,,,,,2007.0,2.81,,7.0,,25.4,
2007-08-30,,8.0,,,,,2.6,,,,,,,3.5,2007.0,3.42,,7.0,,25.4,
2007-08-31,,8.0,,,,,2.6,,,,,,,1.8,2007.0,2.35,,6.8,,24.9,
2007-09-01,,9.0,,,,,2.6,,,,,,,1.8,2007.0,2.27,,6.9,,24.1,
2007-09-02,,9.0,,,,,2.6,,,,,,,2.5,2007.0,2.22,,6.9,,25.3,
2007-09-03,,9.0,,,,,2.6,,,,,,,1.5,2007.0,2.27,,6.7,,25.0,
2007-09-04,,9.0,0.2,,27.0,,2.6,,,,0.45,,,1.5,2007.0,2.64,0.35,7.0,,24.5,
2007-09-05,,9.0,,,,,2.6,,,,,,,1.9,2007.0,2.26,,7.0,,24.5,
2007-09-06,,9.0,,,,,2.6,,,,,,,2.6,2007.0,2.26,,7.0,,25.4,
2007-09-07,,9.0,,,,,2.6,,,,,,,,2007.0,2.19,,7.1,,24.5,
2007-09-08,,9.0,,,,,2.6,,,,,,,,2007.0,2.33,,7.1,,23.8,
2007-09-09,,9.0,,,,,2.6,,,,,,,1.4,2007.0,2.32,,7.1,,24.2,
2007-09-10,,9.0,0.2,,26.0,,2.6,,,,,,,1.6,2007.0,2.24,,7.0,,23.5,
2007-09-11,,9.0,,,,,2.6,,,,,,,1.7,2007.0,2.22,,7.1,,23.7,
2007-09-12,,9.0,,,,,2.6,,,,,,,2.0,2007.0,0.84,,7.1,,23.7,
2007-09-13,,9.0,,,,,2.6,,,,,,,,2007.0,2.44,,7.2,,24.4,
2007-09-14,,9.0,,,,,2.6,,,,,,,2.5,2007.0,2.25,,7.6,,23.8,
2007-09-15,,9.0,,,,,2.6,,,,,,,,2007.0,3.22,,7.2,,24.2,
2007-09-16,,9.0,,,,,2.6,,,,,,,2.4,2007.0,2.4,,7.1,,24.4,
2007-09-17,,9.0,0.36,,25.0,,2.6,,,,,,,2.8,2007.0,2.22,,7.1,,23.6,
2007-09-18,,9.0,,,,,2.6,,,,,,,2.8,2007.0,1.84,,6.7,,23.8,
2007-09-19,,9.0,,,,,2.6,,,,,,,3.4,2007.0,1.85,,7.1,,24.5,
2007-09-20,,9.0,,,,,2.6,,,,,,,2.3,2007.0,2.35,,7.1,,23.4,
2007-09-21,,9.0,,,,,2.6,,,,,,,,2007.0,2.32,,6.9,,23.0,
2007-09-22,,9.0,,,,,2.6,,,,,,,,2007.0,2.2,,7.1,,23.0,
2007-09-23,,9.0,,,,,2.6,,,,,,,2.3,2007.0,2.59,,7.0,,23.1,
2007-09-24,,9.0,0.31,,26.0,,2.6,,,,,,,3.8,2007.0,2.05,,6.8,,23.6,
2007-09-25,,9.0,,,,,2.6,,,,,,,2.3,2007.0,2.53,,7.0,,23.3,
2007-09-26,,9.0,,,,,2.6,,,,,,,3.5,2007.0,2.46,,7.0,,24.4,
2007-09-27,,9.0,,,,,2.6,,,,,,,3.5,2007.0,2.63,,7.1,,24.3,
2007-09-28,,9.0,,,,,2.6,,,,,,,,2007.0,2.47,,7.0,,23.5,
2007-09-29,,9.0,,,,,2.6,,,,,,,,2007.0,2.53,,7.1,,23.4,
2007-09-30,,9.0,,,,,2.6,,,,,,,4.3,2007.0,2.17,,7.1,,24.0,
2007-10-01,,10.0,,,,,2.6,,,,,,,2.8,2007.0,2.57,,7.1,,23.3,
2007-10-02,,10.0,0.33,,28.0,,2.6,,,,0.61,,,5.2,2007.0,2.55,0.28,7.1,,23.0,
2007-10-03,,10.0,,,,,2.6,,,,,,,4.6,2007.0,2.42,,7.1,,24.1,
2007-10-04,,10.0,,,,,2.6,,,,,,,4.9,2007.0,2.39,,6.9,,23.6,
2007-10-05,,10.0,,,,,2.6,,,,,,,,2007.0,2.11,,6.9,,22.5,
2007-10-06,,10.0,,,,,2.6,,,,,,,,2007.0,2.79,,7.1,,21.9,
2007-10-07,,10.0,,,,,2.6,,,,,,,,2007.0,2.32,,6.9,,22.2,
2007-10-08,,10.0,0.33,,28.0,,2.6,,,,,,,7.5,2007.0,2.33,,6.8,,22.5,
2007-10-09,,10.0,,,,,2.6,,,,,,,6.8,2007.0,2.58,,7.1,,23.2,
2007-10-10,,10.0,,,,,2.6,,,,,,,6.1,2007.0,2.63,,7.1,,23.3,
2007-10-11,,10.0,,,,,2.6,,,,,,,7.1,2007.0,2.08,,7.1,,22.6,
2007-10-12,,10.0,,,,,2.6,,,,,,,,2007.0,2.74,,7.1,,22.4,
2007-10-13,,10.0,,,,,2.6,,,,,,,6.9,2007.0,3.38,,7.0,,23.0,
2007-10-14,,10.0,,,,,2.6,,,,,,,6.6,2007.0,3.21,,6.9,,22.5,
2007-10-15,,10.0,0.28,,23.0,,2.6,,,,,,,6.8,2007.0,2.82,,6.6,,23.2,
2007-10-16,,10.0,,,,,2.6,,,,,,,5.7,2007.0,2.57,,7.1,,22.0,
2007-10-17,,10.0,,,,,2.6,,,,,,,5.9,2007.0,2.93,,7.2,,22.7,
2007-10-18,,10.0,,,,,2.6,,,,,,,7.5,2007.0,2.43,,7.2,,22.8,
2007-10-19,,10.0,,,,,2.6,,,,,,,,2007.0,2.45,,7.0,,23.0,
2007-10-20,,10.0,,,,,2.6,,,,,,,,2007.0,2.53,,7.1,,22.3,
2007-10-21,,10.0,,,,,2.6,,,,,,,6.1,2007.0,2.4,,7.0,,22.4,
2007-10-22,,10.0,0.33,,28.0,,2.6,,,,,,,6.5,2007.0,2.49,,7.1,,22.5,
2007-10-23,,10.0,,,,,2.6,,,,,,,4.7,2007.0,1.45,,7.0,,22.3,
2007-10-24,,10.0,,,,,2.6,,,,,,,,2007.0,2.25,,7.1,,23.0,
2007-10-25,,10.0,,,,,2.6,,,,,,,6.0,2007.0,2.67,,7.2,,23.0,
2007-10-26,,10.0,,,,,2.6,,,,,,,6.1,2007.0,2.66,,7.1,,22.7,
2007-10-27,,10.0,,,,,2.6,,,,,,,,2007.0,2.42,,7.1,,22.1,
2007-10-28,,10.0,,,,,2.6,,,,,,,5.2,2007.0,2.44,,7.0,,22.7,
2007-10-29,,10.0,0.28,,28.0,,2.6,,,,,,,6.2,2007.0,1.85,,7.0,,22.1,
2007-10-30,,10.0,,,,,2.6,,,,,,,4.6,2007.0,2.2,,7.1,,21.5,
2007-10-31,,10.0,,,,,2.6,,,,,,,5.3,2007.0,0.97,,7.1,,21.8,
2007-11-01,,11.0,,,,,2.6,,,,,,,,2007.0,2.13,,7.4,,22.8,
2007-11-02,,11.0,,,,,2.6,,,,,,,,2007.0,2.14,,7.1,,21.3,
2007-11-03,,11.0,,,,,2.6,,,,,,,,2007.0,2.75,,7.2,,21.3,
2007-11-04,,11.0,,,,,2.6,,,,,,,4.1,2007.0,2.41,,7.1,,18.7,
2007-11-05,,11.0,,,,,2.6,,,,,,,5.9,2007.0,2.84,,7.0,,22.3,
2007-11-06,,11.0,0.2,,25.0,,2.6,,,,1.3,,,5.8,2007.0,2.34,1.22,7.1,,20.8,
2007-11-07,,11.0,,,,,2.6,,,,,,,6.1,2007.0,2.42,,7.0,,21.2,
2007-11-08,,11.0,,,,,2.6,,,,,,,4.2,2007.0,2.71,,7.1,,21.8,
2007-11-09,,11.0,,,,,2.6,,,,,,,,2007.0,2.64,,7.0,,21.5,
2007-11-10,,11.0,,,,,2.6,,,,,,,,2007.0,2.7,,6.9,,19.3,
2007-11-11,,11.0,,,,,2.6,,,,,,,4.4,2007.0,3.88,,7.0,,20.5,
2007-11-12,,11.0,,,,,2.6,,,,,,,6.8,2007.0,2.87,,6.9,,19.1,
2007-11-13,,11.0,0.28,,24.0,,2.6,,,,,,,5.7,2007.0,2.52,,6.9,,21.2,
2007-11-14,,11.0,,,,,2.6,,,,,,,4.8,2007.0,1.66,,6.9,,21.5,
2007-11-15,,11.0,,,,,2.6,,,,,,,,2007.0,2.88,,7.0,,21.3,
2007-11-16,,11.0,,,,,2.6,,,,,,,,2007.0,2.56,,7.0,,21.4,
2007-11-17,,11.0,,,,,2.6,,,,,,,7.2,2007.0,2.89,,7.1,,21.7,
