Date,DRP** mg/L P,Month,NH3 mg/L N,NO2 mg/L N,NO3 mg/L N,PO4 mg/L P,SKN mg/L N,Salinity,TDN mg/L N,TDP mg/L P,TKN mg/L N,TN mg/L N,TP mg/L P,TSS mg/L,Year,flow mgd,pH,peak_flow mgd,temperature degC,urea* mg/L N
2010-02-11,,2.0,6.33,,,2.69,,0.6,,,,,,13.0,2010.0,13.38,7.35,,18.1,
2010-02-12,,2.0,6.93,,,2.69,,0.6,,,,,,14.0,2010.0,13.26,7.26,,18.0,
2010-02-16,,2.0,10.28,,,2.69,,0.7,,,,,,13.0,2010.0,11.34,7.14,,19.0,
2010-02-18,,2.0,9.83,,,2.69,,0.6,,,,,,13.0,2010.0,10.92,7.12,,19.1,
2010-02-19,,2.0,8.11,,,2.69,,0.6,,,,,,13.0,2010.0,10.61,7.26,,18.9,
2010-02-22,,2.0,9.03,,,2.69,,0.7,,,,,,16.0,2010.0,11.24,7.13,,19.0,
2010-02-23,,2.0,9.0,,,2.69,,0.7,,,,,,14.0,2010.0,13.99,7.14,,18.5,
2010-02-24,,2.0,8.66,,,2.69,,0.6,,,,,,16.0,2010.0,16.03,7.12,,17.5,
2010-02-25,,2.0,5.46,,,2.69,,0.6,,,,,,14.0,2010.0,13.53,7.18,,18.0,
2010-02-26,,2.0,6.02,,,2.69,,0.7,,,,,,13.0,2010.0,16.84,7.11,,18.0,
2010-03-01,,3.0,5.11,,,2.69,,0.7,,,,,,13.0,2010.0,14.13,7.12,,17.5,
2010-03-02,,3.0,5.91,,,2.69,,0.7,,,,,,15.0,2010.0,17.65,7.15,,17.5,
2010-03-03,,3.0,5.54,,,2.69,,0.5,,,,,,16.0,2010.0,25.31,7.14,,18.0,
2010-03-04,,3.0,6.09,0.54,6.17,2.69,,0.5,,,6.0,,,16.0,2010.0,24.21,7.23,,18.0,
2010-03-05,,3.0,6.17,,,2.69,,0.7,,,,,,17.0,2010.0,17.37,6.98,,17.0,
2010-03-08,,3.0,6.01,,,2.69,,0.7,,,,,,15.0,2010.0,13.41,7.41,,18.0,
2010-03-09,,3.0,7.06,,,2.69,,0.7,,,,,,16.0,2010.0,12.69,7.15,,18.0,
2010-03-10,,3.0,5.67,,,2.69,,0.6,,,,,,15.0,2010.0,13.18,7.28,,18.0,
2010-03-11,,3.0,6.33,,,2.69,,0.6,,,,,,15.0,2010.0,12.23,7.35,,18.1,
2010-03-12,,3.0,6.93,,,2.69,,0.6,,,,,,14.0,2010.0,14.13,7.26,,18.0,
2010-03-16,,3.0,10.28,,,2.69,,0.6,,,,,,14.0,2010.0,11.82,7.14,,19.0,
2010-03-18,,3.0,9.83,,,2.69,,0.6,,,,,,14.0,2010.0,11.44,7.12,,19.1,
2010-03-19,,3.0,8.11,,,2.69,,0.6,,,,,,13.0,2010.0,11.25,7.26,,18.9,
2010-03-22,,3.0,9.03,,,2.69,,0.6,,,,,,13.0,2010.0,10.88,7.13,,19.0,
2010-03-23,,3.0,9.0,,,2.69,,0.6,,,,,,12.0,2010.0,10.48,7.14,,18.5,
2010-03-24,,3.0,8.66,,,2.69,,0.6,,,,,,12.0,2010.0,10.49,7.12,,17.5,
2010-03-25,,3.0,5.46,,,2.69,,0.7,,,,,,12.0,2010.0,10.59,7.18,,18.0,
2010-03-26,,3.0,6.02,,,2.69,,0.7,,,,,,12.0,2010.0,10.55,7.11,,18.0,
2010-03-29,,3.0,7.79,,,2.69,,0.6,,,,,,13.0,2010.0,10.56,7.25,,20.0,
2010-03-30,,3.0,8.82,,,2.69,,0.6,,,,,,11.0,2010.0,10.93,7.19,,20.0,
2010-03-31,,3.0,8.37,,,2.69,,0.7,,,,,,11.0,2010.0,11.3,7.14,,19.5,
2010-04-01,,4.0,8.46,,,2.69,,0.8,,,,,,12.0,2010.0,10.77,7.22,,19.5,
2010-04-02,,4.0,8.19,,,2.69,,0.7,,,,,,13.0,2010.0,10.66,7.22,,19.5,
2010-04-05,,4.0,8.48,,,2.69,,0.6,,,,,,16.0,2010.0,13.39,7.16,,19.0,
2010-04-06,,4.0,7.44,,,2.69,,0.6,,,,,,12.0,2010.0,11.5,7.19,,19.5,
2010-04-07,,4.0,7.88,,,2.69,,0.7,,,,,,13.0,2010.0,11.12,7.27,,20.0,
2010-04-08,,4.0,9.28,,,2.69,,0.6,,,,,,12.0,2010.0,10.86,7.2,,20.2,
2010-04-09,,4.0,10.06,0.86,8.89,2.69,,0.7,,,13.0,,,12.0,2010.0,10.73,7.18,,20.5,
2010-04-12,,4.0,8.89,,,2.69,,0.5,,,,,,16.0,2010.0,19.76,7.07,,18.0,
2010-04-13,,4.0,5.63,,,2.69,,0.6,,,,,,13.0,2010.0,14.13,7.11,,19.0,
2010-04-14,,4.0,5.68,,,2.69,,0.6,,,,,,12.0,2010.0,12.67,7.22,,19.5,
2010-04-15,,4.0,5.83,,,2.69,,0.6,,,,,,12.0,2010.0,11.99,7.23,,19.6,
2010-04-16,,4.0,6.94,,,2.69,,0.7,,,,,,12.0,2010.0,11.82,7.17,,20.0,
2010-04-19,,4.0,8.82,,,2.69,,0.7,,,,,,13.0,2010.0,10.91,7.21,,20.3,
2010-04-20,,4.0,10.13,,,2.69,,0.7,,,,,,14.0,2010.0,12.54,7.23,,19.5,
2010-04-21,,4.0,10.14,,,2.69,,0.6,,,,,,14.0,2010.0,11.84,7.11,,19.0,
2010-04-22,,4.0,6.46,,,2.69,,0.6,,,,,,13.0,2010.0,11.3,7.1,,20.2,
2010-04-23,,4.0,8.04,,,2.69,,0.6,,,,,,12.0,2010.0,10.84,7.17,,20.0,
2010-04-26,,4.0,8.81,,,2.69,,0.6,,,,,,13.0,2010.0,10.98,7.2,,21.5,
2010-04-27,,4.0,10.8,,,2.69,,0.7,,,,,,12.0,2010.0,11.02,7.27,,20.5,
2010-04-28,,4.0,9.51,,,2.69,,0.7,,,,,,13.0,2010.0,11.5,7.19,,20.0,
2010-04-29,,4.0,7.27,,,2.69,,0.7,,,,,,12.0,2010.0,11.17,7.23,,20.0,
2010-04-30,,4.0,10.14,,,2.69,,0.6,,,,,,12.0,2010.0,10.92,7.15,,20.5,
2010-05-03,,5.0,7.68,,,2.69,,0.6,,,,,,12.0,2010.0,10.13,7.16,,22.0,
2010-05-04,,5.0,9.9,,,2.69,,0.6,,,,,,10.0,2010.0,9.77,7.24,,21.5,
2010-05-05,,5.0,9.38,0.83,7.42,2.69,,0.6,,,13.0,,,10.0,2010.0,9.81,7.18,,21.5,
2010-05-06,,5.0,9.28,,,2.69,,0.6,,,,,,11.0,2010.0,9.72,7.19,,21.5,
2010-05-07,,5.0,9.9,,,2.69,,0.6,,,,,,10.0,2010.0,9.86,7.19,,21.5,
2010-05-10,,5.0,10.4,,,2.69,,0.6,,,,,,11.0,2010.0,10.38,7.19,,21.0,
2010-05-11,,5.0,11.42,,,2.69,,0.6,,,,,,12.0,2010.0,10.18,7.08,,21.0,
2010-05-12,,5.0,9.78,,,2.69,,0.6,,,,,,12.0,2010.0,10.11,7.13,,22.6,
2010-05-13,,5.0,7.9,,,2.69,,0.6,,,,,,9.0,2010.0,10.01,7.1,,22.0,
2010-05-14,,5.0,6.84,,,2.69,,0.6,,,,,,10.0,2010.0,10.12,7.09,,21.8,
2010-05-17,,5.0,9.88,,,2.69,,0.7,,,,,,13.0,2010.0,10.2,7.08,,21.0,
2010-05-18,,5.0,9.65,,,2.69,,0.7,,,,,,12.0,2010.0,9.74,7.08,,22.0,
2010-05-19,,5.0,7.86,,,2.69,,0.6,,,,,,11.0,2010.0,9.64,7.11,,21.5,
2010-05-20,,5.0,7.65,,,2.69,,0.6,,,,,,10.0,2010.0,9.49,7.07,,22.0,
2010-05-21,,5.0,7.91,,,2.69,,0.6,,,,,,9.0,2010.0,9.39,7.13,,21.5,
2010-05-24,,5.0,9.04,,,2.69,,0.6,,,,,,12.0,2010.0,9.5,7.15,,21.5,
2010-05-25,,5.0,9.21,,,2.69,,0.6,,,,,,11.0,2010.0,9.55,7.16,,21.5,
2010-05-26,,5.0,8.4,,,2.69,,1.3,,,,,,10.0,2010.0,9.85,7.14,,22.0,
2010-05-27,,5.0,7.16,,,2.69,,0.8,,,,,,12.0,2010.0,10.67,7.14,,21.5,
2010-05-28,,5.0,7.76,,,2.69,,0.6,,,,,,12.0,2010.0,9.99,7.08,,21.5,
2010-06-01,,6.0,8.8,,,2.69,,0.6,,,,,,12.0,2010.0,9.51,7.17,,22.5,
2010-06-02,,6.0,9.15,,,2.69,,0.6,,,,,,10.0,2010.0,9.37,7.11,,22.5,
2010-06-03,,6.0,7.21,,,2.69,,0.6,,,,,,10.0,2010.0,9.34,7.09,,23.5,
2010-06-04,,6.0,6.95,,,2.69,,0.6,,,,,,10.0,2010.0,9.67,7.12,,22.0,
2010-06-07,,6.0,8.55,,,2.69,,0.6,,,,,,9.0,2010.0,9.94,7.14,,23.5,
2010-06-08,,6.0,6.72,,,2.69,,0.6,,,,,,8.0,2010.0,9.84,7.13,,23.5,
2010-06-09,,6.0,7.11,,,2.69,,0.6,,,,,,8.0,2010.0,9.73,7.09,,23.0,
2010-06-10,,6.0,7.01,0.8,11.26,2.69,,0.6,,,9.5,,,8.0,2010.0,9.89,7.1,,23.5,
2010-06-11,,6.0,7.66,,,2.69,,0.6,,,,,,8.0,2010.0,9.95,7.22,,23.9,
2010-06-14,,6.0,8.9,,,2.69,,0.6,,,,,,9.0,2010.0,10.15,7.17,,24.0,
2010-06-15,,6.0,10.82,,,2.69,,0.7,,,,,,10.0,2010.0,10.05,7.11,,24.0,
2010-06-16,,6.0,8.82,,,2.69,,0.7,,,,,,10.0,2010.0,9.85,7.15,,24.0,
2010-06-17,,6.0,9.01,,,2.69,,0.7,,,,,,11.0,2010.0,9.71,7.1,,24.0,
2010-06-18,,6.0,8.71,,,2.69,,0.6,,,,,,11.0,2010.0,9.94,7.17,,23.6,
2010-06-21,,6.0,11.25,,,2.69,,0.6,,,,,,12.0,2010.0,9.96,7.11,,24.5,
2010-06-22,,6.0,12.09,,,2.69,,0.7,,,,,,11.0,2010.0,9.87,7.2,,24.0,
2010-06-23,,6.0,13.42,,,2.69,,0.7,,,,,,10.0,2010.0,7.65,7.01,,24.5,
2010-06-24,,6.0,12.48,,,2.69,,0.7,,,,,,10.0,2010.0,9.82,7.12,,23.5,
2010-06-25,,6.0,11.14,,,2.69,,0.7,,,,,,10.0,2010.0,9.92,7.13,,23.5,
2010-06-28,,6.0,12.25,,,2.69,,0.7,,,,,,13.0,2010.0,9.76,7.11,,24.2,
2010-06-29,,6.0,10.94,,,2.69,,0.7,,,,,,10.0,2010.0,9.66,7.12,,24.5,
2010-06-30,,6.0,9.73,,,2.69,,0.7,,,,,,10.0,2010.0,9.66,7.07,,24.0,
2010-07-01,,7.0,9.33,,,2.69,,0.6,,,,,,9.0,2010.0,9.56,7.11,,24.5,
2010-07-02,,7.0,9.57,,,2.69,,0.6,,,,,,9.0,2010.0,9.74,7.1,,24.3,
2010-07-06,,7.0,11.38,,,2.69,,0.6,,,,,,11.0,2010.0,9.75,7.11,,24.0,
2010-07-07,,7.0,11.54,,,2.69,,0.7,,,,,,14.0,2010.0,11.02,7.11,,24.0,
2010-07-08,,7.0,11.38,,,2.69,,0.8,,,,,,14.0,2010.0,9.65,7.12,,24.0,
2010-07-09,,7.0,9.51,,,2.69,,0.8,,,,,,13.0,2010.0,9.8,7.1,,24.0,
2010-07-12,,7.0,9.81,,,2.69,,0.9,,,,,,14.0,2010.0,9.82,7.13,,24.0,
2010-07-13,,7.0,8.97,,,2.69,,0.9,,,,,,14.0,2010.0,9.72,7.07,,24.0,
2010-07-14,,7.0,7.88,0.97,11.12,2.69,,0.8,,,11.0,,,15.0,2010.0,9.63,7.05,,24.5,
2010-07-15,,7.0,8.66,,,2.69,,0.8,,,,,,15.0,2010.0,9.7,7.03,,24.5,
2010-07-16,,7.0,7.46,,,2.69,,0.8,,,,,,15.0,2010.0,9.93,7.0,,24.5,
2010-07-19,,7.0,9.52,,,2.69,,0.7,,,,,,15.0,2010.0,9.72,7.04,,25.0,
2010-07-20,,7.0,9.65,,,2.69,,0.8,,,,,,15.0,2010.0,10.03,7.03,,24.0,
2010-07-21,,7.0,9.98,,,2.69,,0.8,,,,,,15.0,2010.0,9.66,7.06,,24.0,
2010-07-22,,7.0,10.3,,,2.69,,0.8,,,,,,17.0,2010.0,9.67,7.01,,24.5,
2010-07-23,,7.0,9.11,,,2.69,,0.8,,,,,,16.0,2010.0,10.2,7.05,,24.5,
2010-07-26,,7.0,10.81,,,2.69,,0.8,,,,,,14.0,2010.0,9.25,6.99,,23.4,
2010-07-27,,7.0,12.15,,,2.69,,0.8,,,,,,14.0,2010.0,10.51,7.08,,24.0,
2010-07-28,,7.0,13.54,,,2.69,,0.8,,,,,,14.0,2010.0,9.25,6.9,,24.0,
2010-07-29,,7.0,11.8,,,2.69,,0.8,,,,,,13.0,2010.0,9.58,6.98,,24.0,
2010-07-30,,7.0,12.85,,,2.69,,0.7,,,,,,12.0,2010.0,9.15,7.01,,24.5,
2010-08-02,,8.0,11.89,,,2.69,,0.7,,,,,,15.0,2010.0,9.8,7.26,,24.5,
2010-08-03,,8.0,14.85,,,2.69,,0.7,,,,,,13.0,2010.0,9.25,7.37,,24.0,
2010-08-04,,8.0,13.67,,,2.69,,0.7,,,,,,15.0,2010.0,9.15,7.26,,24.5,
2010-08-05,,8.0,11.07,0.92,12.13,2.69,,0.7,,,14.0,,,16.0,2010.0,9.2,7.22,,24.0,
2010-08-06,,8.0,9.69,,,2.69,,0.8,,,,,,15.0,2010.0,9.53,7.15,,24.0,
2010-08-09,,8.0,10.61,,,2.69,,0.9,,,,,,16.0,2010.0,9.55,7.05,,24.0,
2010-08-10,,8.0,9.84,,,2.69,,0.9,,,,,,15.0,2010.0,9.37,7.04,,24.0,
2010-08-11,,8.0,9.08,,,2.69,,0.9,,,,,,15.0,2010.0,9.19,7.18,,24.0,
2010-08-12,,8.0,9.38,,,2.69,,0.8,,,,,,17.0,2010.0,8.94,7.2,,24.0,
2010-08-13,,8.0,9.36,,,2.69,,0.8,,,,,,15.0,2010.0,9.13,7.17,,24.5,
2010-08-16,,8.0,11.54,,,2.69,,0.7,,,,,,17.0,2010.0,9.33,7.06,,24.5,
2010-08-17,,8.0,11.72,,,2.69,,0.7,,,,,,15.0,2010.0,9.36,7.23,,24.6,
2010-08-18,,8.0,10.27,,,2.69,,0.7,,,,,,15.0,2010.0,9.17,7.17,,24.7,
2010-08-19,,8.0,10.05,,,2.69,,0.7,,,,,,17.0,2010.0,9.11,7.04,,25.0,
2010-08-20,,8.0,8.42,,,2.69,,0.7,,,,,,17.0,2010.0,9.24,7.17,,24.5,
2010-08-23,,8.0,11.67,,,2.69,,0.8,,,,,,18.0,2010.0,8.99,6.99,,25.3,
2010-08-24,,8.0,10.11,,,2.69,,0.7,,,,,,15.0,2010.0,8.82,6.94,,26.5,
2010-08-25,,8.0,8.18,,,2.69,,0.7,,,,,,18.0,2010.0,8.93,7.15,,26.5,
2010-08-26,,8.0,7.63,,,2.69,,0.7,,,,,,18.0,2010.0,8.96,7.18,,26.0,
2010-08-27,,8.0,8.65,,,2.69,,0.8,,,,,,16.0,2010.0,8.99,7.05,,25.0,
2010-08-30,,8.0,11.49,,,2.69,,0.7,,,,,,14.0,2010.0,9.19,7.23,,25.0,
2010-08-31,,8.0,13.14,,,2.69,,0.7,,,,,,15.0,2010.0,8.93,7.16,,26.0,
2010-09-01,,9.0,9.95,,,2.69,,0.7,,,,,,15.0,2010.0,8.98,7.13,,25.0,
2010-09-02,,9.0,9.09,,,2.69,,0.7,,,,,,16.0,2010.0,9.02,7.06,,25.0,
2010-09-03,,9.0,8.4,,,2.69,,0.8,,,,,,18.0,2010.0,8.97,7.16,,25.0,
2010-09-07,,9.0,12.74,,,2.69,,0.9,,,,,,16.0,2010.0,9.38,7.21,,24.9,
2010-09-08,,9.0,12.37,,,2.69,,0.9,,,,,,15.0,2010.0,9.25,7.08,,24.5,
2010-09-09,,9.0,11.24,,,2.69,,0.9,,,,,,18.0,2010.0,9.05,7.23,,24.5,
2010-09-10,,9.0,10.98,,,2.69,,0.9,,,,,,18.0,2010.0,9.06,7.23,,25.0,
2010-09-13,,9.0,11.44,,,2.69,,0.9,,,,,,13.0,2010.0,10.25,7.0,,24.6,
2010-09-14,,9.0,12.74,1.12,7.69,2.69,,0.9,,,16.0,,,13.0,2010.0,8.98,7.22,,24.0,
2010-09-15,,9.0,12.8,,,2.69,,0.8,,,,,,14.0,2010.0,8.92,7.13,,24.0,
2010-09-16,,9.0,12.88,,,2.69,,0.8,,,,,,13.0,2010.0,8.89,7.22,,25.0,
2010-09-17,,9.0,11.92,,,2.69,,0.8,,,,,,12.0,2010.0,8.98,7.24,,25.0,
2010-09-20,,9.0,13.58,,,2.69,,0.8,,,,,,15.0,2010.0,9.18,7.1,,25.0,
2010-09-21,,9.0,13.17,,,2.69,,0.7,,,,,,11.0,2010.0,8.94,6.98,,25.0,
2010-09-22,,9.0,12.38,,,2.69,,0.8,,,,,,12.0,2010.0,8.91,7.2,,25.0,
2010-09-23,,9.0,11.88,,,2.69,,0.7,,,,,,15.0,2010.0,8.78,7.26,,25.0,
2010-09-24,,9.0,12.1,,,2.69,,0.7,,,,,,15.0,2010.0,8.83,7.21,,25.0,
2010-09-27,,9.0,11.98,,,2.69,,0.7,,,,,,13.0,2010.0,9.23,7.23,,25.6,
2010-09-28,,9.0,12.21,,,2.69,,0.7,,,,,,11.0,2010.0,9.13,7.18,,25.7,
2010-09-29,,9.0,11.3,,,2.69,,0.8,,,,,,14.0,2010.0,9.29,7.32,,25.5,
2010-09-30,,9.0,10.86,,,2.69,,0.7,,,,,,15.0,2010.0,8.79,7.04,,25.0,
2010-10-01,,10.0,9.79,,,2.69,,0.7,,,,,,19.0,2010.0,8.58,7.06,,25.0,
2010-10-04,,10.0,13.15,,,2.69,,0.7,,,,,,14.0,2010.0,9.01,7.28,,25.6,
2010-10-05,,10.0,11.8,,,2.69,,0.7,,,,,,12.0,2010.0,8.81,7.3,,25.8,
2010-10-06,,10.0,11.76,,,2.69,,0.8,,,,,,14.0,2010.0,8.8,7.25,,25.7,
2010-10-07,,10.0,10.4,1.15,11.69,2.69,,0.8,,,12.0,,,20.0,2010.0,8.75,7.25,,25.0,
2010-10-08,,10.0,11.55,,,2.69,,0.8,,,,,,24.0,2010.0,8.78,7.1,,24.5,
2010-10-11,,10.0,12.21,,,2.69,,0.9,,,,,,14.0,2010.0,8.84,7.17,,25.5,
2010-10-12,,10.0,12.8,,,2.69,,0.8,,,,,,13.0,2010.0,8.49,7.15,,25.9,
2010-10-13,,10.0,12.24,,,2.69,,0.8,,,,,,14.0,2010.0,8.62,7.16,,25.9,
2010-10-14,,10.0,10.83,,,2.69,,0.7,,,,,,15.0,2010.0,8.87,7.17,,26.1,
2010-10-15,,10.0,10.32,,,2.69,,0.7,,,,,,16.0,2010.0,8.72,7.06,,25.7,
2010-10-18,,10.0,14.06,,,2.69,,0.7,,,,,,16.0,2010.0,8.9,7.07,,24.0,
2010-10-19,,10.0,13.03,,,2.69,,0.6,,,,,,10.0,2010.0,8.78,7.17,,25.3,
2010-10-20,,10.0,11.91,,,2.69,,0.7,,,,,,9.0,2010.0,8.71,7.17,,25.0,
2010-10-21,,10.0,10.83,,,2.69,,0.7,,,,,,10.0,2010.0,8.73,7.15,,25.0,
2010-10-22,,10.0,11.31,,,2.69,,0.7,,,,,,10.0,2010.0,9.2,7.09,,24.6,
2010-10-25,,10.0,10.67,,,2.69,,0.7,,,,,,10.0,2010.0,9.99,7.12,,22.5,
2010-10-26,,10.0,8.51,,,2.69,,0.7,,,,,,7.0,2010.0,9.41,7.08,,23.0,
2010-10-27,,10.0,9.04,,,2.69,,0.7,,,,,,8.0,2010.0,9.72,7.01,,21.0,
2010-10-28,,10.0,10.1,,,2.69,,0.8,,,,,,10.0,2010.0,8.89,6.92,,22.5,
2010-10-29,,10.0,8.28,,,2.69,,0.7,,,,,,8.0,2010.0,9.8,6.82,,21.0,
2010-11-01,,11.0,8.66,,,2.69,,0.6,,,,,,6.0,2010.0,9.44,7.07,,23.5,
2010-11-02,,11.0,9.17,,,2.69,,0.6,,,,,,5.0,2010.0,9.16,7.07,,24.0,
2010-11-03,,11.0,10.03,0.89,6.35,2.69,,0.6,,,12.0,,,8.0,2010.0,9.37,7.08,,23.5,
2010-11-04,,11.0,10.0,,,2.69,,0.6,,,,,,8.0,2010.0,9.04,7.12,,24.0,
2010-11-05,,11.0,9.68,,,2.69,,0.7,,,,,,9.0,2010.0,9.24,7.09,,23.5,
2010-11-08,,11.0,8.98,,,2.69,,0.7,,,,,,9.0,2010.0,10.32,6.91,,21.0,
2010-11-09,,11.0,9.49,,,2.69,,0.7,,,,,,9.0,2010.0,9.48,7.02,,22.0,
2010-11-10,,11.0,10.72,,,2.69,,0.7,,,,,,9.0,2010.0,9.37,7.03,,22.5,
2010-11-12,,11.0,10.34,,,2.69,,0.6,,,,,,10.0,2010.0,9.05,7.01,,22.5,
2010-11-15,,11.0,13.96,,,2.69,,0.6,,,,,,9.0,2010.0,8.94,7.09,,24.0,
2010-11-16,,11.0,13.46,,,2.69,,0.6,,,,,,10.0,2010.0,9.06,7.0,,23.9,
2010-11-17,,11.0,14.4,,,2.69,,0.6,,,,,,10.0,2010.0,9.0,7.06,,22.0,
2010-11-18,,11.0,14.63,,,2.69,,0.6,,,,,,11.0,2010.0,8.91,7.15,,22.0,
2010-11-19,,11.0,13.96,,,2.69,,0.6,,,,,,10.0,2010.0,9.65,7.11,,20.0,
2010-11-22,,11.0,10.79,,,2.69,,0.6,,,,,,10.0,2010.0,10.58,6.86,,22.1,
2010-11-23,,11.0,14.34,,,2.69,,0.7,,,,,,9.0,2010.0,10.04,6.82,,22.0,
2010-11-24,,11.0,13.22,,,2.69,,0.7,,,,,,11.0,2010.0,10.66,6.84,,20.0,
2010-11-29,,11.0,14.4,,,2.69,,0.6,,,,,,12.0,2010.0,9.92,7.09,,20.0,
2010-11-30,,11.0,15.54,,,2.69,,0.6,,,,,,10.0,2010.0,9.74,7.08,,20.0,
2010-12-01,,12.0,20.0,,,2.69,,0.6,,,,,,12.0,2010.0,9.55,7.02,,20.0,
2010-12-02,,12.0,20.6,,,2.69,,0.6,,,,,,12.0,2010.0,9.66,7.08,,20.0,
2010-12-03,,12.0,19.47,,,2.69,,0.7,,,,,,11.0,2010.0,10.31,7.01,,20.0,
2010-12-06,,12.0,15.54,,,2.69,,0.6,,,,,,14.0,2010.0,12.5,7.01,,19.0,
2010-12-07,,12.0,12.9,,,2.69,,0.8,,,,,,10.0,2010.0,10.64,7.02,,20.0,
2010-12-08,,12.0,12.55,,,2.69,,0.8,,,,,,10.0,2010.0,12.7,6.96,,19.5,
2010-12-09,,12.0,12.91,12.0,7.06,2.69,,0.8,,,15.0,,,12.0,2010.0,11.8,7.08,,19.0,
2010-12-10,,12.0,15.0,,,2.69,,0.8,,,,,,10.0,2010.0,10.74,7.06,,20.0,
2010-12-13,,12.0,15.07,,,2.69,,0.7,,,,,,12.0,2010.0,10.16,7.06,,21.3,
2010-12-14,,12.0,17.04,,,2.69,,0.7,,,,,,11.0,2010.0,10.41,7.0,,21.2,
2010-12-15,,12.0,15.98,,,2.69,,0.7,,,,,,12.0,2010.0,10.17,7.08,,19.9,
2010-12-16,,12.0,16.7,,,2.69,,0.7,,,,,,11.0,2010.0,10.0,7.03,,19.6,
2010-12-17,,12.0,16.51,,,2.69,,0.7,,,,,,11.0,2010.0,11.1,7.15,,19.8,
2010-12-20,,12.0,5.78,,,2.69,,0.6,,,,,,18.0,2010.0,17.53,7.14,,17.5,
2010-12-21,,12.0,7.68,,,2.69,,0.7,,,,,,10.0,2010.0,14.29,7.23,,18.5,
2010-12-22,,12.0,8.35,,,2.69,,0.6,,,,,,9.0,2010.0,18.02,7.08,,18.0,
2010-12-23,,12.0,7.68,,,2.69,,0.7,,,,,,7.0,2010.0,14.08,7.21,,18.5,
2010-12-27,,12.0,7.6,,,2.69,,0.6,,,,,,14.0,2010.0,16.57,6.91,,17.0,
2010-12-28,,12.0,8.08,,,2.69,,0.6,,,,,,11.0,2010.0,19.32,7.04,,17.5,
2010-12-29,,12.0,7.44,,,2.69,,0.5,,,,,,11.0,2010.0,29.05,7.02,,15.0,
2010-12-30,,12.0,5.39,,,2.69,,0.5,,,,,,12.0,2010.0,19.01,7.03,,16.0,
2011-01-03,,1.0,8.82,,,2.69,,0.6,,,,,,14.0,2011.0,15.74,7.19,,18.8,
2011-01-04,,1.0,9.5,,,2.69,,0.6,,,,,,11.0,2011.0,14.07,7.2,,19.0,
2011-01-05,,1.0,9.99,0.87,6.83,2.69,,0.6,,,12.0,,,11.0,2011.0,13.25,7.27,,19.0,
2011-01-06,,1.0,10.88,,,2.69,,0.6,,,,,,11.0,2011.0,12.57,7.18,,18.8,
2011-01-07,,1.0,11.76,,,2.69,,0.6,,,,,,11.0,2011.0,12.11,7.2,,17.5,
2011-01-10,,1.0,12.84,,,2.69,,0.6,,,,,,12.0,2011.0,11.52,7.21,,18.0,
2011-01-11,,1.0,13.32,,,2.69,,0.6,,,,,,11.0,2011.0,11.11,7.16,,17.5,
2011-01-12,,1.0,14.76,,,2.69,,0.6,,,,,,12.0,2011.0,10.95,7.21,,18.0,
2011-01-13,,1.0,14.61,,,2.69,,0.6,,,,,,13.0,2011.0,11.01,7.22,,18.0,
2011-01-14,,1.0,13.51,,,2.69,,0.6,,,,,,12.0,2011.0,10.82,7.19,,18.5,
2011-01-18,,1.0,14.35,,,2.69,,0.6,,,,,,13.0,2011.0,10.74,7.1,,18.0,
2011-01-19,,1.0,14.72,,,2.69,,0.7,,,,,,12.0,2011.0,10.51,7.23,,19.0,
2011-01-20,,1.0,14.72,,,2.69,,0.7,,,,,,11.0,2011.0,10.31,7.19,,18.5,
2011-01-21,,1.0,14.43,,,2.69,,0.7,,,,,,12.0,2011.0,10.19,7.2,,18.0,
2011-01-24,,1.0,13.1,,,2.69,,0.7,,,,,,14.0,2011.0,9.86,7.09,,19.0,
2011-01-25,,1.0,13.4,,,2.69,,0.7,,,,,,12.0,2011.0,9.79,7.19,,18.9,
2011-01-26,,1.0,13.5,,,2.69,,0.7,,,,,,13.0,2011.0,9.69,7.12,,19.5,
2011-01-27,,1.0,13.04,,,2.69,,0.7,,,,,,13.0,2011.0,9.6,7.21,,18.0,
2011-01-28,,1.0,12.01,,,2.69,,0.7,,,,,,13.0,2011.0,9.7,7.22,,18.0,
2011-01-31,,1.0,9.26,,,2.69,,0.6,,,,,,15.0,2011.0,11.68,7.21,,18.0,
2011-02-01,,2.0,9.06,,,2.69,,0.6,,,,,,12.0,2011.0,10.93,7.09,,18.0,
2011-02-02,,2.0,8.22,,,2.69,,0.7,,,,,,12.0,2011.0,10.57,7.22,,18.0,
2011-02-03,,2.0,9.35,,,2.69,,0.6,,,,,,14.0,2011.0,10.22,7.2,,18.5,
2011-02-04,,2.0,8.04,,,2.69,,0.6,,,,,,13.0,2011.0,10.16,7.09,,18.5,
2011-02-07,,2.0,8.08,,,2.69,,0.6,,,,,,14.0,2011.0,10.13,7.1,,19.5,
2011-02-08,,2.0,9.49,,,2.69,,0.6,,,,,,12.0,2011.0,10.03,7.12,,17.5,
2011-02-09,,2.0,9.75,,,2.69,,0.6,,,,,,14.0,2011.0,9.86,7.06,,18.0,
2011-02-10,,2.0,8.04,1.23,8.36,2.69,,0.6,,,11.0,,,14.0,2011.0,9.76,7.18,,19.7,
2011-02-11,,2.0,7.21,,,2.69,,0.6,,,,,,13.0,2011.0,9.82,7.18,,18.5,
