Date,DRP** mg/L P,NH3 mg/L N,NO2 mg/L N,NO3 mg/L N,PO4 mg/L P,SKN mg/L N,TDN mg/L N,TDP mg/L P,TKN mg/L N,TN mg/L N,TP mg/L P,TSS mg/L,flow mgd,pH,peak_flow mgd,temperature degC,urea* mg/L N
2000-10-17,,,,,0.01,,,,3.95,,0.15,,5.34,,,,
2000-10-18,,,,,0.01,,,,3.95,,0.15,,4.9,,,,
2000-10-19,,,,,0.01,,,,3.95,,0.15,,5.65,,,,
2000-10-20,,,,,0.01,,,,3.95,,0.15,,5.5,,,,
2000-10-21,,,,,0.01,,,,3.95,,0.15,,5.17,,,,
2000-10-22,,,,,0.01,,,,3.95,,0.15,,5.8,,,,
2000-10-23,,,,,0.01,,,,3.95,,0.15,,5.85,,,,
2000-10-24,,,,,0.01,,,,3.95,,0.15,,5.79,,,,
2000-10-25,,,,,0.01,,,,3.95,,0.15,,5.19,,,,
2000-10-26,,,,,0.01,,,,3.95,,0.15,,5.91,,,,
2000-10-27,,,,,0.01,,,,3.95,,0.15,,5.55,,,,
2000-10-28,,,,,0.01,,,,3.95,,0.15,,6.14,,,,
2000-10-29,,,,,0.01,,,,3.95,,0.15,,6.2,,,,
2000-10-30,,,,,0.01,,,,3.95,,0.15,,6.55,,,,
2000-10-31,,,,,0.01,,,,3.95,,0.15,,6.54,,,,
2000-11-01,,,,,0.01,,,,3.95,,0.15,,6.48,,,,
2000-11-02,,,,,0.01,,,,3.95,,0.15,,5.98,,,,
2000-11-03,,,,,0.01,,,,3.95,,0.15,,6.23,,,,
2000-11-04,,,,,0.01,,,,3.95,,0.15,,6.31,,,,
2000-11-05,,,,,0.01,,,,3.95,,0.15,,6.19,,,,
2000-11-06,,,,,0.01,,,,3.95,,0.15,,5.88,,,,
2000-11-07,,,,,0.01,,,,3.95,,0.15,,5.27,,,,
2000-11-08,,,,,0.01,,,,3.95,,0.15,,4.87,,,,
2000-11-09,,,,,0.01,,,,3.95,,0.15,,5.03,,,,
2000-11-10,,,,,0.01,,,,3.95,,0.15,,5.12,,,,
2000-11-11,,,,,0.01,,,,3.95,,0.15,,5.47,,,,
2000-11-12,,,,,0.01,,,,3.95,,0.15,,6.16,,,,
2000-11-13,,,,,0.01,,,,3.95,,0.15,,5.05,,,,
2000-11-14,,,,,0.01,,,,3.95,,0.15,,4.83,,,,
2000-11-15,,,,,0.01,,,,3.95,,0.15,,5.2,,,,
2000-11-16,,,,,0.01,,,,3.95,,0.15,,4.78,,,,
2000-11-17,,,,,0.01,,,,3.95,,0.15,,5.77,,,,
2000-11-18,,,,,0.01,,,,3.95,,0.15,,5.92,,,,
2000-11-19,,,,,0.01,,,,3.95,,0.15,,5.08,,,,
2000-11-20,,,,,0.01,,,,3.95,,0.15,,4.28,,,,
2000-11-21,,,,,0.01,,,,3.95,,0.15,,5.97,,,,
2000-11-22,,,,,0.01,,,,3.95,,0.15,,5.93,,,,
2000-11-23,,,,,0.01,,,,3.95,,0.15,,6.3,,,,
2000-11-24,,,,,0.01,,,,3.95,,0.15,,5.86,,,,
2000-11-25,,,,,0.01,,,,3.95,,0.15,,5.67,,,,
2000-11-26,,,,,0.01,,,,3.95,,0.15,,5.55,,,,
2000-11-27,,,,,0.01,,,,3.95,,0.15,,5.66,,,,
2000-11-28,,,,,0.01,,,,3.95,,0.15,,5.73,,,,
2000-11-29,,,,,0.01,,,,3.95,,0.15,,5.8,,,,
2000-11-30,,,,,0.01,,,,3.95,,0.15,,6.39,,,,
2000-12-01,,,,,0.01,,,,3.95,,0.15,,5.13,,,,
2000-12-02,,,,,0.01,,,,3.95,,0.15,,5.86,,,,
2000-12-03,,,,,0.01,,,,3.95,,0.15,,4.21,,,,
2000-12-04,,,,,0.01,,,,3.95,,0.15,,4.78,,,,
2000-12-05,,,,,0.01,,,,3.95,,0.15,,6.19,,,,
2000-12-06,,,,,0.01,,,,3.95,,0.15,,4.4,,,,
2000-12-07,,,,,0.01,,,,3.95,,0.15,,5.51,,,,
2000-12-08,,,,,0.01,,,,3.95,,0.15,,5.78,,,,
2000-12-09,,,,,0.01,,,,3.95,,0.15,,6.03,,,,
2000-12-10,,,,,0.01,,,,3.95,,0.15,,5.43,,,,
2000-12-11,,,,,0.01,,,,3.95,,0.15,,5.82,,,,
2000-12-12,,,,,0.01,,,,3.95,,0.15,,5.48,,,,
2000-12-13,,,,,0.01,,,,3.95,,0.15,,5.71,,,,
2000-12-14,,,,,0.01,,,,3.95,,0.15,,5.18,,,,
2000-12-15,,,,,0.01,,,,3.95,,0.15,,5.84,,,,
2000-12-16,,,,,0.01,,,,3.95,,0.15,,5.89,,,,
2000-12-17,,,,,0.01,,,,3.95,,0.15,,5.65,,,,
2000-12-18,,,,,0.01,,,,3.95,,0.15,,5.76,,,,
2000-12-19,,,,,0.01,,,,3.95,,0.15,,5.14,,,,
2000-12-20,,,,,0.01,,,,3.95,,0.15,,4.93,,,,
2000-12-21,,,,,0.01,,,,3.95,,0.15,,5.89,,,,
2000-12-22,,,,,0.01,,,,3.95,,0.15,,4.78,,,,
2000-12-23,,,,,0.01,,,,3.95,,0.15,,5.44,,,,
2000-12-24,,,,,0.01,,,,3.95,,0.15,,5.19,,,,
2000-12-25,,,,,0.01,,,,3.95,,0.15,,5.15,,,,
2000-12-26,,,,,0.01,,,,3.95,,0.15,,5.1,,,,
2000-12-27,,,,,0.01,,,,3.95,,0.15,,4.97,,,,
2000-12-28,,,,,0.01,,,,3.95,,0.15,,4.93,,,,
2000-12-29,,,,,0.01,,,,3.95,,0.15,,5.6,,,,
2000-12-30,,,,,0.01,,,,3.95,,0.15,,5.14,,,,
2000-12-31,,,,,0.01,,,,3.95,,0.15,,5.66,,,,
2001-01-01,,,,,0.01,,,,3.95,,0.15,,5.4,,,,
2001-01-02,,,,,0.01,,,,3.95,,0.15,,4.56,,,,
2001-01-03,,,,,0.01,,,,3.95,,0.15,,5.54,,,,
