DATE,Month,Year,FLOW ,TSS,NH3,NO3,OrgN,TKN,PO4,TP,pH,Temp
5/5/1997,5,1997,1.87,,,,,,,,6.7,21.4
5/6/1997,5,1997,2.374,,0.2,,,,,,6.5,22.4
5/7/1997,5,1997,2.792,16.6,,,,,,,6.7,21.6
5/8/1997,5,1997,2.275,7.5,,,,,,,6.8,21.7
5/9/1997,5,1997,3.026,6.9,,,,,,,6.8,21.3
5/10/1997,5,1997,3.072,,,,,,,,6.8,22.7
5/11/1997,5,1997,3.13,,,,,,,,6.8,22.1
5/12/1997,5,1997,2.453,,,,,,,,6.8,21.7
5/13/1997,5,1997,2.939,,,,,,,,6.8,21.9
5/14/1997,5,1997,2.702,17.4,,,,,,,6.9,23.5
5/15/1997,5,1997,2.361,14.1,0.2,10,1.5,,18,,7.2,22.6
5/16/1997,5,1997,2.755,15.8,,,,,,,7.2,22.9
5/17/1997,5,1997,3.726,,,,,,,,7.3,23
5/18/1997,5,1997,2.091,,,,,,,,6.5,25.4
5/19/1997,5,1997,2.981,,,,,,,,6.7,23.2
5/20/1997,5,1997,2.632,,,,,,,,6.6,22.7
5/21/1997,5,1997,2.691,14.25,,,,,,,6.9,21.8
5/22/1997,5,1997,2.467,4.75,0.2,11,,,,,7.2,22
5/23/1997,5,1997,3.036,14,,,,,,,6.8,21.8
5/24/1997,5,1997,2.776,,,,,,,,6.7,23.1
5/25/1997,5,1997,2.99,,,,,,,,6.8,22.7
5/26/1997,5,1997,2.244,,,,,,,,6.9,22.7
5/27/1997,5,1997,2.83,,,,,,,,7.2,22.1
5/28/1997,5,1997,2.912,9,0.2,2.5,,,12,,7.1,23.3
5/29/1997,5,1997,3.078,11.8,,,,,,,6.9,23.2
5/30/1997,5,1997,2.779,7.25,,,,,,,7.2,23.8
5/31/1997,5,1997,2.557,,,,,,,,6.9,24.2
6/1/1997,6,1997,2.516,,,,,,,,7.2,23.8
6/2/1997,6,1997,2.854,,,,,,,,6.8,23.2
6/3/1997,6,1997,3.284,,,,,,,,6.9,23.2
6/4/1997,6,1997,2.645,7,,,,,,,7,23.2
6/5/1997,6,1997,2.502,3.5,0.2,6.6,0.75,,3,,7.2,23
6/6/1997,6,1997,2.65,6,,,,,,,7,24
6/7/1997,6,1997,2.851,,,,,,,,6.9,23.4
6/8/1997,6,1997,2.342,,,,,,,,7,23.7
6/9/1997,6,1997,2.615,,,,,,,,7,23.4
6/10/1997,6,1997,3.002,1.5,0.2,3.4,,,,,7,23.4
6/11/1997,6,1997,2.251,5.9,,,,,,,6.9,22.9
6/12/1997,6,1997,2.643,4.4,,,,,,,7,24
6/13/1997,6,1997,3.024,,,,,,,,7,22.9
6/14/1997,6,1997,2.471,,,,,,,,6.8,24.4
6/15/1997,6,1997,2.377,,,,,,,,6.9,23.5
6/16/1997,6,1997,2.791,,,,,,,,6.7,23.5
6/17/1997,6,1997,2.519,1.6,,,,,,,7,23.1
6/18/1997,6,1997,2.87,3.5,0.2,1.8,,,,,7.1,23.6
6/19/1997,6,1997,2.662,4.1,,,,,,,7.3,23.5
6/20/1997,6,1997,2.891,,,,,,,,6.9,24.8
6/21/1997,6,1997,2.663,,,,,,,,7,24.7
6/22/1997,6,1997,2.756,,,,,,,,6.7,24.1
6/23/1997,6,1997,2.659,,,,,,,,6.8,23.3
6/24/1997,6,1997,2.499,,,,,,,,6.8,23
6/25/1997,6,1997,2.922,120,,,,,,,7,23.7
6/26/1997,6,1997,2.993,5.8,0.2,9.4,,,,,6.9,22.2
6/27/1997,6,1997,2.266,5,,,,,,,6.9,23
6/28/1997,6,1997,2.608,,,,,,,,6.9,23.2
6/29/1997,6,1997,2.945,,,,,,,,7.1,23.7
6/30/1997,6,1997,2.713,,,,,,,,7.9,23.1
7/1/1997,7,1997,2.728,3.1,,,,,,,7,23.5
7/2/1997,7,1997,2.734,1.5,0.2,8,0.4,,11,,7,23.4
7/3/1997,7,1997,3.067,5,,,,,,,7,23.7
7/4/1997,7,1997,2.461,,,,,,,,7,25.7
7/5/1997,7,1997,2.461,,,,,,,,7,25.8
7/6/1997,7,1997,2.503,,,,,,,,7,25.7
7/7/1997,7,1997,2.658,,,,,,,,7.1,23.5
7/8/1997,7,1997,2.546,,0.2,11,,,,,7.1,24
7/9/1997,7,1997,2.654,7,,,,,,,7,24.3
7/10/1997,7,1997,2.427,4.75,,,,,,,7,24.3
7/11/1997,7,1997,2.143,5.6,,,,,,,6.9,24.5
7/12/1997,7,1997,2.713,,,,,,,,6.9,24.7
7/13/1997,7,1997,2.67,,,,,,,,7,25.6
7/14/1997,7,1997,2.469,,,,,,,,7,24
7/15/1997,7,1997,2.319,8.3,0.2,13,,,,,7,24
7/16/1997,7,1997,2.613,6.75,,,,,,,6.9,24.2
7/17/1997,7,1997,2.486,4.5,,,,,,,7,24
7/18/1997,7,1997,2.43,,,,,,,,7,23.8
7/19/1997,7,1997,2.955,,,,,,,,7,25
7/20/1997,7,1997,2.316,,,,,,,,7.2,24.7
7/21/1997,7,1997,2.739,,,,,,,,7,24.3
7/22/1997,7,1997,2.457,,0.2,1.6,,,,,7,23.9
7/23/1997,7,1997,2.457,2,,,,,,,7.1,23.8
7/24/1997,7,1997,2.455,7.1,,,,,,,7,24.1
7/25/1997,7,1997,2.519,3.5,,,,,,,7,24
7/26/1997,7,1997,2.668,,,,,,,,7.1,25.2
7/27/1997,7,1997,2.644,,,,,,,,7,24
7/28/1997,7,1997,2.466,,,,,,,,6.9,23.5
7/29/1997,7,1997,2.381,,,,,,,,7,23.9
7/30/1997,7,1997,2.312,1.5,0.3,0.2,,,,,7,24.2
7/31/1997,7,1997,1.349,10.25,,,,,,,7,23.9
8/1/1997,8,1997,1.698,4,,,,,,,6.8,23.8
8/2/1997,8,1997,2.939,,,,,,,,7.1,25.3
8/3/1997,8,1997,3.552,,,,,,,,7.3,24.1
8/4/1997,8,1997,3.051,,,,,,,,7,24
8/5/1997,8,1997,2.216,,0.2,0.2,0.9,,8.5,,6.9,24.1
8/6/1997,8,1997,1.665,2,,,,,,,7,24.4
8/7/1997,8,1997,3.253,2.6,,,,,,,7,25
8/8/1997,8,1997,2.275,1,,,,,,,7.1,24.6
8/9/1997,8,1997,1.955,,,,,,,,7.1,25.2
8/10/1997,8,1997,3.069,,,,,,,,7.1,25.1
8/11/1997,8,1997,1.694,,0.2,2,,,,,7.1,24.3
8/12/1997,8,1997,2.844,1.5,,,,,,,7.1,24.1
8/13/1997,8,1997,2.506,9,,,,,,,7.1,24
8/14/1997,8,1997,2.773,1,,,,,,,7.2,23.9
8/15/1997,8,1997,2.276,,,,,,,,7.1,23.7
8/16/1997,8,1997,2.781,,,,,,,,7.1,23.8
8/17/1997,8,1997,2.848,,,,,,,,7.1,24
8/18/1997,8,1997,2.342,,,,,,,,7.2,24
8/19/1997,8,1997,2.902,2,0.2,2.4,,,,,6.7,24.6
8/20/1997,8,1997,2.951,15,,,,,,,7.2,24.2
8/21/1997,8,1997,2.97,11,,,,,,,7.2,23.9
8/22/1997,8,1997,2.842,,,,,,,,7.3,24.2
8/23/1997,8,1997,3.103,,,,,,,,7.3,24
8/24/1997,8,1997,2.277,,,,,,,,7.1,24.7
8/25/1997,8,1997,3.05,,,,,,,,7.1,23.7
8/26/1997,8,1997,2.815,14,0.2,0.2,,,,,7.1,24
8/27/1997,8,1997,2.585,,,,,,,,7.2,26.3
8/28/1997,8,1997,3.445,16,,,,,,,7.3,24.4
8/29/1997,8,1997,4.729,2.5,,,,,,,7,24.5
8/30/1997,8,1997,4.144,,,,,,,,7,23.8
8/31/1997,8,1997,5.537,,,,,,,,7.3,25
9/1/1997,9,1997,4.41,,0.2,0.8,0.75,,6.8,,7,25.4
9/2/1997,9,1997,4.664,,,,,,,,7.1,24
9/3/1997,9,1997,6.789,2.2,,,,,,,7.1,24.4
9/4/1997,9,1997,6.063,5.5,,,,,,,6.9,24.2
9/5/1997,9,1997,7.486,2.8,,,,,,,7,24.7
9/6/1997,9,1997,9.345,,,,,,,,,
9/7/1997,9,1997,11.458,,,,,,,,6.8,26.9
9/8/1997,9,1997,4.317,,,,,,,,7.1,24.5
9/9/1997,9,1997,2.026,,,,,,,,7.2,24.3
9/10/1997,9,1997,2.744,1,0.3,0.2,,,,,7,24.3
9/11/1997,9,1997,2.775,1,,,,,,,7,24.2
9/12/1997,9,1997,2.575,1,,,,,,,7.2,24.4
9/13/1997,9,1997,2.857,,,,,,,,7.1,23.6
9/14/1997,9,1997,2.557,,,,,,,,7.1,24.2
9/15/1997,9,1997,2.813,,,,,,,,7,23.8
9/16/1997,9,1997,2.571,,0.2,0.5,,,,,6.9,23.6
9/17/1997,9,1997,2.681,30,,,,,,,7.1,23.4
9/18/1997,9,1997,2.638,20,,,,,,,7.1,23.4
9/19/1997,9,1997,2.398,156.5,,,,,,,7.4,23.6
9/20/1997,9,1997,2.724,,,,,,,,7.2,23.6
9/21/1997,9,1997,3.044,,,,,,,,7.1,23.9
9/22/1997,9,1997,2.357,,,,,,,,7,23.4
9/23/1997,9,1997,2.469,,0.2,0.2,,,,,6.9,23.5
9/24/1997,9,1997,2.734,2.4,,,,,,,7.1,23.9
9/25/1997,9,1997,2.097,1.3,,,,,,,6.9,24.3
9/26/1997,9,1997,3.103,6,,,,,,,7,24.3
9/27/1997,9,1997,2.38,,,,,,,,6.8,23
9/28/1997,9,1997,2.768,,,,,,,,7.2,22.6
9/29/1997,9,1997,2.735,,,,,,,,6.9,24
9/30/1997,9,1997,2.643,,,,,,,,7.1,23.9
10/1/1997,10,1997,2.641,1.9,,,,,,,7.1,24.2
10/2/1997,10,1997,2.295,1.9,,,,,,,7.2,23.7
10/3/1997,10,1997,2.729,1.9,,,,,,,7.1,23
10/4/1997,10,1997,2.785,,,,,,,,7.1,24.4
10/5/1997,10,1997,2.87,,,,,,,,7.2,24.1
10/6/1997,10,1997,2.161,,,,,,,,6.8,23
10/7/1997,10,1997,2.816,,0.2,0.54,,,,,6.9,22.6
10/8/1997,10,1997,2.722,2.9,,,,,,,6.9,22.6
10/9/1997,10,1997,3.231,10.6,,,,,,,6.9,23.7
10/10/1997,10,1997,2.837,4,,,,,,,6.9,22.4
10/11/1997,10,1997,2.632,,,,,,,,6.5,22.9
10/12/1997,10,1997,3.471,,,,,,,,7,23.1
10/13/1997,10,1997,2.738,,,,,,,,7,21.8
10/14/1997,10,1997,2.196,,,,,,,,6.9,22.3
10/15/1997,10,1997,1.797,96,0.2,0.93,,,,,6.9,22.1
10/16/1997,10,1997,3.079,200,,,,,,,6.7,22.5
10/17/1997,10,1997,3.017,48,,,,,,,6.7,22.6
10/18/1997,10,1997,1.836,,,,,,,,6.7,23.2
10/19/1997,10,1997,3.103,,,,,,,,6.8,22.6
10/20/1997,10,1997,2.604,,,,,,,,6.8,22.7
10/21/1997,10,1997,2.917,,0.2,5.1,,,,,6.8,22.4
10/22/1997,10,1997,2.688,12.8,,,,,,,6.6,22.5
10/23/1997,10,1997,0.917,16.2,,,,,,,6.8,22.6
10/24/1997,10,1997,2.237,12,,,,,,,6.8,21.5
10/25/1997,10,1997,3.562,,,,,,,,6.9,22.5
10/26/1997,10,1997,3.088,,,,,,,,6.8,23.2
10/27/1997,10,1997,3.269,,,,,,,,6.6,21.1
10/28/1997,10,1997,2.659,,0.2,9.2,,,,,6.6,22
10/29/1997,10,1997,0.306,18.2,,,,,,,6.7,22.2
10/30/1997,10,1997,2.776,6.6,,,,,,,6.7,22.6
10/31/1997,10,1997,1.169,8.8,,,,,,,6.8,23.3
11/1/1997,11,1997,3.041,,,,,,,,6.9,23.6
11/2/1997,11,1997,3.715,,,,,,,,7,22.5
11/3/1997,11,1997,3.361,,,,,,,,6.8,22
11/4/1997,11,1997,3.177,,,,,,,,6.4,22.6
11/5/1997,11,1997,2.784,25.5,0.2,27,,,,,6.3,22.8
11/6/1997,11,1997,3.28,13,,,,,,,6.3,22.5
11/7/1997,11,1997,2.766,46.8,,,,,,,6.4,22.6
11/8/1997,11,1997,2.413,,,,,,,,7.3,22.4
11/9/1997,11,1997,3.132,,,,,,,,6.5,22
11/10/1997,11,1997,3.717,,,,,,,,6.5,20.9
11/11/1997,11,1997,3.249,,,,,,,,6.2,22.4
11/12/1997,11,1997,1.789,20,0.3,23,,,,,6.5,21.4
11/13/1997,11,1997,3.705,22.8,,,,,,,6.6,21.6
11/14/1997,11,1997,3.904,25.8,,,,,,,6.6,21.6
11/15/1997,11,1997,4.423,,,,,,,,6.8,22.5
11/16/1997,11,1997,4.767,,,,,,,,6.7,22
11/17/1997,11,1997,4.903,,,,,,,,6.8,21
11/18/1997,11,1997,4.213,,0.3,13,,,,,6.5,20.6
11/19/1997,11,1997,4.572,19.5,,,,,,,6.6,21.3
11/20/1997,11,1997,4.825,21.9,,,,,,,6.6,20.1
11/21/1997,11,1997,3.074,13.9,,,,,,,6.6,20.5
11/22/1997,11,1997,3.045,,,,,,,,6.6,19.9
11/23/1997,11,1997,4.72,,0.5,10,,,,,6.5,20.2
11/24/1997,11,1997,3.525,13,,,,,,,6.5,20.9
11/25/1997,11,1997,3.453,9,,,,,,,6.6,20.7
11/26/1997,11,1997,5.864,3,,,,,,,6.9,20.7
11/27/1997,11,1997,5.367,,,,,,,,6.6,20.2
11/28/1997,11,1997,4.241,,,,,,,,6.6,20.6
11/29/1997,11,1997,4.454,,,,,,,,7,19.9
11/30/1997,11,1997,4.254,,,,,,,,6.8,20.1
12/1/1997,12,1997,5.313,,,,,,,,6.7,19.7
12/2/1997,12,1997,5.986,7,0.2,9.6,2.4,,6.9,,6.6,19.5
12/3/1997,12,1997,5.626,10,,,,,,,6.6,19.5
12/4/1997,12,1997,5.93,6,,,,,,,6.6,19
12/5/1997,12,1997,5.072,,,,,,,,6.7,19.4
12/6/1997,12,1997,4.825,,,,,,,,6.6,18.9
12/7/1997,12,1997,6.271,,,,,,,,6.6,19.1
12/8/1997,12,1997,4.459,,,,,,,,6.5,16.8
12/9/1997,12,1997,4.275,,,,,,,,6.6,18.2
12/10/1997,12,1997,6.564,15.1,0.2,7.4,,,,,6.6,19.1
12/11/1997,12,1997,4.654,32.8,,,,,,,6.7,18.3
12/12/1997,12,1997,5.064,3.25,,,,,,,6.7,18
12/13/1997,12,1997,4.531,,,,,,,,6.8,18.5
12/14/1997,12,1997,4.851,,,,,,,,6.8,18.6
12/15/1997,12,1997,5.07,,,,,,,,6.6,18
12/16/1997,12,1997,4.732,,,,,,,,6.7,18.4
12/17/1997,12,1997,6.114,1,0.2,7.4,,,,,6.8,18.8
12/18/1997,12,1997,6.63,4,,,,,,,6.9,18.1
12/19/1997,12,1997,5.797,4,,,,,,,6.9,17.2
12/20/1997,12,1997,5.927,,,,,,,,6.7,18.3
12/21/1997,12,1997,5.783,,0.2,34,,,,,6.9,17.3
12/22/1997,12,1997,2.603,38,,,,,,,6.6,14.4
12/23/1997,12,1997,3.652,8.5,,,,,,,6.8,16.2
12/24/1997,12,1997,4.473,17,,,,,,,7.7,16.5
12/25/1997,12,1997,4.051,,,,,,,,6.9,17.4
12/26/1997,12,1997,3.844,,,,,,,,6.9,17.2
12/27/1997,12,1997,3.302,,,,,,,,7,16
12/28/1997,12,1997,2.809,,0.2,8.7,,,,,7,18
12/29/1997,12,1997,3.491,4,,,,,,,7,17.6
12/30/1997,12,1997,3.313,3,,,,,,,7,17.8
12/31/1997,12,1997,3.194,8,,,,,,,6.7,18.3
1/1/1998,1,1998,3.112,,,,,,,,6.9,18.2
1/2/1998,1,1998,3.4,,,,,,,,6.7,18.8
1/3/1998,1,1998,3.391,,,,,,,,6.8,19.6
1/4/1998,1,1998,2.627,,1.7,1.8,,,,,6.8,18.7
1/5/1998,1,1998,4.864,,0.2,8.9,0.4,,,,6.9,17.6
1/6/1998,1,1998,5.996,13.8,,,,,,,6.9,17.8
1/7/1998,1,1998,6.116,1.9,,,,,,,6.9,17.6
1/8/1998,1,1998,6.631,1.6,,,,,,,6.9,18.2
1/9/1998,1,1998,5.34,,,,,,,,6.9,17.6
1/10/1998,1,1998,4.852,,,,,,,,6.9,18.1
1/11/1998,1,1998,6.351,,,,,,,,6.9,18.1
1/12/1998,1,1998,6.358,,,,,,,,6.7,17.8
1/13/1998,1,1998,6.757,,,,,,,,6.7,16.2
1/14/1998,1,1998,9.837,46,,,,,,,6.9,15.6
1/15/1998,1,1998,11.397,41,1.2,5.3,,,,,6.8,15.3
1/16/1998,1,1998,12.446,1.3,,,,,,,6.5,16.5
1/17/1998,1,1998,10.772,,,,,,,,6.8,17.7
1/18/1998,1,1998,10.678,,,,,,,,6.6,17.4
1/19/1998,1,1998,9.469,,,,,,,,6.8,17.3
1/20/1998,1,1998,9.798,,,,,,,,6.8,15.9
1/21/1998,1,1998,11.633,3.3,3.8,0.2,,,,,6.8,15.7
1/22/1998,1,1998,9.841,10.3,,,,,,,6.9,15.8
1/23/1998,1,1998,8.951,4.1,,,,,,,6.9,16.8
1/24/1998,1,1998,9.494,,,,,,,,6.9,16.5
1/25/1998,1,1998,7.031,,,,,,,,6.9,17.8
1/26/1998,1,1998,6.277,,,,,,,,6.9,18.1
1/27/1998,1,1998,6.158,,,,,,,,6.9,18.1
1/28/1998,1,1998,6.656,16.5,,,,,,,6.9,18.2
1/29/1998,1,1998,8.449,38.1,1.1,0.2,,,,,6.9,16.8
1/30/1998,1,1998,8.886,29,,,,,,,6.9,16.5
1/31/1998,1,1998,9.25,,,,,,,,7,18.5
2/1/1998,2,1998,8.401,,,,,,,,7,18.5
2/2/1998,2,1998,10.346,,,,,,,,6.7,17.2
2/3/1998,2,1998,9.51,,,,,,,,7,17.8
2/4/1998,2,1998,12.025,280,,,,,,,6.7,15.4
2/5/1998,2,1998,10.712,20.5,1.7,4.3,2,,2.3,,6.8,17.3
2/6/1998,2,1998,10.479,64.8,,,,,,,6.8,16
2/7/1998,2,1998,9.823,,,,,,,,6.7,16.2
2/8/1998,2,1998,10.373,,,,,,,,6.8,16.6
2/9/1998,2,1998,11.395,,,,,,,,6.8,16
2/10/1998,2,1998,12.392,,,,,,,,7,15
2/11/1998,2,1998,12.616,6,,,,,,,6.9,14.8
2/12/1998,2,1998,12.063,1.4,0.2,3.3,,,,,7,16.8
2/13/1998,2,1998,10.546,5,,,,,,,6.9,16.4
2/14/1998,2,1998,11.889,,,,,,,,6.9,16.6
2/15/1998,2,1998,11.42,,,,,,,,6.9,17.2
2/16/1998,2,1998,9.243,,,,,,,,6.9,17.7
2/17/1998,2,1998,11.956,,,,,,,,6.9,15.5
2/18/1998,2,1998,12.4,69.5,4,3.9,,,,,7,15.3
2/19/1998,2,1998,8.324,5.8,,,,,,,6.9,16.6
2/20/1998,2,1998,11.208,2.5,,,,,,,7,14.9
2/21/1998,2,1998,9.393,,,,,,,,7,16.9
2/22/1998,2,1998,11.147,,,,,,,,6.9,16.3
2/23/1998,2,1998,10.494,,,,,,,,6.8,14.9
2/24/1998,2,1998,11.076,,,,,,,,6.8,14.8
2/25/1998,2,1998,10.42,17.3,2.4,3.8,,,,,6.8,15.6
2/26/1998,2,1998,10.992,15.2,,,,,,,6.9,14.8
2/27/1998,2,1998,9.964,3.2,,,,,,,7.1,15.5
2/28/1998,2,1998,9.368,,,,,,,,6.8,16.3
3/1/1998,3,1998,4.994,,,,,,,,7,16.3
3/2/1998,3,1998,5.734,,,,,,,,6.6,17.5
3/3/1998,3,1998,5.584,,,,,,,,6.7,17.4
3/4/1998,3,1998,6.502,5.3,0.56,3.8,0.54,,3.3,,6.8,17.1
3/5/1998,3,1998,6.883,21.8,,,,,,,6.8,17.3
3/6/1998,3,1998,6.112,11,,,,,,,6.6,17.1
3/7/1998,3,1998,6.315,,,,,,,,6.7,14.8
3/8/1998,3,1998,6.921,,,,,,,,6.6,17.1
3/9/1998,3,1998,6.577,,,,,,,,6.6,16.6
3/10/1998,3,1998,7.33,,,,,,,,6.7,17.4
3/11/1998,3,1998,7.046,7,,,,,,,6.7,17.2
3/12/1998,3,1998,7.676,4.9,,,,,,,6.7,17.7
3/13/1998,3,1998,6.627,9.6,0.56,0.9,,,,,6.7,17.8
3/14/1998,3,1998,5.972,,,,,,,,6.8,19.4
3/15/1998,3,1998,6.647,,,,,,,,6.7,18.9
3/16/1998,3,1998,5.165,,,,,,,,6.9,18.6
3/17/1998,3,1998,3.761,,,,,,,,6.6,19
3/18/1998,3,1998,3.443,26,,,,,,,6.7,18.1
3/19/1998,3,1998,4.006,30,1.1,0.2,,,,,6.6,19.4
3/20/1998,3,1998,5.093,10,,,,,,,6.7,19.2
3/21/1998,3,1998,4.039,,,,,,,,6.7,19.3
3/22/1998,3,1998,4.443,,,,,,,,6.7,20.8
3/23/1998,3,1998,3,,,,,,,,6.7,19.5
3/24/1998,3,1998,4.876,,,,,,,,6.6,19.5
3/25/1998,3,1998,5.575,7.9,0.2,0.21,,,,,6.7,19.4
3/26/1998,3,1998,5.081,3.8,,,,,,,6.8,19.1
3/27/1998,3,1998,6.157,3.5,,,,,,,6.7,19
3/28/1998,3,1998,5.305,,,,,,,,6.9,18.8
3/29/1998,3,1998,4.408,,,,,,,,6.7,19.7
3/30/1998,3,1998,4.328,,,,,,,,6.7,18.5
3/31/1998,3,1998,3.777,,,,,,,,6.6,18
4/1/1998,4,1998,5.085,4.4,0.34,3.8,,,3.9,,6.6,18.7
4/2/1998,4,1998,5.8,5.8,,,,,,,6.8,19
4/3/1998,4,1998,4.601,40.8,,,,,,,6.8,17.9
4/4/1998,4,1998,4.781,,,,,,,,6.6,19.7
4/5/1998,4,1998,5.067,,,,,,,,6.5,18.6
4/6/1998,4,1998,4.613,,,,,,,,6.5,17.5
4/7/1998,4,1998,4.859,,,,,,,,6.6,18
4/8/1998,4,1998,4.549,5.6,0.45,6,,,,,6.6,17.8
4/9/1998,4,1998,4.766,5.6,,,,,,,6.6,18.1
4/10/1998,4,1998,3.935,10.6,,,,,,,6.6,19
4/11/1998,4,1998,4.039,,,,,,,,6.8,20.6
4/12/1998,4,1998,4.11,,,,,,,,6.9,19
4/13/1998,4,1998,4.802,,,,,,,,6.5,18.1
4/14/1998,4,1998,4.651,62,,,,,,,6.6,18.4
4/15/1998,4,1998,4.576,10.1,,,,,,,6.5,18.5
4/16/1998,4,1998,5.165,9.5,0.45,4.7,,,,,6.6,18.9
4/17/1998,4,1998,2.57,,,,,,,,6.5,21.9
4/18/1998,4,1998,4.695,,,,,,,,6.7,19.5
4/19/1998,4,1998,5.38,,,,,,,,6.7,21.5
4/20/1998,4,1998,4.723,,,,,,,,6.6,19.9
4/21/1998,4,1998,3.987,,,,,,,,6.4,19.6
4/22/1998,4,1998,4.066,,0.56,5.4,,,,,6.5,20.9
4/23/1998,4,1998,4.129,7.5,,,,,,,6.6,21
4/24/1998,4,1998,5.412,9,,,,,,,6.6,19.6
4/25/1998,4,1998,4.066,7.6,,,,,,,6.6,21.1
4/26/1998,4,1998,4.249,,,,,,,,6.7,21.3
4/27/1998,4,1998,4.097,,,,,,,,6.6,20
4/28/1998,4,1998,3.894,,0.34,2.9,,,,,6.6,21.4
4/29/1998,4,1998,3.499,11.5,,,,,,,6.6,21.1
4/30/1998,4,1998,3.954,43,,,,,,,6.6,21.2
5/1/1998,5,1998,4.291,6.5,,,,,,,6.7,21.4
5/2/1998,5,1998,4.552,,,,,,,,6.8,21.6
5/3/1998,5,1998,3.473,,,,,,,,6.6,22.6
5/4/1998,5,1998,4.173,,,,,,,,6.6,21.3
5/5/1998,5,1998,4.207,,,,,,,,6.6,21.1
5/6/1998,5,1998,4.714,10.1,,,,,,,6.6,21.2
5/7/1998,5,1998,4.831,12.9,0.45,5,0.3,,5.3,,6.9,21.1
5/8/1998,5,1998,3.737,5,,,,,,,6.6,20.9
5/9/1998,5,1998,4.117,,,,,,,,6.6,20.8
5/10/1998,5,1998,3.949,,,,,,,,6.5,21
5/11/1998,5,1998,3.904,,,,,,,,6.7,21
5/12/1998,5,1998,4.383,,,,,,,,6.6,20
5/13/1998,5,1998,4.115,6.8,0.45,4.2,,,,,6.7,20
5/14/1998,5,1998,4.342,6.1,,,,,,,6.6,21
5/15/1998,5,1998,4.521,8.9,,,,,,,6.7,20.9
5/16/1998,5,1998,4.641,,,,,,,,6.6,19.9
5/17/1998,5,1998,4.266,,,,,,,,5.8,20.5
5/18/1998,5,1998,3.568,,,,,,,,6.5,20.7
5/19/1998,5,1998,3.539,,,,,,,,6.5,20.8
5/20/1998,5,1998,3.373,4.4,,,,,,,6.7,20.4
5/21/1998,5,1998,3.861,6.9,0.45,6.6,,,,,6.9,20.3
5/22/1998,5,1998,4.115,5.5,,,,,,,6.8,20.7
5/23/1998,5,1998,4.022,,,,,,,,6.7,21. 8
5/24/1998,5,1998,3.945,,,,,,,,6.7,21.6
5/25/1998,5,1998,3.889,,,,,,,,6.8,20.4
5/26/1998,5,1998,3.734,,,,,,,,6.7,20.9
5/27/1998,5,1998,4.111,5.4,0.34,7.5,,,,,6.7,20.8
5/28/1998,5,1998,4.841,4.1,,,,,,,6.9,20.5
5/29/1998,5,1998,7.091,4.2,,,,,,,6.7,20.1
5/30/1998,5,1998,6.23,,,,,,,,6.6,20.7
5/31/1998,5,1998,5.112,,,,,,,,6.5,20.8
6/1/1998,6,1998,4.865,,,,,,,,6.7,19.9
6/2/1998,6,1998,4.28,,,,,,,,6.4,21.2
6/3/1998,6,1998,4.357,6.6,0.24,2.2,1.7,,7.1,,6.6,21.1
6/4/1998,6,1998,4.332,2.5,,,,,,,6.6,21
6/5/1998,6,1998,4.182,2.8,,,,,,,6.5,21.2
6/6/1998,6,1998,4.024,,,,,,,,6.7,21.3
6/7/1998,6,1998,4.547,,,,,,,,6.9,21.5
6/8/1998,6,1998,3.97,,,,,,,,6.7,21.1
6/9/1998,6,1998,4.04,,,,,,,,6.7,21.1
6/10/1998,6,1998,3.8,8.6,,,,,,,6.8,21.7
6/11/1998,6,1998,3.342,9.4,0.67,3.4,,,,,6.7,19
6/12/1998,6,1998,3.647,9.5,,,,,,,6.8,19.8
6/13/1998,6,1998,3.227,,,,,,,,6.6,19.2
6/14/1998,6,1998,1.891,,,,,,,,6.5,19.4
6/15/1998,6,1998,2.852,,,,,,,,6.8,20.3
6/16/1998,6,1998,3.851,,,,,,,,6.7,20.8
6/17/1998,6,1998,3.349,1.5,0.56,0.9,,,,,6.5,20.9
6/18/1998,6,1998,3.431,4.7,,,,,,,6.8,20.1
6/19/1998,6,1998,3.691,6.2,,,,,,,6.6,20.5
6/20/1998,6,1998,2.679,,,,,,,,6.6,20.1
6/21/1998,6,1998,3.85,,,,,,,,6.9,20.2
6/22/1998,6,1998,3.404,,,,,,,,6.7,20.2
6/23/1998,6,1998,3.087,,,,,,,,6.8,20.4
6/24/1998,6,1998,2.927,6.8,0.45,2.6,,,,,6.9,20.6
6/25/1998,6,1998,3.013,5.2,,,,,,,6.7,20.5
6/26/1998,6,1998,3,9.8,,,,,,,7,20.5
6/27/1998,6,1998,2.97,,,,,,,,6.7,21.3
6/28/1998,6,1998,2.958,,,,,,,,6.8,19.6
6/29/1998,6,1998,2.91,,,,,,,,6.8,20.7
6/30/1998,6,1998,2.4,6.9,,,,,,,6.9,20.5
7/1/1998,7,1998,2.658,10.8,0.78,11,,,,,6.9,20.5
7/2/1998,7,1998,2.972,11.6,,,,,,,6.8,20.7
7/3/1998,7,1998,2.772,,,,,,,,6.9,21
7/4/1998,7,1998,2.762,,,,,,,,6.8,20.3
7/5/1998,7,1998,3.094,,,,,,,,6.6,20.8
7/6/1998,7,1998,2.967,,,,,,,,6.8,21.7
7/7/1998,7,1998,2.671,,,,,,,,6.7,21.7
7/8/1998,7,1998,2.861,14.8,0.33,4.8,0.4,,7.6,,6.7,21.8
