Permit Title,Description,Pollutant,Date,Month,Year ,Value,Unit
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,4/24/2004,4,2004,9.63,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,4/25/2004,4,2004,9.73,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,4/26/2004,4,2004,10.38,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,4/27/2004,4,2004,10.19,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,4/28/2004,4,2004,10.59,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,4/29/2004,4,2004,10.17,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,4/30/2004,4,2004,9.79,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Monthly Total,Flow,4/30/2004,4,2004,307.35,Mgal
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,5/1/2004,5,2004,9.64,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,5/2/2004,5,2004,8.79,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,5/3/2004,5,2004,8.86,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,5/4/2004,5,2004,9.49,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,5/5/2004,5,2004,10.04,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,5/6/2004,5,2004,10.16,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,5/7/2004,5,2004,9.58,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,5/8/2004,5,2004,10.33,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,5/9/2004,5,2004,9.97,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,5/10/2004,5,2004,10.93,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,5/11/2004,5,2004,10.93,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,5/12/2004,5,2004,9.81,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,5/13/2004,5,2004,9.93,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,5/14/2004,5,2004,9.83,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,5/15/2004,5,2004,9.37,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,5/16/2004,5,2004,9.82,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,5/17/2004,5,2004,9.39,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,5/18/2004,5,2004,9.16,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,5/19/2004,5,2004,9.36,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,5/20/2004,5,2004,9.22,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,5/21/2004,5,2004,9.02,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,5/22/2004,5,2004,9.45,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,5/23/2004,5,2004,9.51,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,5/24/2004,5,2004,9.25,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,5/25/2004,5,2004,9.17,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,5/26/2004,5,2004,8.94,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,5/27/2004,5,2004,8.98,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,5/28/2004,5,2004,8.82,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,5/29/2004,5,2004,10.82,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,5/30/2004,5,2004,9.15,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,5/31/2004,5,2004,10,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Monthly Total,Flow,5/31/2004,5,2004,297.72,Mgal
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,6/1/2004,6,2004,9.18,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,6/2/2004,6,2004,8.79,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,6/3/2004,6,2004,8.92,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,6/4/2004,6,2004,8.92,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,6/5/2004,6,2004,9.22,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,6/6/2004,6,2004,9.06,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,6/7/2004,6,2004,8.91,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,6/8/2004,6,2004,9.36,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,6/9/2004,6,2004,8.94,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,6/10/2004,6,2004,9,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,6/11/2004,6,2004,9.06,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,6/12/2004,6,2004,7.76,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,6/13/2004,6,2004,9.12,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,6/14/2004,6,2004,9.07,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,6/15/2004,6,2004,9.03,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,6/16/2004,6,2004,8.74,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,6/17/2004,6,2004,8.79,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,6/18/2004,6,2004,8.66,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,6/19/2004,6,2004,9.14,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,6/20/2004,6,2004,9.01,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,6/21/2004,6,2004,9.18,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,6/22/2004,6,2004,8.77,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,6/23/2004,6,2004,8.99,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,6/24/2004,6,2004,9.77,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,6/25/2004,6,2004,10.02,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,6/26/2004,6,2004,9.23,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,6/27/2004,6,2004,9.45,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,6/28/2004,6,2004,10.22,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,6/29/2004,6,2004,10.05,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,6/30/2004,6,2004,9.75,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Monthly Total,Flow,6/30/2004,6,2004,274.11,Mgal
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,7/1/2004,7,2004,8.87,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,7/2/2004,7,2004,9.03,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,7/3/2004,7,2004,9.92,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,7/4/2004,7,2004,9.38,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,7/5/2004,7,2004,10.01,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,7/6/2004,7,2004,10.11,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,7/7/2004,7,2004,9.87,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,7/8/2004,7,2004,9.9,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,7/9/2004,7,2004,9.78,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,7/10/2004,7,2004,9.98,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,7/11/2004,7,2004,9.99,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,7/12/2004,7,2004,10,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,7/13/2004,7,2004,10.16,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,7/14/2004,7,2004,10.47,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,7/15/2004,7,2004,9.57,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,7/16/2004,7,2004,8.75,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,7/17/2004,7,2004,8.86,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,7/18/2004,7,2004,9.83,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,7/19/2004,7,2004,9.92,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,7/20/2004,7,2004,9.73,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,7/21/2004,7,2004,9.8,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,7/22/2004,7,2004,9.81,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,7/23/2004,7,2004,9.73,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,7/24/2004,7,2004,9.64,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,7/25/2004,7,2004,9.65,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,7/26/2004,7,2004,9.42,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,7/27/2004,7,2004,9.24,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,7/28/2004,7,2004,8.38,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,7/29/2004,7,2004,8.93,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,7/30/2004,7,2004,8.55,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,7/31/2004,7,2004,8.59,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Monthly Total,Flow,7/31/2004,7,2004,295.87,Mgal
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,8/1/2004,8,2004,9.37,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,8/2/2004,8,2004,9.37,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,8/3/2004,8,2004,9.76,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,8/4/2004,8,2004,9.02,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,8/5/2004,8,2004,8.45,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,8/6/2004,8,2004,8.52,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,8/7/2004,8,2004,8.58,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,8/8/2004,8,2004,8.52,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,8/9/2004,8,2004,8.91,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,8/10/2004,8,2004,9.23,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,8/11/2004,8,2004,9.35,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,8/12/2004,8,2004,8.74,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,8/13/2004,8,2004,8.12,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,8/14/2004,8,2004,8.85,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,8/15/2004,8,2004,7.85,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,8/16/2004,8,2004,7.01,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,8/17/2004,8,2004,8.47,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,8/18/2004,8,2004,8.7,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,8/19/2004,8,2004,9.55,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,8/20/2004,8,2004,9.77,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,8/21/2004,8,2004,9.77,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,8/22/2004,8,2004,9.93,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,8/23/2004,8,2004,9.96,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,8/24/2004,8,2004,9.98,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,8/25/2004,8,2004,10.93,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,8/26/2004,8,2004,10.04,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,8/27/2004,8,2004,10.44,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,8/28/2004,8,2004,9.91,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,8/29/2004,8,2004,8.93,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,8/30/2004,8,2004,8.59,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,8/31/2004,8,2004,9.31,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Monthly Total,Flow,8/31/2004,8,2004,283.93,Mgal
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,9/1/2004,9,2004,10.39,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,9/2/2004,9,2004,9.84,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,9/3/2004,9,2004,9.9,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,9/4/2004,9,2004,9.84,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,9/5/2004,9,2004,9.41,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,9/6/2004,9,2004,10.8,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,9/7/2004,9,2004,9.97,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,9/8/2004,9,2004,9.94,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,9/9/2004,9,2004,8.87,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,9/10/2004,9,2004,8.35,mgd
Dublin San Ramon Services District Permit,E-002F (M-002F2-Formerly Station E-2) Eff Daily Average,Flow,9/11/2004,9,2004,8.72,mgd
