PermitTitle,Description,Pollutant,Date,Month,Year,Value,Unit
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,3/11/2008,3,2008,2.29,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,3/12/2008,3,2008,6,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,3/12/2008,3,2008,1.8,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,3/12/2008,3,2008,2.4,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,3/13/2008,3,2008,6.1,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,3/13/2008,3,2008,1.8,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,3/13/2008,3,2008,2.33,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,3/14/2008,3,2008,5.8,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,3/14/2008,3,2008,1.8,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,3/14/2008,3,2008,2.23,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,3/15/2008,3,2008,6.3,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,3/15/2008,3,2008,1.7,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,3/15/2008,3,2008,2.27,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,3/16/2008,3,2008,5.8,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,3/16/2008,3,2008,1.7,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,3/16/2008,3,2008,2.25,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,3/17/2008,3,2008,5.8,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,3/17/2008,3,2008,1.7,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,3/17/2008,3,2008,1.9,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,3/18/2008,3,2008,5.8,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,3/18/2008,3,2008,1.6,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,3/18/2008,3,2008,2.14,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,3/19/2008,3,2008,5.9,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,3/19/2008,3,2008,1.7,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,3/19/2008,3,2008,1.94,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,3/20/2008,3,2008,5.7,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,3/20/2008,3,2008,1.4,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,3/20/2008,3,2008,2.05,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,3/21/2008,3,2008,5.5,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,3/21/2008,3,2008,1.6,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,3/21/2008,3,2008,2.14,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,3/22/2008,3,2008,5.7,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,3/22/2008,3,2008,1.6,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,3/22/2008,3,2008,2.22,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,3/23/2008,3,2008,5.4,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,3/23/2008,3,2008,1.6,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,3/23/2008,3,2008,2.21,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,3/24/2008,3,2008,5.2,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,3/24/2008,3,2008,1.7,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,3/24/2008,3,2008,2.32,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,3/25/2008,3,2008,5.8,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,3/25/2008,3,2008,1.6,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,3/25/2008,3,2008,2.18,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,3/26/2008,3,2008,5.6,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,3/26/2008,3,2008,1.6,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,3/26/2008,3,2008,2.22,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,3/27/2008,3,2008,6.1,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,3/27/2008,3,2008,1.7,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,3/27/2008,3,2008,2.18,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,3/28/2008,3,2008,6.3,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,3/28/2008,3,2008,2.6,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,3/28/2008,3,2008,2.74,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,3/29/2008,3,2008,6.4,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,3/29/2008,3,2008,2,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,3/29/2008,3,2008,2.49,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,3/30/2008,3,2008,5.9,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,3/30/2008,3,2008,1.9,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,3/30/2008,3,2008,2.38,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,3/31/2008,3,2008,6.3,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,3/31/2008,3,2008,1.9,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Monthly Average,Flow,3/31/2008,3,2008,2.29,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,3/31/2008,3,2008,2.29,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Monthly Total,Flow,3/31/2008,3,2008,70.98,Mgal
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,4/1/2008,4,2008,5.91,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,4/1/2008,4,2008,1.86,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,4/1/2008,4,2008,2.25,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,4/2/2008,4,2008,6.2,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,4/2/2008,4,2008,1.9,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,4/2/2008,4,2008,2.26,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,4/3/2008,4,2008,6.4,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,4/3/2008,4,2008,1.8,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,4/3/2008,4,2008,2.28,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,4/4/2008,4,2008,6,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,4/4/2008,4,2008,1.93,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,4/4/2008,4,2008,2.14,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,4/5/2008,4,2008,5.9,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,4/5/2008,4,2008,2,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,4/5/2008,4,2008,2.17,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,4/6/2008,4,2008,6.3,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,4/6/2008,4,2008,1.9,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,4/6/2008,4,2008,2.09,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,4/7/2008,4,2008,5.8,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,4/7/2008,4,2008,2,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,4/7/2008,4,2008,2,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,4/8/2008,4,2008,5.6,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,4/8/2008,4,2008,2,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,4/8/2008,4,2008,2.06,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,4/9/2008,4,2008,6.2,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,4/9/2008,4,2008,1.9,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,4/9/2008,4,2008,2.05,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,4/10/2008,4,2008,6.3,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,4/10/2008,4,2008,1.98,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,4/10/2008,4,2008,2,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,4/11/2008,4,2008,5.57,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,4/11/2008,4,2008,1.75,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,4/11/2008,4,2008,1.99,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,4/12/2008,4,2008,5.7,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,4/12/2008,4,2008,2,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,4/12/2008,4,2008,1.94,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,4/13/2008,4,2008,5.79,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,4/13/2008,4,2008,1.9,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,4/13/2008,4,2008,2.22,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,4/14/2008,4,2008,6,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,4/14/2008,4,2008,1.7,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,4/14/2008,4,2008,2.04,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,4/15/2008,4,2008,6.1,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,4/15/2008,4,2008,1.9,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,4/15/2008,4,2008,2.04,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,4/16/2008,4,2008,6,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,4/16/2008,4,2008,1.9,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,4/16/2008,4,2008,2.08,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,4/17/2008,4,2008,6.1,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,4/17/2008,4,2008,2,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,4/17/2008,4,2008,1.98,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,4/18/2008,4,2008,6.8,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,4/18/2008,4,2008,2,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,4/18/2008,4,2008,2.03,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,4/19/2008,4,2008,6.18,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,4/19/2008,4,2008,2.27,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,4/19/2008,4,2008,2.14,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,4/20/2008,4,2008,6.34,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,4/20/2008,4,2008,2.05,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,4/20/2008,4,2008,2.16,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,4/21/2008,4,2008,6.36,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,4/21/2008,4,2008,1.86,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,4/21/2008,4,2008,1.96,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,4/22/2008,4,2008,6.35,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,4/22/2008,4,2008,2.18,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,4/22/2008,4,2008,2.26,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,4/23/2008,4,2008,6.5,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,4/23/2008,4,2008,2,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,4/23/2008,4,2008,2.12,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,4/24/2008,4,2008,6,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,4/24/2008,4,2008,2,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,4/24/2008,4,2008,2.01,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,4/25/2008,4,2008,6,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,4/25/2008,4,2008,1.9,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,4/25/2008,4,2008,2.05,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,4/26/2008,4,2008,6.1,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,4/26/2008,4,2008,1.8,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,4/26/2008,4,2008,2.06,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,4/27/2008,4,2008,5.91,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,4/27/2008,4,2008,1.73,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,4/27/2008,4,2008,2.23,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,4/28/2008,4,2008,6,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,4/28/2008,4,2008,1.9,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,4/28/2008,4,2008,1.99,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,4/29/2008,4,2008,6.9,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,4/29/2008,4,2008,1.9,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,4/29/2008,4,2008,2.1,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,4/30/2008,4,2008,6.2,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,4/30/2008,4,2008,2,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,4/30/2008,4,2008,1.96,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Monthly Average,Flow,4/30/2008,4,2008,2.09,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Monthly Total,Flow,4/30/2008,4,2008,62.66,Mgal
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,5/1/2008,5,2008,6.4,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,5/1/2008,5,2008,1.9,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,5/1/2008,5,2008,2.03,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,5/2/2008,5,2008,5.9,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,5/2/2008,5,2008,1.9,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,5/2/2008,5,2008,2.05,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,5/3/2008,5,2008,6.2,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,5/3/2008,5,2008,1.9,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,5/3/2008,5,2008,2.18,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,5/4/2008,5,2008,6.3,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,5/4/2008,5,2008,2,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,5/4/2008,5,2008,2.33,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,5/5/2008,5,2008,6.3,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,5/5/2008,5,2008,1.8,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,5/5/2008,5,2008,2.25,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,5/6/2008,5,2008,6,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,5/6/2008,5,2008,1.8,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,5/6/2008,5,2008,2.28,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,5/7/2008,5,2008,6,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,5/7/2008,5,2008,2.4,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,5/7/2008,5,2008,2.16,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,5/8/2008,5,2008,6.5,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,5/8/2008,5,2008,2.4,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,5/8/2008,5,2008,2.24,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,5/9/2008,5,2008,6.5,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,5/9/2008,5,2008,2.2,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,5/9/2008,5,2008,2.05,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,5/10/2008,5,2008,6.5,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,5/10/2008,5,2008,1.9,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,5/10/2008,5,2008,2.08,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,5/11/2008,5,2008,6.3,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,5/11/2008,5,2008,1.7,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,5/11/2008,5,2008,2.06,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,5/12/2008,5,2008,5.8,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,5/12/2008,5,2008,1.7,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,5/12/2008,5,2008,2.07,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,5/13/2008,5,2008,6,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,5/13/2008,5,2008,1.6,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,5/13/2008,5,2008,2.03,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,5/14/2008,5,2008,6,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,5/14/2008,5,2008,1.6,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,5/14/2008,5,2008,2.03,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,5/15/2008,5,2008,5.6,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,5/15/2008,5,2008,1.6,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,5/15/2008,5,2008,1.98,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,5/16/2008,5,2008,5.8,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,5/16/2008,5,2008,1.9,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,5/16/2008,5,2008,1.75,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,5/17/2008,5,2008,5.5,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,5/17/2008,5,2008,2,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,5/17/2008,5,2008,2.05,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,5/18/2008,5,2008,5.7,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,5/18/2008,5,2008,2,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,5/18/2008,5,2008,2.1,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,5/19/2008,5,2008,5.7,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,5/19/2008,5,2008,1.9,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,5/19/2008,5,2008,2.07,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,5/20/2008,5,2008,5.7,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,5/20/2008,5,2008,1.9,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,5/20/2008,5,2008,2.18,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,5/21/2008,5,2008,5.9,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,5/21/2008,5,2008,1.8,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,5/21/2008,5,2008,2.02,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,5/22/2008,5,2008,6.1,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,5/22/2008,5,2008,1.8,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,5/22/2008,5,2008,2.15,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,5/23/2008,5,2008,5.1,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,5/23/2008,5,2008,1.6,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,5/23/2008,5,2008,1.88,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,5/24/2008,5,2008,5.5,mgd
