,Date,flow mgd,NH3 mg/L N,NO3 mg/L N,NO2 mg/L N,TP mg/L P,TKN mg/L N
4701,2006-08-21,29.5,,,,,
4702,2006-08-22,31.3,16.0,0.3,0.2,,20.2
4703,2006-08-23,30.1,,,,,
4704,2006-08-24,31.2,15.4,,,,
4705,2006-08-25,30.8,,,,,
4706,2006-08-26,28.5,,,,,
4707,2006-08-27,30.3,,,,,
4708,2006-08-28,29.9,16.0,,,,
4709,2006-08-29,29.7,16.8,0.4,0.3,,20.2
4710,2006-08-30,28.1,,,,,
4711,2006-08-31,29.5,17.6,,,,
4712,2006-09-01,28.8,14.6,,,,
4713,2006-09-02,24.2,8.4,,,,
4714,2006-09-03,22.1,6.4,,,,
4715,2006-09-04,23.0,5.9,,,,
4716,2006-09-05,22.7,7.6,0.7,0.6,,10.5
4717,2006-09-06,22.7,11.9,,,,
4718,2006-09-07,21.9,12.2,,,1.0,
4719,2006-09-08,31.2,13.0,,,,
4720,2006-09-09,30.7,13.6,,,,
4721,2006-09-10,31.4,13.0,,,,
4722,2006-09-11,31.2,13.1,0.5,0.43,,15.8
4723,2006-09-12,30.8,12.3,,,,
4724,2006-09-13,31.0,11.2,,,,
4725,2006-09-14,31.3,11.1,,,,
4726,2006-09-15,31.4,12.9,,,,
4727,2006-09-16,31.1,12.9,,,,
4728,2006-09-17,31.0,12.0,,,,
4729,2006-09-18,19.7,6.6,5.9,0.97,,9.7
4730,2006-09-19,22.4,3.6,,,,
4731,2006-09-20,22.8,3.8,,,,
4732,2006-09-21,20.9,3.3,,,,
4733,2006-09-22,19.5,2.0,,,,
4734,2006-09-23,22.5,1.3,,,,
4735,2006-09-25,23.3,7.1,9.9,0.32,,10.4
4736,2006-09-26,23.2,2.2,,,,
4737,2006-09-27,27.5,4.8,,,,
4738,2006-09-28,28.6,2.9,,,,
4739,2006-09-29,21.2,3.6,,,,
4740,2006-09-30,20.4,6.9,,,,
4741,2006-10-01,21.0,7.5,8.5,0.24,,7.5
4742,2006-10-02,11.6,5.4,,,,
4743,2006-10-03,,,,,,
4744,2006-10-04,,,,,,
4745,2006-10-05,32.2,8.9,,,,
4746,2006-10-06,32.9,2.1,,,,
4747,2006-10-07,38.9,5.5,,,,
4748,2006-10-08,40.3,6.4,,,,
4749,2006-10-09,37.5,6.2,6.3,0.16,,10.0
4750,2006-10-10,23.7,1.3,,,,
4751,2006-10-13,33.6,2.0,,,,
4752,2006-10-14,39.6,4.4,,,,
4753,2006-10-15,20.9,4.5,,,,
4754,2006-10-16,,,,,,
4755,2006-10-17,23.4,3.8,6.3,0.16,,6.6
4756,2006-10-18,37.5,5.5,,,,
4757,2006-10-19,39.4,6.9,,,,
4758,2006-10-20,38.8,8.1,,,,
4759,2006-10-21,38.4,5.9,,,,
4760,2006-10-22,37.5,9.2,,,,
4761,2006-10-23,32.1,8.7,5.1,0.23,,11.0
4762,2006-10-24,20.1,4.1,,,,
4763,2006-10-25,32.9,4.9,,,,
4764,2006-10-26,29.6,5.4,,,,
4765,2006-10-27,29.0,3.8,,,,
4766,2006-10-28,28.5,6.5,,,,
4767,2006-10-29,25.5,6.5,,,,
4768,2006-10-30,21.7,6.5,9.1,0.25,,7.1
4769,2006-10-31,28.0,5.2,,,,
4770,2006-11-01,28.8,6.6,,,,
4771,2006-11-02,28.5,6.6,,,,
4772,2006-11-03,29.1,6.6,,,,
4773,2006-11-04,29.0,7.1,,,,
4774,2006-11-05,30.0,8.3,,,,
4775,2006-11-06,9.8,7.8,9.7,0.34,,10.0
4776,2006-11-07,,,,,,
4777,2006-11-08,,,,,,
4778,2006-11-09,20.5,2.5,,,,
4779,2006-11-10,32.4,4.5,,,,
4780,2006-11-11,31.9,3.9,,,,
4781,2006-11-12,31.5,5.0,,,,
4782,2006-11-13,24.0,5.6,14.0,0.24,,7.2
4783,2006-11-14,25.8,5.3,,,,
4784,2006-11-15,20.5,8.2,,,,
4785,2006-11-16,31.4,8.2,,,,
4786,2006-11-17,32.3,6.0,,,,
4787,2006-11-18,32.3,7.0,,,,
4788,2006-11-19,32.0,7.8,11.0,0.31,,9.7
4789,2006-11-20,31.8,9.5,,,,
4790,2006-11-21,31.4,11.1,,,,
4791,2006-11-22,27.2,12.3,,,,
4792,2006-11-23,23.7,12.0,,,,
4793,2006-11-24,23.3,12.0,,,,
4794,2006-11-25,23.4,10.4,,,,
4795,2006-11-26,22.6,13.1,,,,
4796,2006-11-27,23.2,14.2,9.2,0.29,,14.2
4797,2006-11-28,23.5,12.5,,,,
4798,2006-11-29,12.0,16.1,,,,
4799,2006-11-30,12.2,16.2,,,,
4800,2006-12-01,23.3,16.0,,,,
4801,2006-12-02,31.3,16.5,,,,
4802,2006-12-03,31.3,15.7,,,,
4803,2006-12-04,31.5,14.6,9.5,0.31,,17.2
4804,2006-12-05,29.1,13.9,,,,
4805,2006-12-06,23.9,12.0,,,1.2,
4806,2006-12-07,24.0,11.8,,,,
4807,2006-12-08,24.2,9.2,,,,
4808,2006-12-09,23.9,9.5,,,,
4809,2006-12-10,23.8,8.1,,,,
4810,2006-12-11,23.8,7.3,16.0,0.34,,12.2
4811,2006-12-12,31.2,11.3,,,,
4812,2006-12-13,30.7,9.9,,,,
4813,2006-12-14,31.4,8.7,,,,
4814,2006-12-15,31.2,7.8,,,,
4815,2006-12-16,31.4,9.5,,,,
4816,2006-12-17,31.2,10.6,,,,
4817,2006-12-18,31.0,12.5,12.0,0.22,,14.4
4818,2006-12-19,30.7,12.2,,,,
4819,2006-12-20,30.3,13.2,,,,
4820,2006-12-21,30.5,13.1,,,,
4821,2006-12-22,25.8,12.6,,,,
4822,2006-12-23,22.7,10.6,,,,
4823,2006-12-24,22.9,10.1,,,,
4824,2006-12-25,22.9,8.4,,,,
4825,2006-12-26,23.1,10.4,16.0,0.23,,9.6
4826,2006-12-27,22.5,10.6,,,,
4827,2006-12-28,22.5,8.8,,,,
4828,2006-12-29,22.7,12.0,,,,
4829,2006-12-30,22.5,11.0,,,,
4830,2006-12-31,22.1,8.3,,,,
4831,2007-01-01,22.5,9.0,19.0,0.24,,10.0
4832,2007-01-02,22.7,9.0,,,,
4833,2007-01-03,22.5,7.5,,,,
4834,2007-01-04,22.7,11.0,,,,
4835,2007-01-05,25.3,16.0,,,,
4836,2007-01-06,23.8,17.0,,,,
4837,2007-01-07,24.0,14.0,,,,
4838,2007-01-08,23.4,7.0,22.0,0.25,,10.3
4839,2007-01-09,24.2,6.1,,,,
4840,2007-01-10,23.5,6.0,,,,
4841,2007-01-11,31.4,7.8,,,,
4842,2007-01-12,29.32,11.5,,,,
4843,2007-01-13,32.8,14.0,,,,
4844,2007-01-14,31.97,14.0,,,,
4845,2007-01-15,32.58,14.7,15.0,0.18,,17.9
4846,2007-01-16,27.2,12.5,,,,
4847,2007-01-17,24.5,10.6,,,,
4848,2007-01-18,24.1,8.8,,,,
4849,2007-01-19,24.63,7.7,,,,
4850,2007-01-20,23.57,6.3,,,,
4851,2007-01-21,24.2,6.4,,,,
4852,2007-01-22,24.3,5.6,25.0,0.23,,8.0
4853,2007-01-23,24.5,4.9,,,,
4854,2007-01-24,9.8,5.1,,,,
4855,2007-01-25,,,,,,
4856,2007-01-26,22.6,3.9,,,,
4857,2007-01-27,26.4,2.7,,,,
4858,2007-01-28,31.1,2.4,,,,
4859,2007-01-29,31.3,1.6,29.0,0.1,,3.6
4860,2007-01-30,31.8,1.4,,,,
4861,2007-01-31,6.1,2.0,,,,
4862,2007-02-01,,,,,,
4863,2007-02-02,23.3,3.1,,,,
4864,2007-02-03,30.6,2.1,,,,
4865,2007-02-04,30.7,1.6,,,,
4866,2007-02-05,32.5,1.6,26.0,0.1,,3.6
4867,2007-02-06,33.1,0.8,,,,
4868,2007-02-07,31.4,0.7,,,,
4869,2007-02-08,30.6,1.3,,,,
4870,2007-02-09,31.5,1.1,,,,
4871,2007-02-10,33.8,1.0,,,,
4872,2007-02-18,31.2,1.7,,,,
4873,2007-02-19,30.0,1.0,25.0,0.1,,2.5
4874,2007-02-27,30.0,0.6,,,,
4875,2007-02-28,30.1,1.0,,,,
4876,2007-03-01,30.1,,,,,
4877,2007-03-03,29.4,,,,,
4878,2007-03-04,29.6,,,,,
4879,2007-03-06,27.7,,,,,
4880,2007-03-08,26.9,,,,,
4881,2007-03-09,27.3,3.4,,,,
4882,2007-03-10,26.9,,,,,
4883,2007-03-11,14.1,,,,,
4884,2007-03-12,,,,,,
4885,2007-03-13,,,,,,
4886,2007-03-14,32.2,6.7,12.0,4.0,,9.6
4887,2007-03-15,32.3,,,,,
4888,2007-03-16,31.6,5.0,,,,
4889,2007-03-17,30.1,,,,,
4890,2007-03-18,29.4,5.0,,,,
4891,2007-03-19,28.9,5.4,17.0,3.1,,8.0
4892,2007-03-20,29.3,,,,,
4893,2007-03-21,22.5,6.0,,,,
4894,2007-03-22,28.8,,,,,
4895,2007-03-23,25.6,1.7,,,,
4896,2007-03-24,28.4,,,,,
4897,2007-03-25,29.2,,,,,
4898,2007-03-27,25.7,,,,,
4899,2007-03-29,26.8,,,,,
4900,2007-03-31,23.5,,,,,
4901,2007-04-01,27.0,,,,,
4902,2007-04-03,27.3,,,,,
4903,2007-04-05,25.9,,,,,
4904,2007-04-07,26.6,,,,,
4905,2007-04-08,26.1,,,,,
4906,2007-04-10,25.7,,,,,
4907,2007-04-12,26.3,,,,,
4908,2007-04-13,24.3,1.8,,,,
4909,2007-04-14,32.0,,,,,
4910,2007-04-15,32.0,,,,,
4911,2007-04-16,31.7,3.6,16.0,1.8,,5.2
4912,2007-04-17,30.8,,,,,
4913,2007-04-18,31.0,3.1,,,,
4914,2007-04-19,33.2,,,,,
4915,2007-04-20,27.6,3.8,,,,
4916,2007-04-21,24.5,,,,,
4917,2007-04-22,24.2,,,,,
4918,2007-04-23,23.9,2.3,19.0,1.3,,4.4
4919,2007-04-24,24.6,,,,,
4920,2007-04-25,23.9,3.8,,,,
4921,2007-04-26,24.0,,,,,
4922,2007-04-27,24.0,3.3,,,,
4923,2007-04-28,23.7,,,,,
4924,2007-04-29,24.0,,,,,
4925,2007-04-30,8.4,3.9,16.0,1.9,,5.8
4926,2007-05-01,,,,,,
4927,2007-05-02,,,,,,
4928,2007-05-03,18.6,,,,,
4929,2007-05-04,31.2,11.0,,,,
4930,2007-05-05,32.7,,,,,
4931,2007-05-06,32.6,,,,,
4932,2007-05-07,31.7,7.1,11.0,2.4,,9.5
4933,2007-05-08,31.3,,,,,
4934,2007-05-09,11.4,6.7,,,,
4935,2007-05-10,,,,,,
4936,2007-05-11,28.6,6.7,,,,
4937,2007-05-12,32.3,,,,,
4938,2007-05-13,32.2,,,,,
4939,2007-05-14,27.9,5.2,11.0,2.2,,7.3
4940,2007-05-15,17.3,,,,,
4941,2007-05-16,28.4,2.9,,,,
4942,2007-05-17,26.7,,,,,
4943,2007-05-18,22.7,2.1,,,,
4944,2007-05-19,23.3,,,,,
4945,2007-05-20,23.3,,,,,
4946,2007-05-21,22.1,4.8,12.0,1.9,,6.7
4947,2007-05-22,23.7,,,,,
4948,2007-05-23,23.5,5.0,,,,
4949,2007-05-24,23.5,,,,,
4950,2007-05-25,23.3,5.7,,,,
4951,2007-05-26,23.7,5.8,,,,
4952,2007-05-27,23.7,,,,,
4953,2007-05-28,23.7,,,,,
4954,2007-05-29,23.6,4.7,11.0,2.3,,6.5
4955,2007-05-30,23.0,,,,,
4956,2007-05-31,23.9,5.1,,,,
4957,2007-06-01,23.2,,,,,
4958,2007-06-02,24.2,,,,,
4959,2007-06-03,24.1,,,,,
4960,2007-06-04,22.8,7.3,9.1,1.5,,9.2
4961,2007-06-05,23.2,,,,,
4962,2007-06-06,10.2,9.1,,,0.2,
4963,2007-06-07,,,,,,
4964,2007-06-08,,,,,,
4965,2007-06-09,26.2,11.5,,,,
4966,2007-06-10,33.2,,,,,
4967,2007-06-11,32.2,11.3,4.9,1.2,,13.2
4968,2007-06-12,31.9,,,,,
4969,2007-06-13,18.6,10.8,,,,
4970,2007-06-14,,,,,,
4971,2007-06-15,26.2,,,,,
4972,2007-06-16,29.5,11.4,,,,
4973,2007-06-17,31.6,,,,,
4974,2007-06-18,29.6,10.3,4.3,0.85,,12.7
4975,2007-06-19,32.4,,,,,
4976,2007-06-20,31.5,7.6,,,,
4977,2007-06-21,32.4,,,,,
4978,2007-06-22,31.1,,,,,
4979,2007-06-24,24.5,,,,,
4980,2007-06-25,5.9,,,,,
4981,2007-06-27,24.0,,,,,
4982,2007-06-28,23.4,0.7,,,,
4983,2007-06-29,24.5,,,,,
4984,2007-06-30,24.2,,,,,
4985,2007-07-02,22.5,,,,,
4986,2007-07-04,23.6,,,,,
4987,2007-07-06,24.0,,,,,
4988,2007-07-08,23.6,,,,,
4989,2007-07-10,23.9,,,,,
4990,2007-07-12,22.6,,,,,
4991,2007-07-13,23.9,,,,,
4992,2007-07-15,24.1,,,,,
4993,2007-07-17,24.1,,,,,
4994,2007-07-19,23.9,,,,,
4995,2007-07-20,30.6,,,,,
4996,2007-07-22,30.7,,,,,
4997,2007-07-24,30.8,,,,,
4998,2007-07-26,24.3,,,,,
4999,2007-07-27,28.2,,,,,
5000,2007-07-29,31.8,,,,,
5001,2007-07-31,32.3,,,,,
5002,2007-08-02,25.1,,,,,
5003,2007-08-03,22.9,,,,,
5004,2007-08-05,,,,,,
5005,2007-08-06,,,,,,
5006,2007-08-07,,,,,,
5007,2007-08-08,,,,,,
5008,2007-08-10,25.5,,,,,
5009,2007-09-02,,,,,,
5010,2007-09-12,3.81,,,,,
5011,2007-10-05,,,,,,
5012,2007-10-07,,,,,,
5013,2007-10-08,,,,,,
5014,2007-10-10,2.15,,,,,
5015,2007-10-11,,,,,,
5016,2007-10-12,,,,,,
5017,2007-10-13,23.65,2.2,,,,
5018,2007-10-14,33.94,1.7,17.0,0.52,,3.5
5019,2007-10-15,35.09,1.6,,,,
5020,2007-10-16,33.7,1.0,,,,
5021,2007-10-20,32.84,0.5,,,,
5022,2007-10-21,32.19,0.6,,,,
5023,2007-10-22,32.68,0.7,,,,
5024,2007-10-23,33.15,0.7,,,,
5025,2007-10-24,33.26,1.0,,,,
5026,2007-10-25,33.1,1.1,,,,
5027,2007-10-26,33.2,1.2,16.0,0.14,,1.7
5028,2007-10-27,29.9,0.9,,,,
5029,2007-10-28,31.92,0.8,,,,
5030,2007-10-29,4.9,,,,,
5031,2007-10-30,27.23,1.7,,,,
5032,2007-12-01,33.18,2.7,,,,
5033,2007-12-02,32.43,3.3,,,,
5034,2007-12-03,32.99,3.0,15.0,0.6,,2.9
5035,2007-12-04,32.46,2.0,,,,
5036,2007-12-05,31.46,,,,0.2,
5037,2007-12-06,32.29,0.5,,,,
5038,2007-12-08,32.23,1.0,,,,
5039,2007-12-09,32.73,1.6,,,,
5040,2007-12-10,33.66,1.4,19.0,1.5,,1.8
5041,2007-12-11,31.69,2.0,,,,
5042,2007-12-12,32.96,2.0,,,,
5043,2007-12-13,22.67,2.7,,,,
5044,2007-12-14,32.15,3.0,,,,
5045,2007-12-15,29.67,2.8,,,,
5046,2007-12-16,29.7,,,,,
5047,2007-12-17,30.3,0.8,22.0,0.31,,1.0
5048,2007-12-18,30.1,0.8,,,,
5049,2007-12-19,32.1,0.9,,,,
5050,2007-12-20,32.8,1.0,,,,
5051,2007-12-21,31.22,0.8,,,,
5052,2007-12-22,28.14,0.6,,,,
5053,2007-12-23,26.16,2.1,,,,
5054,2007-12-24,1.23,,,,,
5055,2007-12-25,,,,,,
5056,2007-12-26,25.25,1.7,22.0,0.24,,1.8
5057,2007-12-27,23.0,2.5,,,,
5058,2007-12-28,33.18,2.7,,,,
5059,2007-12-29,33.4,1.7,,,,
5060,2007-12-30,32.59,0.8,,,,
5061,2007-12-31,33.43,0.8,,,,
5062,2008-01-01,32.01,0.7,,,,
5063,2008-01-03,25.08,0.8,,,,
5064,2008-01-10,30.48,0.5,,,,
5065,2008-01-11,28.8,0.7,,,,
5066,2008-01-12,31.3,0.7,,,,
5067,2008-01-13,30.38,0.6,,,,
5068,2008-01-15,31.34,0.8,,,,
5069,2008-01-16,31.47,0.8,21.0,0.1,,1.8
5070,2008-01-17,21.2,0.7,,,,
5071,2008-01-18,28.43,0.8,,,,
5072,2008-01-20,31.26,0.5,,,,
5073,2008-01-21,31.1,0.6,21.0,0.1,,2.0
5074,2008-01-22,30.7,0.6,,,,
5075,2008-01-23,31.2,0.6,,,,
5076,2008-01-24,27.7,0.6,,,,
5077,2008-01-25,32.63,0.6,,,,
5078,2008-01-26,32.12,0.6,,,,
5079,2008-01-27,32.24,0.6,,,,
5080,2008-01-28,32.4,0.6,21.0,0.1,,1.9
5081,2008-01-31,31.97,,,,,
5082,2008-02-01,32.3,0.7,,,,
5083,2008-02-02,24.96,0.7,,,,
5084,2008-02-03,28.81,0.6,,,,
5085,2008-02-04,34.65,0.6,20.0,0.1,,2.0
5086,2008-02-05,33.78,0.7,,,,
5087,2008-02-06,37.38,0.6,,,,
5088,2008-02-07,39.95,0.6,,,,
5089,2008-02-08,39.26,0.8,,,,
5090,2008-02-09,39.3,,,,,
5091,2008-02-10,38.91,,,,,
5092,2008-02-13,32.05,0.6,,,,
5093,2008-02-14,31.95,0.6,,,,
5094,2008-02-15,31.5,0.7,,,,
5095,2008-02-16,32.01,0.6,,,,
5096,2008-02-17,31.6,0.8,,,,
5097,2008-02-18,32.2,0.8,19.0,0.1,,2.1
5098,2008-02-19,32.3,,,,,
5099,2008-02-20,31.34,0.7,,,,
5100,2008-02-21,31.18,0.7,,,,
5101,2008-02-25,32.1,0.6,19.0,0.1,,2.0
5102,2008-02-26,,,,,,
5103,2008-02-27,,,,,,
5104,2008-03-01,31.95,,,,,
5105,2008-03-02,32.46,,,,,
5106,2008-03-04,32.43,,,,,
5107,2008-03-06,32.2,,,,,
5108,2008-03-08,32.9,,,,,
5109,2008-03-09,32.1,,,,,
5110,2008-03-11,32.34,,,,,
5111,2008-03-13,32.7,,,,,
5112,2008-03-15,29.39,,,,,
5113,2008-03-16,28.04,,,,,
5114,2008-03-17,26.75,0.8,16.0,0.1,,2.3
5115,2008-03-18,24.75,,,,,
5116,2008-03-19,24.32,0.7,,,,
5117,2008-03-20,23.96,,,,,
5118,2008-03-21,20.13,0.8,,,,
5119,2008-03-22,24.51,,,,,
5120,2008-03-23,17.33,,,,,
5121,2008-03-24,23.53,0.9,18.0,0.1,,2.2
5122,2008-03-25,24.01,,,,,
5123,2008-03-27,24.07,,,,,
5124,2008-03-28,26.08,,,,,
5125,2008-03-29,31.95,,,,,
5126,2008-03-30,30.65,,,,,
5127,2008-03-31,29.9,,,,,
5128,2008-04-01,29.16,0.8,17.0,0.1,,2.2
5129,2008-04-02,28.3,,,,,
5130,2008-04-03,27.28,0.8,,,,
5131,2008-04-05,29.24,,,,,
5132,2008-04-06,25.66,,,,,
5133,2008-04-07,25.48,0.9,17.0,0.1,,2.1
5134,2008-04-08,25.57,,,,,
5135,2008-04-09,23.93,0.7,,,,
5136,2008-04-10,25.29,,,,,
5137,2008-04-11,25.2,0.9,,,,
5138,2008-04-12,25.93,,,,,
5139,2008-04-13,25.94,,,,,
5140,2008-04-14,25.88,1.2,18.0,0.1,,2.5
5141,2008-04-15,24.99,,,,,
5142,2008-04-16,24.29,0.7,,,,
5143,2008-04-17,25.66,,,,,
5144,2008-04-19,25.78,,,,,
5145,2008-04-20,24.01,,,,,
5146,2008-04-21,24.89,0.7,19.0,0.1,,2.5
5147,2008-04-22,24.68,,,,,
5148,2008-04-24,22.61,,,,,
5149,2008-04-25,25.3,0.8,,,,
5150,2008-04-26,20.06,,,,,
5151,2008-04-27,25.32,,,,,
5152,2008-04-28,13.0,0.6,20.0,0.1,,2.4
5153,2008-04-29,14.13,,,,,
5154,2008-04-30,22.86,1.0,,,,
5155,2008-05-01,25.49,,,,,
5156,2008-05-02,25.78,1.1,,,,
5157,2008-05-03,20.85,,,,,
5158,2008-05-04,23.93,,,,,
5159,2008-05-05,24.86,1.1,21.0,0.2,,2.6
5160,2008-05-06,4.85,,,,,
5161,2008-05-07,,,,,,
5162,2008-05-08,,,,,,
5163,2008-05-09,,,,,,
5164,2008-05-10,23.06,4.4,,,,
5165,2008-05-11,27.4,,,,,
5166,2008-05-12,28.52,4.2,15.0,0.5,,5.8
5167,2008-05-13,25.91,,,,,
5168,2008-05-14,27.35,1.7,,,,
5169,2008-05-15,27.42,,,,,
5170,2008-05-16,26.89,1.2,,,,
5171,2008-05-17,26.76,,,,,
5172,2008-05-18,26.27,,,,,
5173,2008-05-19,26.15,1.3,22.0,1.2,,2.9
5174,2008-05-20,23.65,,,,,
5175,2008-05-21,24.91,2.8,,,,
5176,2008-05-22,22.3,,,,,
5177,2008-05-23,23.76,2.0,,,,
5178,2008-05-24,27.13,,,,,
5179,2008-05-25,26.92,,,,,
5180,2008-05-26,27.12,0.8,20.0,0.88,,2.5
5181,2008-05-27,24.7,,,,,
5182,2008-05-28,17.0,0.6,,,,
5183,2008-05-29,,,,,,
5184,2008-05-31,13.01,,,,,
5185,2008-06-01,28.23,,,,,
5186,2008-06-02,27.45,0.6,21.0,0.23,,2.0
5187,2008-06-03,15.24,,,,,
5188,2008-06-04,20.58,0.5,,,,
5189,2008-06-05,25.47,,,,0.1,
5190,2008-06-07,25.63,,,,,
5191,2008-06-08,27.4,,,,,
5192,2008-06-10,25.7,,,,,
5193,2008-06-11,25.89,0.6,,,,
5194,2008-06-12,26.77,,,,,
5195,2008-06-14,26.33,,,,,
5196,2008-06-15,28.0,,,,,
5197,2008-06-17,24.44,,,,,
5198,2008-06-19,27.89,,,,,
5199,2008-06-21,28.15,,,,,
5200,2008-06-22,26.62,,,,,
5201,2008-06-24,17.19,,,,,
5202,2008-06-26,25.5,,,,,
5203,2008-06-27,26.39,,,,,
5204,2008-06-29,28.3,,,,,
5205,2008-07-01,,,,,,
5206,2008-07-02,,,,,,
5207,2008-07-03,,,,,,
5208,2008-07-05,26.88,,,,,
5209,2008-07-06,27.8,,,,,
5210,2008-07-08,16.79,,,,,
5211,2008-07-10,29.24,,,,,
5212,2008-07-12,28.07,,,,,
5213,2008-07-13,28.17,,,,,
5214,2008-07-14,26.79,0.8,13.0,0.1,,2.3
5215,2008-07-15,26.11,,,,,
5216,2008-07-17,27.47,,,,,
5217,2008-07-19,27.8,,,,,
5218,2008-07-20,27.8,,,,,
5219,2008-07-22,26.89,,,,,
5220,2008-07-24,28.77,,,,,
5221,2008-07-26,27.3,,,,,
5222,2008-07-27,29.23,,,,,
5223,2008-07-28,28.56,0.5,12.0,0.1,,2.0
5224,2008-07-29,29.05,,,,,
5225,2008-07-31,28.97,,,,,
5226,2008-08-02,29.56,,,,,
5227,2008-08-03,29.9,,,,,
5228,2008-08-05,29.25,,,,,
5229,2008-08-07,29.01,,,,,
5230,2008-08-08,27.47,0.8,,,,
5231,2008-08-09,27.9,,,,,
5232,2008-08-10,27.87,,,,,
5233,2008-08-11,27.6,0.6,15.0,0.11,,2.3
5234,2008-08-12,28.13,,,,,
5235,2008-08-14,27.31,,,,,
5236,2008-08-15,27.81,0.6,,,,
5237,2008-08-16,26.79,,,,,
5238,2008-08-17,27.39,,,,,
5239,2008-08-18,27.42,1.2,18.0,0.23,,2.5
5240,2008-08-19,26.98,,,,,
5241,2008-08-20,25.91,1.5,,,,
5242,2008-08-21,27.51,,,,,
5243,2008-08-23,27.41,,,,,
5244,2008-08-24,28.51,,,,,
5245,2008-08-26,3.07,,,,,
5246,2008-08-27,,,,,,
5247,2008-08-28,,,,,,
5248,2008-08-29,14.68,0.6,,,,
5249,2008-08-30,26.1,,,,,
5250,2008-08-31,26.4,,,,,
5251,2008-09-01,27.15,0.7,15.0,0.1,,1.9
5252,2008-09-02,25.89,0.8,,,,
5253,2008-09-04,27.86,0.9,,,,
5254,2008-09-05,25.86,1.0,,,,
5255,2008-09-06,27.64,0.9,,,,
5256,2008-09-07,28.32,1.0,,,,
5257,2008-09-08,27.19,0.9,16.0,0.1,,1.8
5258,2008-09-09,28.19,1.0,,,,
5259,2008-09-10,26.71,1.0,,,,
5260,2008-09-11,28.3,1.3,,,,
5261,2008-09-12,28.76,1.3,,,,
5262,2008-09-13,28.07,1.3,,,,
5263,2008-09-14,28.76,1.3,,,,
5264,2008-09-15,28.79,1.3,18.0,0.1,,2.5
5265,2008-09-16,27.54,1.1,,,,
5266,2008-09-17,30.05,0.9,,,0.2,
5267,2008-09-18,30.05,,,,,
5268,2008-09-19,31.11,0.5,,,,
5269,2008-09-20,31.94,0.6,,,,
5270,2008-09-21,31.06,0.8,,,,
5271,2008-09-22,30.0,0.9,19.0,0.1,,2.2
5272,2008-09-23,31.59,0.8,,,,
5273,2008-09-24,31.74,0.7,,,,
5274,2008-09-25,28.71,0.8,,,,
5275,2008-09-26,31.0,1.2,,,,
5276,2008-09-27,32.3,0.7,,,,
5277,2008-09-28,32.0,1.1,,,,
5278,2008-09-29,31.62,1.0,20.0,0.12,,2.7
5279,2008-09-30,30.81,0.8,,,,
5280,2008-10-01,31.09,0.8,,,,
5281,2008-10-02,30.96,0.9,,,,
5282,2008-10-03,31.38,1.5,,,,
5283,2008-10-04,32.49,2.2,,,,
5284,2008-10-05,31.33,2.1,,,,
5285,2008-10-06,28.86,1.8,19.0,0.16,,3.1
5286,2008-10-07,26.5,,,,,
5287,2008-10-08,0.75,,,,,
5288,2008-10-09,24.64,,,,,
5289,2008-10-10,26.81,2.7,,,,
5290,2008-10-11,26.84,4.2,,,,
5291,2008-10-12,28.38,5.6,15.0,0.1,,6.8
5292,2008-10-13,3.22,5.5,,,,
5293,2008-10-14,18.71,0.9,,,,
5294,2008-10-15,25.79,0.8,,,,
5295,2008-10-16,28.82,1.0,,,,
5296,2008-10-17,30.49,0.6,,,,
5297,2008-10-18,30.79,1.0,,,,
5298,2008-10-19,28.3,0.7,,,,
5299,2008-10-20,30.5,1.0,22.0,0.1,,2.0
5300,2008-10-21,30.13,0.8,,,,
5301,2008-10-22,30.21,1.1,,,,
5302,2008-10-23,29.45,0.9,,,,
5303,2008-10-25,29.66,,,,,
5304,2008-10-26,26.59,0.9,,,,
5305,2008-10-27,25.77,0.6,21.0,0.1,,1.8
5306,2008-10-28,24.68,0.6,,,,
5307,2008-10-30,28.93,0.7,,,,
5308,2008-10-31,28.21,0.9,,,,
5309,2008-11-01,9.02,0.7,,,,
5310,2008-11-02,,,,,,
5311,2008-11-03,20.36,0.8,23.0,0.1,,1.5
5312,2008-11-04,26.85,0.8,,,,
5313,2008-11-05,25.11,0.7,,,,
5314,2008-11-06,26.4,0.8,,,,
5315,2008-11-07,29.67,0.8,,,,
5316,2008-11-08,30.36,0.6,,,,
5317,2008-11-09,30.97,0.7,,,,
5318,2008-11-11,27.57,0.7,21.0,0.1,,1.6
5319,2008-11-12,26.23,0.8,,,,
5320,2008-11-14,32.33,0.6,,,,
5321,2008-11-16,33.01,0.6,,,,
5322,2008-11-17,32.13,0.6,19.0,0.1,,1.8
5323,2008-11-18,30.27,0.6,,,,
5324,2008-11-19,28.1,0.6,,,,
5325,2008-11-20,30.65,0.7,,,,
5326,2008-11-25,25.9,0.5,,,,
5327,2008-11-27,26.18,0.6,,,,
5328,2008-12-01,,,,,,
5329,2008-12-02,26.43,0.8,,,,
5330,2008-12-03,28.57,1.0,20.0,0.1,,2.3
5331,2008-12-04,26.44,0.6,,,,
5332,2008-12-07,27.03,0.8,,,,
5333,2008-12-08,29.92,2.3,18.0,0.1,,3.6
5334,2008-12-09,26.66,2.5,,,,
5335,2008-12-10,26.33,1.5,,,0.1,
5336,2008-12-11,29.47,1.8,,,,
5337,2008-12-12,26.07,1.0,,,,
5338,2008-12-13,5.07,0.8,,,,
5339,2008-12-14,,,,,,
