,Date,flow mgd,NH4 mg/L N,NH3 mg/L N,NO3 mg/L N,NO2 mg/L N,TKN mg/L N,TP mg/L P,PO4 mg/L P
635,2002-09-28,154.8,,,,,,,
636,2002-09-29,153.2,,,,,,,
637,2002-09-30,157.0,,,0.1,0.11,,,
638,2002-10-01,153.5,20.0,,,,,,
639,2002-10-02,143.5,21.0,,,,,,
640,2002-10-03,152.1,,,,,,,
641,2002-10-04,154.3,,,,,,,
642,2002-10-05,160.9,,,,,,,
643,2002-10-06,154.6,,,,,,,
644,2002-10-07,156.8,,,0.1,0.52,25,3.1,
645,2002-10-08,131.1,20.0,,,,,,
646,2002-10-09,151.6,22.0,,,,,,
647,2002-10-10,143.2,,,,,,,
648,2002-10-11,165.0,,,,,,,
649,2002-10-12,161.0,,,,,,,
650,2002-10-13,162.5,,,,,,,
651,2002-10-14,172.4,,,0.1,0.1,,,
652,2002-10-15,156.2,21.0,,,,,,
653,2002-10-16,146.1,21.0,,,,,,
654,2002-10-17,155.8,,,,,,,
655,2002-10-18,161.9,,,,,,,
656,2002-10-19,150.6,,,,,,,
657,2002-10-20,149.4,,,,,,,
658,2002-10-21,171.1,,,0.16,0.11,,,
659,2002-10-22,133.5,21.0,,,,,,
660,2002-10-23,170.0,21.0,,,,,,
661,2002-10-24,178.0,,,,,,2.8,
662,2002-10-25,152.4,,,,,,,
663,2002-10-26,134.7,,,,,,,
664,2002-10-27,187.8,,,,,,,
665,2002-10-28,173.0,,,0.15,0.1,,,
666,2002-10-29,156.9,21.0,,,,,,
667,2002-10-30,156.4,22.0,,,,,,
668,2002-10-31,154.7,,,,,,,
669,2002-11-01,154.8,,,,,,,
670,2002-11-02,158.8,,,,,,,
671,2002-11-03,147.3,,,,,,,
672,2002-11-04,159.4,,,0.43,0.25,24,2.5,
673,2002-11-05,158.7,21.0,,,,,,
674,2002-11-06,163.7,22.0,,,,,,
675,2002-11-07,198.7,,,,,,,
676,2002-11-08,262.0,,,,,,,
677,2002-11-09,175.9,,,,,,,
678,2002-11-10,173.1,,,,,,,
679,2002-11-11,169.6,,,0.18,0.1,,,
680,2002-11-12,164.8,21.0,,,,,,
681,2002-11-13,161.3,22.0,,,,,,
682,2002-11-14,162.3,,,,,,2.1,
683,2002-11-15,154.0,,,,,,,
684,2002-11-16,162.5,,,,,,,
685,2002-11-17,155.2,,,,,,,
686,2002-11-18,157.0,,,0.81,0.18,,,
687,2002-11-19,151.3,22.0,,,,,,
688,2002-11-20,153.3,23.0,,,,,,
689,2002-11-21,94.0,,,,,,,
690,2002-11-22,176.2,,,,,,,
691,2002-11-23,171.8,,,,,,,
692,2002-11-24,154.8,,,,,,,
693,2002-11-25,174.4,,,0.1,0.1,,,
694,2002-11-26,155.8,22.0,,,,,,
695,2002-11-27,158.3,22.0,,,,,,
696,2002-11-28,148.9,,,,,,,
697,2002-11-29,152.1,,,,,,,
698,2002-11-30,139.5,,,,,,,
699,2002-12-01,148.4,,,,,,,
700,2002-12-02,160.4,,,0.1,0.1,28,2.6,
701,2002-12-03,149.5,24.0,,,,,,
702,2002-12-04,155.5,24.0,,,,,,
703,2002-12-05,150.1,,,,,,,
704,2002-12-06,155.6,,,,,,,
705,2002-12-07,154.6,,,,,,,
706,2002-12-08,171.7,,,,,,,
707,2002-12-09,158.7,,,0.1,0.1,,,
708,2002-12-10,156.8,23.0,,,,,,
709,2002-12-11,154.0,25.0,,,,,,
710,2002-12-12,151.9,,,,,,,
711,2002-12-13,214.5,,,,,,,
712,2002-12-14,280.0,,,,,,,
713,2002-12-15,240.7,,,,,,,
714,2002-12-16,283.0,,,1.5,0.1,,,
715,2002-12-17,216.3,12.0,,,,,,
716,2002-12-18,166.5,19.0,,,,,,
717,2002-12-19,194.2,,,,,,,
718,2002-12-20,263.5,,,,,,,
719,2002-12-21,234.7,,,,,,,
720,2002-12-22,174.7,,,,,,,
721,2002-12-23,169.8,,,0.1,0.1,,,
722,2002-12-24,165.7,19.0,,,,,,
723,2002-12-25,152.4,17.0,,,,,,
724,2002-12-26,158.1,,,,,,,
725,2002-12-27,159.1,,,,,,,
726,2002-12-28,184.8,,,,,,,
727,2002-12-29,233.9,,,,,,,
728,2002-12-30,169.2,,,0.11,0.34,,,
729,2002-12-31,211.5,15.0,,,,,,
730,2003-01-01,161.6,18.0,,0.13,0.41,22,,
731,2003-01-02,163.3,,,,,,,
732,2003-01-03,169.0,,,,,,,
733,2003-01-04,163.6,,,,,,,
734,2003-01-05,163.6,,,,,,,
735,2003-01-06,165.9,,,0.1,0.1,,2.0,
736,2003-01-07,161.0,23.0,,0.1,0.35,,2.2,
737,2003-01-08,160.2,24.0,,,,,,
738,2003-01-09,173.0,,,,,,,
739,2003-01-10,193.8,,,,,,,
740,2003-01-11,174.6,,,,,,,
741,2003-01-12,170.4,,,,,,,
742,2003-01-13,170.0,,,0.1,0.33,,,
743,2003-01-14,122.5,23.0,,,,,,
744,2003-01-15,209.2,20.0,,,,,,
745,2003-01-16,182.2,,,,,,,
746,2003-01-17,159.5,,,,,,,
747,2003-01-18,160.0,,,,,,,
748,2003-01-19,158.2,,,,,,,
749,2003-01-20,163.1,,,0.1,0.13,,,
750,2003-01-21,177.8,21.0,,,,,,
751,2003-01-22,169.4,22.0,,,,,,
752,2003-01-23,186.8,,,,,,,
753,2003-01-24,171.4,,,,,,,
754,2003-01-25,166.9,,,,,,,
755,2003-01-26,165.4,,,,,,,
756,2003-01-27,164.2,,,0.14,0.65,,,
757,2003-01-28,167.3,23.0,,,,,,
758,2003-01-29,163.2,24.0,,,,,,
759,2003-01-30,166.4,,,,,,,
760,2003-01-31,162.3,,,,,,,
761,2003-02-01,163.7,,,,,,,
762,2003-02-02,161.1,,,,,,,
763,2003-02-03,163.3,,,0.1,0.18,26,2.7,
764,2003-02-04,129.4,23.0,,0.16,0.49,,2.3,
765,2003-02-05,184.8,23.0,,,,,,
766,2003-02-06,160.5,,,,,,,
767,2003-02-07,165.0,,,,,,,
768,2003-02-08,156.9,,,,,,,
769,2003-02-09,157.8,,,,,,,
770,2003-02-10,167.8,,,0.19,0.53,,,
771,2003-02-11,160.9,21.0,,,,,,
772,2003-02-12,164.2,22.0,,,,,,
773,2003-02-13,190.4,,,,,,,
774,2003-02-14,165.1,,,,,,,
775,2003-02-15,159.2,,,,,,,
776,2003-02-16,229.7,,,,,,,
777,2003-02-17,170.5,,,0.3,0.41,,,
778,2003-02-18,164.9,20.0,,,,,,
779,2003-02-19,170.1,23.0,,,,,,
780,2003-02-20,172.6,,,,,,,
781,2003-02-21,161.3,,,,,,,
782,2003-02-22,162.1,,,,,,,
783,2003-02-23,161.8,,,,,,,
784,2003-02-24,130.1,,,0.44,0.46,,,
785,2003-02-25,184.1,23.0,,,,,,
786,2003-02-26,167.1,22.0,,,,,,
787,2003-02-27,156.7,,,,,,,
788,2003-02-28,156.4,,,,,,,
789,2003-03-01,158.0,,,,,,,
790,2003-03-02,157.2,,,,,,,
791,2003-03-03,158.3,,,0.16,0.19,27,2.1,
792,2003-03-04,154.3,24.0,,0.53,0.36,,2.4,
793,2003-03-05,156.2,24.0,,,,,,
794,2003-03-06,156.7,,,,,,,
795,2003-03-07,158.2,,,,,,,
796,2003-03-08,158.1,,,,,,,
797,2003-03-09,157.2,,,,,,,
798,2003-03-10,156.8,,,0.1,0.1,,,
799,2003-03-11,155.5,25.0,,,,,,
800,2003-03-12,158.1,24.0,,,,,,
801,2003-03-13,156.9,,,,,,,
802,2003-03-14,170.4,,,,,,,
803,2003-03-15,253.9,,,,,,,
804,2003-03-16,194.7,,,,,,,
805,2003-03-17,176.4,,,0.1,0.1,,,
806,2003-03-18,157.5,17.0,,,,,,
807,2003-03-19,163.1,18.0,,,,,,
808,2003-03-20,171.2,,,,,,,
809,2003-03-21,158.4,,,,,,,
810,2003-03-22,157.0,,,,,,,
811,2003-03-23,168.7,,,,,,,
812,2003-03-24,164.2,,,0.1,0.1,,,
813,2003-03-25,162.2,23.0,,,,,,
814,2003-03-26,98.6,23.0,,,,,,
815,2003-03-27,169.1,,,,,,,
816,2003-03-28,169.2,,,,,,,
817,2003-03-29,155.3,,,,,,,
818,2003-03-30,128.4,,,,,,,
819,2003-03-31,150.2,,,0.1,0.1,,,
820,2003-04-01,169.9,23.0,,0.1,0.1,,2.6,
821,2003-04-02,170.9,23.0,,,,,,
822,2003-04-03,157.7,,,,,,,
823,2003-04-04,177.1,,,,,,,
824,2003-04-05,156.8,,,,,,,
825,2003-04-06,154.2,,,,,,,
826,2003-04-07,161.3,,,0.1,0.12,27,2.1,
827,2003-04-08,155.0,24.0,,,,,,
828,2003-04-09,153.7,23.0,,,,,,
829,2003-04-10,155.4,,,,,,,
830,2003-04-11,155.1,,,,,,,
831,2003-04-12,192.3,,,,,,,
832,2003-04-13,240.7,,,,,,,
833,2003-04-14,179.9,,,0.1,0.1,,,
834,2003-04-15,158.0,15.0,,,0.0,,,
835,2003-04-16,151.9,19.0,,,,,,
836,2003-04-17,152.3,,,,,,,
837,2003-04-18,157.8,,,,,,,
838,2003-04-19,149.2,,,,,,,
839,2003-04-20,164.8,,,,,,,
840,2003-04-21,159.8,,,0.1,0.14,,,
841,2003-04-22,160.6,21.0,,,,,,
842,2003-04-23,154.9,24.0,,,,,,
843,2003-04-24,179.7,,,,,,,
844,2003-04-25,161.5,,,,,,,
845,2003-04-26,152.9,,,,,,,
846,2003-04-27,162.2,,,,,,,
847,2003-04-28,209.8,,,0.1,0.21,,,
848,2003-04-29,169.0,23.0,,,,,,
849,2003-04-30,166.1,24.0,,,,,,
850,2003-05-01,158.0,,,0.1,0.14,27,,
851,2003-05-02,166.2,,,,,,,
852,2003-05-03,248.4,,,,,,,
853,2003-05-04,174.6,,,,,,,
854,2003-05-05,164.7,,,0.1,0.14, ,2.0,
855,2003-05-06,172.2,20.0,,0.1,0.1,,2.2,
856,2003-05-07,195.3,20.0,,,,,,
857,2003-05-08,165.4,,,,,,,
858,2003-05-09,162.3,,,,,,,
859,2003-05-10,145.3,,,,,,,
860,2003-05-11,149.6,,,,,,,
861,2003-05-12,182.7,,,0.1,0.1,,,
862,2003-05-13,159.4,22.0,,,,,,
863,2003-05-14,166.7,23.0,,,,,,
864,2003-05-15,155.9,,,,,,,
865,2003-05-16,169.3,,,,,,,
866,2003-05-17,154.3,,,,,,,
867,2003-05-18,154.5,,,,,,,
868,2003-05-19,153.7,,,0.21,0.19,,,
869,2003-05-20,152.1,22.0,,,,,,
870,2003-05-21,154.8,23.0,,,,,,
871,2003-05-22,161.7,,,,,,,
872,2003-05-23,159.2,,,,,,,
873,2003-05-24,136.7,,,,,,,
874,2003-05-25,156.6,,,,,,,
875,2003-05-26,146.4,,,0.15,0.1,,,
876,2003-05-27,152.3,15.0,,,,,,
877,2003-05-28,147.2,16.0,,,,,,
878,2003-05-29,151.0,,,,,,,
879,2003-05-30,145.9,,,,,,,
880,2003-05-31,141.5,,,,,,,
881,2003-06-01,139.8,,,,,,,
882,2003-06-02,144.5,,,0.44,0.12,17,1.6,
883,2003-06-03,133.1,15.0,,0.22,0.1,,1.7,
884,2003-06-04,186.3,14.0,,,,,,
885,2003-06-05,146.8,,,,,,,
886,2003-06-06,146.3,,,,,,,
887,2003-06-07,147.5,,,,,,,
888,2003-06-08,151.8,,,,,,,
889,2003-06-09,151.4,,,0.1,0.1,,,
890,2003-06-10,149.4,21.0,,,,,,
891,2003-06-11,147.7,20.0,,,,,,
892,2003-06-12,148.0,,,,,,,
893,2003-06-13,151.2,,,,,,,
894,2003-06-14,149.7,,,,,,,
895,2003-06-15,148.0,,,,,,,
896,2003-06-16,153.5,,,0.1,0.1,,,
897,2003-06-17,147.7,15.0,,,,,,
898,2003-06-18,148.5,19.0,,,,,,
899,2003-06-19,147.9,,,,,,,
900,2003-06-20,149.2,,,,,,,
901,2003-06-21,144.6,,,,,,,
902,2003-06-22,144.3,,,,,,,
903,2003-06-23,150.8,,,0.1,0.1,,,
904,2003-06-24,150.8,21.0,,,,,,
905,2003-06-25,142.2,22.0,,,,,,
906,2003-06-26,143.4,,,,,,,
907,2003-06-27,147.4,,,,,,,
908,2003-06-28,123.3,,,,,,,
909,2003-06-29,154.9,,,,,,,
910,2003-06-30,157.4,,,0.1,0.22,,,
911,2003-07-01,132.8,20.0,,,,,,
912,2003-07-02,154.9,20.0,,,,,,
913,2003-07-03,140.1,,,,,,,
914,2003-07-04,141.3,,,,,,,
915,2003-07-05,135.6,,,,,,,
916,2003-07-06,141.4,,,,,,,
917,2003-07-07,147.9,,,0.1,0.1,24,2.5,
918,2003-07-08,144.1,20.0,,,,,,
919,2003-07-09,143.3,22.0,,,,,,
920,2003-07-10,143.0,,,,,,,
921,2003-07-11,144.7,,,,,,,
922,2003-07-12,142.9,,,,,,,
923,2003-07-13,142.9,,,,,,,
924,2003-07-14,149.9,,,0.1,0.45,,,
925,2003-07-15,146.2,20.0,,,,,,
926,2003-07-16,143.3,20.0,,,,,,
927,2003-07-17,146.7,,,,,,,
928,2003-07-18,148.8,,,,,,,
929,2003-07-19,144.9,,,,,,,
930,2003-07-20,143.7,,,,,,,
931,2003-07-21,150.0,,,0.1,0.14,,,
932,2003-07-22,144.2,19.0,,,,,,
933,2003-07-23,117.4,19.0,,,,,,
934,2003-07-24,116.3,,,,,,,
935,2003-07-25,228.5,,,,,,,
936,2003-07-26,160.3,,,,,,,
937,2003-07-27,155.8,,,,,,,
938,2003-07-28,159.0,,,0.1,0.1,,,
939,2003-07-29,155.3,19.0,,,,,,
940,2003-07-30,155.7,20.0,,,,,,
941,2003-07-31,152.6,,,,,,,
942,2003-08-01,156.3,,,,,,,
943,2003-08-02,154.8,,,,,,,
944,2003-08-03,151.2,,,,,,,
945,2003-08-04,155.8,,,0.12,0.1,24,2.8,
946,2003-08-05,151.0,19.0,,,,,,
947,2003-08-06,148.7,20.0,,,,,,
948,2003-08-07,148.2,,,,,,,
949,2003-08-08,148.4,,,,,,,
950,2003-08-09,146.6,,,,,,,
951,2003-08-10,144.4,,,,,,,
952,2003-08-11,152.2,,,0.12,0.1,,,
953,2003-08-12,142.5,19.0,,,,,,
954,2003-08-13,150.2,21.0,,,,,,
955,2003-08-14,72.9,,,,,,,
956,2003-08-15,172.0,,,,,,,
957,2003-08-16,167.1,,,,,,,
958,2003-08-17,164.4,,,,,,,
959,2003-08-18,171.1,,,0.1,0.1,,,
960,2003-08-19,158.3,17.0,,,,,,
961,2003-08-20,151.7,19.0,,,,,,
962,2003-08-21,168.0,,,,,,,
963,2003-08-22,194.7,,,,,,,
964,2003-08-23,171.9,,,,,,,
965,2003-08-24,171.0,,,,,,,
966,2003-08-25,161.6,,,0.1,0.1,,,
967,2003-08-26,142.9,19.0,,,,,,
968,2003-08-27,151.9,19.0,,,,,,
969,2003-08-28,109.9,,,,,,,
970,2003-08-29,204.3,,,,,,,
971,2003-08-30,158.7,,,,,,,
972,2003-08-31,163.4,,,,,,,
973,2003-09-01,148.8,,,0.17,0.1,22,2.2,
974,2003-09-02,144.2,17.0,,,,,,
975,2003-09-03,141.4,19.0,,,,,,
976,2003-09-04,153.0,,,,,,,
977,2003-09-05,155.1,,,,,,,
978,2003-09-06,161.7,,,,,,,
979,2003-09-07,155.3,,,,,,,
980,2003-09-08,160.4,,,0.1,0.1,,,
981,2003-09-09,152.9,20.0,,,,,,
982,2003-09-10,147.9,20.0,,,,,,
983,2003-09-11,150.1,,,,,,,
984,2003-09-12,153.1,,,,,,,
985,2003-09-13,153.0,,,,,,,
986,2003-09-14,147.1,,,,,,,
987,2003-09-15,152.4,,,0.13,0.1,,,
988,2003-09-16,147.4,20.0,,,,,,
989,2003-09-17,94.6,23.0,,,,,,
990,2003-09-18,170.0,,,,,,,
991,2003-09-19,167.5,,,,,,,
992,2003-09-20,164.1,,,,,,,
993,2003-09-21,146.3,,,,,,,
994,2003-09-22,161.3,,,0.1,0.1,,,
995,2003-09-23,151.1,20.0,,,,,,
996,2003-09-24,156.1,20.0,,,,,,
997,2003-09-25,151.4,,,,,,,
998,2003-09-26,151.9,,,,,,,
999,2003-09-27,151.2,,,,,,,
1000,2003-09-28,150.7,,,,,,,
1001,2003-09-29,155.4,,,0.26,0.1,,,
1002,2003-09-30,150.8,19.0,,,,,,
1003,2003-10-01,151.0,20.0,,,,,,
1004,2003-10-02,149.6,,,,,,,
1005,2003-10-03,151.4,,,,,,,
1006,2003-10-04,152.5,,,,,,,
1007,2003-10-05,152.7,,,,,,,
1008,2003-10-06,153.9,,,0.1,0.1,24,2.7,
1009,2003-10-07,150.8,21.0,,,,,,
1010,2003-10-08,153.0,22.0,,,,,,
1011,2003-10-09,152.1,,,,,,,
1012,2003-10-10,152.0,,,,,,,
1013,2003-10-11,148.2,,,,,,,
1014,2003-10-12,130.6,,,,,,,
1015,2003-10-13,173.9,,,0.2,0.1,,,
1016,2003-10-14,148.6,19.0,,,,,,
1017,2003-10-15,155.5,22.0,,,,,,
1018,2003-10-16,139.2,,,,,,,
1019,2003-10-17,165.7,,,,,,,
1020,2003-10-18,152.8,,,,,,,
1021,2003-10-19,151.1,,,,,,,
1022,2003-10-20,156.0,,,0.1,0.1,,,
1023,2003-10-21,153.5,21.0,,,,,,
1024,2003-10-22,151.3,22.0,,,,,,
1025,2003-10-23,153.1,,,,,,,
1026,2003-10-24,151.4,,,,,,,
1027,2003-10-25,137.9,,,,,,,
1028,2003-10-26,148.6,,,,,,,
1029,2003-10-27,152.7,,,0.2,0.1,,,
1030,2003-10-28,157.8,25.0,,,,,,
1031,2003-10-29,141.7,27.0,,,,,,
1032,2003-10-30,138.8,,,,,,,
1033,2003-10-31,196.2,,,,,,,
1034,2003-11-01,152.7,,,,,,,
1035,2003-11-02,151.3,,,,,,,
1036,2003-11-03,188.5,,,0.1,0.1,20,2.6,
1037,2003-11-04,154.1,20.0,,,,,,
1038,2003-11-05,152.5,22.0,,,,,,
1039,2003-11-06,152.0,,,,,,,
1040,2003-11-07,158.5,,,,,,,
1041,2003-11-08,157.6,,,,,,,
1042,2003-11-09,245.9,,,,,,,
1043,2003-11-10,177.9,,,0.1,0.1,,,
1044,2003-11-11,158.8,17.0,,,,,,
1045,2003-11-12,129.2,18.0,,,,,,
1046,2003-11-13,185.8,,,,,,,
1047,2003-11-14,158.9,,,,,,,
1048,2003-11-15,166.6,,,,,,,
1049,2003-11-16,156.4,,,,,,,
1050,2003-11-17,154.8,,,0.1,0.1,,,
1051,2003-11-18,49.5,17.0,,,,,,
1052,2003-11-19,233.6,18.0,,,,,,
1053,2003-11-20,168.8,,,,,,,
1054,2003-11-21,152.3,,,,,,,
1055,2003-11-22,154.2,,,,,,,
1056,2003-11-23,152.7,,,,,,,
1057,2003-11-24,152.8,,,0.1,0.1,,,
1058,2003-11-25,153.9,26.0,,,,,,
1059,2003-11-26,156.2,26.0,,,,,,
1060,2003-11-27,159.5,,,,,,,
1061,2003-11-28,142.8,,,,,,,
1062,2003-11-29,148.1,,,,,,,
1063,2003-11-30,150.7,,,,,,,
1064,2003-12-01,180.5,,,0.1,0.1,23,1.8,
1065,2003-12-02,157.3,17.0,,,,,,
1066,2003-12-03,161.7,23.0,,,,,,
1067,2003-12-04,155.6,,,,,,,
1068,2003-12-05,151.4,,,,,,,
1069,2003-12-06,161.5,,,,,,,
1070,2003-12-07,175.8,,,,,,,
1071,2003-12-08,153.0,,,0.2,0.1,,,
1072,2003-12-09,149.1,25.0,,,,,,
1073,2003-12-10,176.3,25.0,,,,,,
1074,2003-12-11,181.4,,,,,,,
1075,2003-12-12,156.1,,,,,,,
1076,2003-12-13,165.5,,,,,,,
1077,2003-12-14,195.4,,,,,,,
1078,2003-12-15,156.3,,,0.1,0.1,,,
1079,2003-12-16,163.7,26.0,,,,,,
1080,2003-12-17,152.3,25.0,,,,,,
1081,2003-12-18,152.0,,,,,,,
1082,2003-12-19,161.4,,,,,,,
1083,2003-12-20,180.9,,,,,,,
1084,2003-12-21,163.9,,,,,,,
1085,2003-12-22,155.6,,,0.2,0.1,,,
1086,2003-12-23,180.7,25.0,,,,,,
1087,2003-12-24,220.8,23.0,,,,,,
1088,2003-12-25,163.7,,,,,,,
1089,2003-12-26,150.2,,,,,,,
1090,2003-12-27,148.8,,,,,,,
1091,2003-12-28,149.6,,,,,,,
1092,2003-12-29,192.5,,,0.6,0.1,,,
1093,2003-12-30,219.2,14.0,,,,,,
1094,2003-12-31,144.0,21.0,,,,,,
1095,2004-01-01,201.0,,,,,,,
1096,2004-01-02,206.6,,,,,,,
1097,2004-01-03,145.1,,,,,,,
1098,2004-01-04,137.7,,,,,,,
1099,2004-01-05,147.3,,,0.2,0.1,26,2.3,
1100,2004-01-06,136.7,22.0,,,,,,
1101,2004-01-07,160.7,21.0,,,,,,
1102,2004-01-08,138.3,,,,,,,
1103,2004-01-09,134.8,,,,,,,
1104,2004-01-10,135.3,,,,,,,
1105,2004-01-11,133.4,,,,,,,
1106,2004-01-12,131.0,,,0.1,0.1,,,
1107,2004-01-13,136.7,17.0,,,,,,
1108,2004-01-14,131.0,18.0,,,,,,
1109,2004-01-15,130.8,,,,,,,
1110,2004-01-16,130.0,,,,,,,
1111,2004-01-17,125.2,,,,,,,
1112,2004-01-18,124.6,,,,,,,
1113,2004-01-19,128.4,,,0.2,0.1,,,
1114,2004-01-20,118.9,19.0,,,,,,
1115,2004-01-21,128.6,16.0,,,,,,
1116,2004-01-22,134.2,,,,,,,
1117,2004-01-23,190.5,,,,,,,
1118,2004-01-24,182.0,,,,,,,
1119,2004-01-25,153.3,,,,,,,
1120,2004-01-26,154.2,,,0.1,0.1,,,
1121,2004-01-27,139.8,19.0,,,,,,
1122,2004-01-28,185.5,18.0,,,,,,
1123,2004-01-29,118.1,,,,,,,
1124,2004-01-30,172.3,,,,,,,
1125,2004-01-31,167.1,,,,,,,
1126,2004-02-01,153.4,,,,,,,
1127,2004-02-02,195.0,,,0.2,0.1,30,2.6,
1128,2004-02-03,188.1,21.0,,,,,,
1129,2004-02-04,134.5,23.0,,,,,,
1130,2004-02-05,147.8,,,,,,,
1131,2004-02-06,191.6,,,,,,,
1132,2004-02-07,173.7,,,,,,,
1133,2004-02-08,156.3,,,,,,,
1134,2004-02-09,137.1,25.0,,0.1,0.1,,,
1135,2004-02-10,145.0,25.0,,,,,,
1136,2004-02-11,124.2,,,,,,,
1137,2004-02-12,179.7,,,,,,,
1138,2004-02-13,140.1,,,,,,,
1139,2004-02-14,187.1,,,,,,,
1140,2004-02-15,158.5,,,,,,,
1141,2004-02-16,208.5,,,0.1,0.1,,,
1142,2004-02-17,175.2,19.0,,,,,,
1143,2004-02-18,294.1,18.0,,,,,,
1144,2004-02-19,221.0,,,,,,,
1145,2004-02-20,174.6,,,,,,,
1146,2004-02-21,160.1,,,,,,,
1147,2004-02-22,163.2,,,,,,,
1148,2004-02-23,166.1,,,0.1,0.1,,,
1149,2004-02-24,174.4,26.0,,,,,,
1150,2004-02-25,208.1,25.0,,,,,,
1151,2004-02-26,250.2,,,,,,,
1152,2004-02-27,168.2,,,,,,,
1153,2004-02-28,218.3,,,,,,,
1154,2004-02-29,218.1,,,,,,,
1155,2004-03-01,149.0,,,0.1,0.1,,,
1156,2004-03-02,234.1,18.0,,,,,,
1157,2004-03-03,230.6,20.0,,,,,,
1158,2004-03-04,156.9,,,,,,,
1159,2004-03-05,216.7,,,,,,,
1160,2004-03-06,180.6,,,,,,,
1161,2004-03-07,171.6,,,,,,,
1162,2004-03-08,175.4,,,0.1,0.1,,,
1163,2004-03-09,172.4,18.0,,,,,,
1164,2004-03-10,170.8,20.0,,,,,,
1165,2004-03-11,170.3,,,,,,,
1166,2004-03-12,169.5,,,,,,,
1167,2004-03-13,169.4,,,,,,,
1168,2004-03-14,167.0,,,,,,,
1169,2004-03-15,165.9,,,0.1,0.1,,,
1170,2004-03-16,160.1,17.0,,,,,,
1171,2004-03-17,157.1,19.0,,,,,,
1172,2004-03-18,152.5,,,,,,,
1173,2004-03-19,158.9,,,,,,,
1174,2004-03-20,155.4,,,,,,,
1175,2004-03-21,156.2,,,,,,,
1176,2004-03-22,156.9,,,0.1,0.1,,,
1177,2004-03-23,154.8,26.0,,,,,,
1178,2004-03-24,166.2,25.0,,,,28,2.1,
1179,2004-03-25,164.9,,,,,,,
1180,2004-03-26,159.8,,,,,,,
1181,2004-03-27,156.1,,,,,,,
1182,2004-03-28,152.2,,,,,,,
1183,2004-03-29,158.2,,,0.1,0.1,,,
1184,2004-03-30,152.0,25.0,,,,,,
1185,2004-03-31,153.7,25.0,,,,,,
1186,2004-04-01,154.5,,,,,,,
1187,2004-04-02,152.5,,,,,,,
1188,2004-04-03,150.2,,,,,,,
1189,2004-04-04,148.4,,,,,,,
1190,2004-04-05,148.8,,,0.1,0.1,30,2.5,
1191,2004-04-06,153.7,27.0,,,,,,
1192,2004-04-07,147.3,26.0,,,,,,
1193,2004-04-08,126.0,,,,,,,
1194,2004-04-09,173.7,,,,,,,
1195,2004-04-10,154.1,,,,,,,
1196,2004-04-11,152.2,,,,,,,
1197,2004-04-12,156.3,,,0.2,0.1,,,
1198,2004-04-13,154.6,28.0,,,,,,
1199,2004-04-14,140.9,27.0,,,,,,
1200,2004-04-15,167.0,,,,,,,
1201,2004-04-16,154.5,,,,,,,
1202,2004-04-17,154.6,,,,,,,
1203,2004-04-18,155.8,,,,,,,
1204,2004-04-19,152.5,,,0.1,0.1,,,
1205,2004-04-20,150.9,27.0,,,,,,
1206,2004-04-21,148.5,28.0,,,,,,
1207,2004-04-22,152.9,,,,,,,
1208,2004-04-23,151.5,,,,,,,
1209,2004-04-24,150.4,,,,,,,
1210,2004-04-25,149.3,,,,,,,
1211,2004-04-26,152.1,,,0.2,0.1,,,
1212,2004-04-27,153.2,24.0,,,,,,
1213,2004-04-28,151.8,23.0,,,,,,
1214,2004-04-29,149.1,,,,,,,
1215,2004-04-30,143.8,,,,,,,
1216,2004-05-01,149.8,,,,,,,
1217,2004-05-02,146.2,,,,,,,
1218,2004-05-03,136.5,,,0.1,0.1,20,1.8,
1219,2004-05-04,152.3,16.0,,,,,,
1220,2004-05-05,146.1,15.0,,,,,,
1221,2004-05-06,153.8,,,,,,,
1222,2004-05-07,147.9,,,,,,,
1223,2004-05-08,146.6,,,,,,,
1224,2004-05-09,142.6,,,0.0,,,,
1225,2004-05-10,144.3,,,0.1,0.1,,,
1226,2004-05-11,144.1,17.0,,,,,,
1227,2004-05-12,141.2,16.0,,,,,,
1228,2004-05-13,141.5,,,,,,,
1229,2004-05-14,133.1,,,,,,,
1230,2004-05-15,132.4,,,,,,,
1231,2004-05-16,123.9,,,,,,,
1232,2004-05-17,123.9,,,0.1,0.1,,,
1233,2004-05-18,122.9,24.0,,,,,,
1234,2004-05-19,110.9,25.0,,0.1,,,,
1235,2004-05-20,150.8,,,,,,,
1236,2004-05-21,130.1,,,0.1,,,,
1237,2004-05-22,139.0,,,,,,,
1238,2004-05-23,134.1,,,,,,,
1239,2004-05-24,151.8,,,0.1,0.1,,,
1240,2004-05-25,167.1,25.0,,,,,,
1241,2004-05-26,160.1,25.0,,,,,,
1242,2004-05-27,150.5,,,,,,,
1243,2004-05-28,144.6,,,,,,,
1244,2004-05-29,139.6,,,,,,,
1245,2004-05-30,133.8,,,,,,,
1246,2004-05-31,140.3,,,0.1,0.1,,,
1247,2004-06-01,143.7,24.0,,,,,,
1248,2004-06-02,142.8,24.0,,,,,,
1249,2004-06-03,146.6,,,,,,,
1250,2004-06-04,147.1,,,,,,,
1251,2004-06-05,148.5,,,,,,,
1252,2004-06-06,149.2,,,,,,,
1253,2004-06-07,152.0,,,0.1,0.1,27,2.2,
1254,2004-06-08,151.0,23.0,,,,,,
1255,2004-06-09,149.0,24.0,,,,,,
